"Name","Rc","e_Rc","E_Rc","Rk","e_Rk","E_Rk","MassRk","e_MassRk","Mflag","Pflag","Rflag","RA_ICRS","DE_ICRS","logAge","e_logAge","Dist","e_Dist","AV","e_AV","c","e_c","E_c","n0","e_n0","E_n0","Sample"
"NGC_7281",5.11,-2.11,2.84,12.63,-5.32,43.22,238.5,10.9,"2",1,3,336.2789,57.8708,7.428,0.168,2013,104,1.712,0.034,0.0782,-0.0418,0.0717,1.74,-1.05,3.86,0
"NGC_7296",3.08,-0.95,0.67,4.31,-0.67,2.43,233.8,10.2,"2",1,2,337.0035,52.3175,8.413,0.138,2408,124,0.778,0.094,0.1405,-0.0847,0.1334,26.22,-17.47,15.46,0
"NGC_7380",6.73,-1.85,1.39,9.02,-1.29,3.02,356.8,28.3,"1",2,3,341.7999,58.1484,7.004,0.069,2394,199,1.853,0.073,0.0452,-0.0183,0.034,4.8,-2.83,2.47,0
"NGC_7419",2.03,-0.4,0.53,3.98,-0.63,1.35,2729.9,112.1,"X",3,1,343.5884,60.8128,6.692,0.031,3104,128,4.291,0.021,0.4695,-0.2789,0.3346,86.82,-33.63,76.31,0
"NGC_7423",1.85,-0.17,0.24,4.68,-0.58,0.67,1122.4,46.6,"1",2,1,343.7816,57.0918,9.147,0.161,3745,390,1.966,0.215,0.1222,-0.0571,0.0643,28.55,-4.9,9.09,1
"NGC_743",1.32,-0.23,0.69,22.42,-17.27,48.72,224.8,9.6,"2",1,2,29.6181,60.1323,8.042,0.202,1062,35,1.797,0.089,0.1407,-0.0886,0.1671,5.78,-0.73,5.3,1
"NGC_744",1.58,-0.43,0.57,4.22,-1.08,6.8,244.0,8.0,"2",1,1,29.66,55.4754,8.261,0.249,1258,40,1.116,0.107,0.2997,-0.2026,0.3463,24.27,-10.87,27.31,1
"NGC_7510",2.17,-0.38,0.53,3.71,-0.48,0.87,1439.2,71.2,"1",2,1,347.769,60.5825,6.949,0.069,3035,226,2.962,0.036,0.3652,-0.1506,0.1494,70.38,-26.87,61.39,1
"NGC_752",4.95,-1.2,0.89,6.87,-0.77,1.88,184.3,7.5,"3",1,1,29.2411,37.7807,9.182,0.028,441,4,0.159,0.073,0.1096,-0.0604,0.0846,30.74,-16.39,18.62,0
"NGC_7654",1.72,-0.04,0.05,14.93,-1.8,2.14,4884.3,41.9,"1",1,1,351.2034,61.5874,7.72,0.186,1497,36,2.009,0.032,0.1532,-0.0906,0.1265,54.87,-1.77,2.08,2
"NGC_7762",0.93,-0.03,0.03,34.18,-13.97,31.36,1577.3,27.4,"2",2,4,357.4388,68.0389,9.048,0.056,957,13,2.604,0.053,0.1044,-0.0625,0.1317,44.62,-1.12,1.66,0
"NGC_7788",0.94,-0.06,0.06,6.34,-1.35,2.75,782.6,27.8,"2",1,1,359.1733,61.3925,7.259,0.039,2695,188,1.707,0.028,0.2598,-0.1531,0.1584,29.93,-2.86,3.35,1
"NGC_7790",0.89,-0.03,0.04,35.88,-18.13,36.38,1279.8,28.0,"1",1,4,359.6171,61.2137,8.016,0.083,2807,79,1.813,0.033,0.0733,-0.0388,0.0743,20.16,-0.59,0.98,0
"NGC_869",1.59,-0.21,0.24,59.23,-29.64,27.41,4596.1,84.1,"1",1,4,34.7442,57.1365,7.11,0.041,2246,64,1.749,0.037,0.6247,-0.3371,0.3807,18.34,-1.37,1.64,0
"NGC_884",7.77,-2.36,1.7,10.98,-1.57,4.43,2741.2,58.0,"1",1,3,35.629,57.1547,7.187,0.05,2150,103,1.709,0.019,0.254,-0.1662,0.2732,31.26,-19.17,19.01,0
"NGC_886",1.62,-0.25,0.29,55.4,-30.44,29.64,571.5,13.8,"1",1,4,35.835,63.8189,8.287,0.203,999,25,1.753,0.22,0.1425,-0.0773,0.0996,4.59,-0.41,0.52,0
"NGC_957",1.18,-0.2,0.25,51.9,-31.77,32.12,1085.7,25.4,"2",1,4,38.3598,57.5523,7.39,0.229,2070,99,2.229,0.025,0.1927,-0.1066,0.1296,6.15,-0.6,0.74,0
"Negueruela_1",0.6,-0.13,0.08,3.78,-1.06,24.51,409.1,45.0,"X",3,2,356.8538,63.2204,6.917,0.5,2655,341,3.266,0.115,0.2455,-0.1633,0.3013,32.35,-5.81,6.09,0
"Patchick_3",0.78,-0.1,0.15,35.3,-28.06,42.33,195.6,9.2,"3",2,2,79.1218,45.5876,9.1,0.082,1633,91,1.433,0.166,0.1383,-0.0858,0.161,7.41,-0.62,1.41,0
"Patchick_90",1.03,-0.32,0.4,38.73,-29.52,40.43,285.6,33.6,"3",2,3,101.1788,-0.5325,8.83,0.087,7254,1121,1.938,0.116,0.0424,-0.0162,0.0301,1.75,-0.28,0.81,0
"Pismis_1",1.36,-0.36,0.68,4.28,-1.57,15.41,506.8,25.1,"2",1,2,124.5779,-37.104,7.031,0.503,4333,347,2.044,0.1,0.1556,-0.096,0.134,13.92,-5.94,27.95,1
"Pismis_11",1.16,-0.12,0.09,1.42,-0.05,0.07,401.9,44.9,"X",3,2,138.9733,-50.0099,6.781,0.104,2340,114,3.296,0.058,0.3491,-0.1259,0.1304,179.53,-45.28,44.42,0
"Pismis_12",0.86,-0.08,0.12,29.05,-20.83,44.41,1110.9,31.1,"2",2,2,140.0058,-45.1302,9.087,0.072,2114,118,1.999,0.151,0.2615,-0.1768,0.3352,28.07,-1.86,4.39,1
"Pismis_15",1.58,-0.47,0.24,2.17,-0.19,0.92,473.7,18.3,"2",2,2,143.684,-48.0458,9.258,0.033,1872,48,1.56,0.062,1.0983,-0.5945,0.5573,152.6,-93.23,68.41,1
"Pismis_18",0.91,-0.12,0.16,5.09,-1.75,5.95,1608.9,31.3,"1",1,1,204.2324,-62.0955,8.832,0.137,2189,80,2.165,0.069,0.6713,-0.463,0.5997,64.94,-12.43,23.3,2
"Pismis_20",0.81,-0.03,0.04,44.93,-26.23,35.27,1170.4,67.5,"2",2,4,228.8435,-59.08,6.826,0.098,2970,396,3.254,0.064,0.1016,-0.057,0.0961,14.44,-0.4,0.67,0
"Pismis_27",0.67,-0.22,0.64,4.23,-2.67,59.13,271.7,11.5,"2",1,3,92.7203,20.6219,6.971,0.195,1744,139,1.833,0.258,0.3675,-0.2361,0.2598,15.74,-4.84,59.82,0
"Pismis_3",3.88,-0.1,0.12,11.7,-0.57,0.56,6605.8,91.3,"1",2,1,127.8339,-38.6302,8.996,0.24,2064,158,3.313,0.191,0.0827,-0.0414,0.0568,31.62,-1.62,2.0,1
"Pismis_4",3.94,-1.52,2.21,11.08,-4.66,46.65,239.0,9.3,"1",1,3,128.7704,-44.391,8.094,0.146,691,7,0.292,0.063,0.1812,-0.1142,0.1819,4.57,-2.38,11.17,0
"Pismis_5",2.9,-1.35,1.76,24.89,-19.38,48.8,180.4,15.0,"1",1,3,129.3733,-39.6449,6.883,0.071,921,24,1.388,0.132,0.4219,-0.2874,0.4684,2.75,-1.56,7.53,0
"Pismis_7",3.07,-1.15,0.8,4.76,-0.79,6.9,1013.8,34.2,"X",3,2,130.2872,-38.6955,8.968,0.044,3843,155,2.078,0.066,0.2805,-0.1815,0.2712,32.13,-22.97,26.32,0
"Pismis_8",1.31,-0.15,0.22,1.97,-0.17,0.2,261.6,14.7,"2",2,2,130.409,-46.2708,7.137,0.085,1756,73,2.077,0.114,0.7589,-0.1359,0.1316,65.52,-18.1,37.5,1
"Pismis_Moreno_1",1.64,-0.64,0.78,4.85,-2.11,55.58,205.0,21.5,"1",1,3,334.6777,63.2435,6.909,0.167,917,12,1.889,0.036,0.6825,-0.48,0.8315,16.46,-8.45,48.07,0
"Platais_10",0.83,-0.49,1.37,37.19,-32.26,41.76,21.0,3.7,"2",1,4,205.0091,-59.4041,8.314,0.26,240,2,0.417,0.139,0.2917,-0.1865,0.2644,2.67,-1.26,2.73,0
"Platais_3",5.93,-0.89,0.56,6.91,-0.41,0.68,42.1,4.2,"1",1,2,69.8011,71.2608,8.261,0.215,179,1,0.077,0.034,0.047,-0.0174,0.0228,13.5,-5.09,3.5,0
"Platais_8",5.39,-1.54,2.78,15.02,-4.57,25.23,112.9,4.1,"1",1,1,136.8642,-58.3613,7.567,0.046,134,0,0.189,0.082,0.0677,-0.034,0.0538,3.96,-1.71,7.27,2
"Platais_9",8.13,-1.58,1.17,10.46,-0.83,1.53,79.8,5.4,"1",1,1,139.4212,-44.1615,7.744,0.058,182,1,0.141,0.06,0.0514,-0.0216,0.0325,9.12,-4.02,4.05,2
"Pozzo_1",0.9,-0.05,0.06,45.38,-29.77,35.9,350.1,10.4,"1",1,1,122.3307,-47.3008,7.086,0.087,345,3,0.159,0.041,0.501,-0.2488,0.2933,27.5,-1.18,2.02,2
"RSG_1",1.15,-0.09,0.12,34.17,-22.29,41.19,144.4,6.1,"2",1,2,75.5248,37.4812,8.482,0.157,328,1,0.591,0.074,0.074,-0.0382,0.0632,6.05,-0.39,0.81,1
"RSG_5",2.54,-0.46,0.89,37.86,-25.89,40.06,180.3,11.3,"1",1,4,303.5566,45.535,7.718,0.043,328,10,0.209,0.073,0.128,-0.075,0.1116,3.45,-0.41,1.58,0
"RSG_7",5.14,-1.93,2.9,13.95,-4.63,39.92,237.7,9.1,"1",1,2,344.3571,59.397,7.925,0.189,423,2,0.703,0.081,0.0712,-0.0363,0.0572,2.93,-1.39,6.27,1
"RSG_8",12.69,-3.98,2.98,19.13,-3.46,14.79,343.1,19.3,"1",1,3,345.0324,59.3697,7.568,0.124,450,5,0.644,0.08,0.0752,-0.0398,0.0689,3.75,-2.46,3.09,0
"Riddle_4",1.01,-0.08,0.1,3.27,-0.43,0.53,327.6,19.9,"1",2,2,31.8578,60.2627,7.034,0.09,2638,100,3.036,0.038,0.1386,-0.049,0.0495,19.23,-2.5,3.94,1
"Roslund_2",1.11,-0.18,0.19,60.49,-29.79,26.51,934.0,39.1,"2",2,4,296.2685,23.9649,7.08,0.047,1835,136,2.681,0.039,0.1263,-0.0531,0.0573,3.84,-0.34,0.42,0
"Roslund_3",1.01,-0.09,0.12,37.49,-25.66,40.2,399.4,13.3,"1",1,2,299.6954,20.5102,8.036,0.137,1583,43,1.076,0.042,0.1239,-0.0744,0.1294,10.25,-0.7,1.24,1
"Roslund_5",5.19,-1.0,0.72,6.62,-0.54,1.03,210.6,7.0,"1",1,1,302.6951,33.7817,8.373,0.147,536,2,0.373,0.058,0.083,-0.0412,0.0551,24.66,-11.12,10.65,2
"Roslund_6",10.61,-2.23,1.71,14.08,-1.34,2.48,269.9,11.5,"1",1,1,307.1285,39.73,8.413,0.075,353,4,0.123,0.036,0.0676,-0.0329,0.0476,9.47,-4.4,4.73,2
"Roslund_7",3.9,-0.66,1.11,46.0,-25.4,34.31,442.0,12.7,"1",1,4,313.2238,37.8293,8.507,0.242,1189,26,0.86,0.122,0.0362,-0.0114,0.0176,0.97,-0.11,0.3,0
"Ruprecht_1",0.88,-0.08,0.09,59.65,-29.96,27.11,344.9,11.7,"2",1,4,99.0817,-14.1508,8.635,0.082,1429,68,0.743,0.073,0.1621,-0.0812,0.0925,8.21,-0.47,0.52,0
"Ruprecht_10",1.53,-0.55,1.07,8.82,-5.72,56.72,140.7,6.6,"2",1,2,106.6257,-20.1275,8.632,0.089,1963,99,0.754,0.094,0.2044,-0.1317,0.2202,4.08,-1.42,14.81,1
"Ruprecht_100",1.13,-0.07,0.09,5.09,-0.78,1.08,345.8,14.1,"2",1,2,181.5065,-62.6276,8.748,0.095,2784,228,1.47,0.099,0.0702,-0.0304,0.0357,13.12,-1.33,1.86,1
"Ruprecht_101",2.71,-0.14,0.16,9.11,-0.79,0.95,1598.7,37.5,"2",1,1,182.4103,-62.9903,9.013,0.037,2851,141,1.872,0.046,0.0583,-0.0221,0.0253,16.74,-1.5,1.89,1
"Ruprecht_102",1.12,-0.38,0.71,4.11,-1.86,53.21,286.1,10.8,"2",1,2,183.38,-62.7129,8.763,0.048,2713,433,1.588,0.079,0.4219,-0.2889,0.4617,17.14,-7.24,48.14,1
"Ruprecht_105",5.2,-2.0,1.84,8.89,-2.21,21.81,178.5,10.4,"3",2,3,188.7212,-61.6057,8.208,0.429,1905,92,1.867,0.153,0.0691,-0.0356,0.063,4.52,-3.25,4.82,0
"Ruprecht_107",0.64,-0.05,0.05,45.57,-29.81,35.87,333.0,19.4,"2",1,4,199.9286,-64.9445,8.407,0.586,3148,213,1.534,0.185,0.1181,-0.07,0.1234,12.07,-0.58,0.77,0
"Ruprecht_108",2.01,-0.86,0.51,3.02,-0.53,20.13,77.3,4.7,"2",1,3,203.0041,-58.4944,8.37,0.13,996,33,0.675,0.081,0.2231,-0.1396,0.2085,24.54,-19.22,18.8,0
"Ruprecht_111",2.89,-0.58,0.36,3.59,-0.27,0.6,402.7,15.6,"2",2,2,219.0167,-59.9704,9.055,0.053,1353,42,1.808,0.095,0.4883,-0.2493,0.2558,81.36,-38.63,31.44,1
"Ruprecht_112",3.54,-0.14,0.17,11.38,-0.9,0.98,2581.7,45.4,"1",1,1,224.2523,-62.557,8.773,0.063,2234,59,2.327,0.044,0.085,-0.0389,0.0456,17.82,-1.39,1.81,2
"Ruprecht_117",1.43,-0.2,0.25,11.56,-4.27,23.31,416.5,13.5,"2",2,2,245.8816,-51.8964,8.647,0.139,2355,69,1.17,0.059,0.0534,-0.0243,0.0428,7.46,-1.05,1.75,1
"Ruprecht_118",2.33,-0.94,0.66,42.75,-32.45,38.06,385.2,10.9,"1",1,3,246.1454,-51.9544,8.425,0.503,2224,125,1.144,0.041,1.1396,-0.7537,0.8878,2.92,-1.53,1.7,0
"Ruprecht_119",4.29,-1.13,0.71,5.72,-0.66,2.07,369.4,14.8,"1",1,3,247.0423,-51.5038,8.005,0.28,1903,147,1.857,0.241,0.1595,-0.0869,0.0984,19.85,-11.85,10.13,0
"Ruprecht_120",0.35,-0.11,0.21,47.57,-34.13,35.0,366.3,19.4,"2",2,4,248.7894,-48.2823,7.253,0.181,2101,38,2.51,0.078,2.0082,-0.6306,0.4998,13.16,-3.08,4.8,0
"Ruprecht_123",1.76,-0.77,1.29,18.24,-14.64,53.16,76.0,7.2,"3",1,3,260.7813,-37.8977,8.682,0.147,1511,74,1.909,0.169,0.2043,-0.1336,0.2384,2.39,-1.1,7.92,0
"Ruprecht_126",3.6,-1.41,1.5,7.47,-2.27,41.9,689.8,31.5,"X",3,3,263.7924,-34.3093,8.378,0.777,2461,721,3.19,0.172,0.2629,-0.1755,0.3093,10.02,-6.64,17.07,0
"Ruprecht_127",1.4,-0.1,0.12,39.75,-23.86,37.98,716.0,55.7,"2",2,4,264.4656,-36.3076,6.764,0.163,2630,273,2.852,0.053,0.0665,-0.0336,0.0618,4.33,-0.23,0.47,0
"Ruprecht_128",1.07,-0.21,0.48,6.07,-3.13,40.68,1045.7,24.5,"2",2,1,266.0557,-34.8731,8.927,0.06,1560,133,2.49,0.073,0.5909,-0.4208,0.7214,39.84,-10.41,49.66,1
"Ruprecht_130",0.41,-0.1,0.08,49.72,-33.22,33.67,292.5,12.7,"X",3,4,266.8992,-30.0985,8.605,0.517,2009,91,2.893,0.092,0.5022,-0.3144,0.4416,19.4,-2.14,3.9,0
"Ruprecht_134",3.0,-0.81,0.52,3.99,-0.44,1.16,347.2,22.4,"3",2,3,268.186,-29.529,9.14,0.04,2207,93,1.77,0.145,0.1309,-0.075,0.1067,18.62,-10.58,9.3,0
"Ruprecht_135",1.27,-0.42,0.86,5.13,-2.45,53.88,173.4,7.7,"2",1,2,269.5203,-11.6427,8.628,0.119,1036,34,2.163,0.102,0.3615,-0.2464,0.4253,13.77,-5.36,39.63,1
"Ruprecht_138",2.49,-0.61,0.53,3.75,-0.43,1.18,625.7,24.0,"2",2,1,269.9831,-24.668,7.13,0.034,2258,186,2.354,0.047,0.303,-0.1501,0.1496,40.21,-20.43,30.44,1
"Ruprecht_143",1.06,-0.12,0.14,6.4,-1.98,6.29,701.2,27.9,"2",2,2,278.1705,-12.1492,8.513,0.738,2428,393,2.77,0.183,0.1853,-0.1149,0.143,17.39,-2.88,4.34,1
"Ruprecht_144",5.76,-2.11,2.17,14.3,-5.7,44.55,341.1,12.7,"2",2,3,278.465,-11.4604,7.243,0.08,1507,156,2.174,0.036,0.0968,-0.0549,0.089,1.38,-0.75,3.11,0
"Ruprecht_145",1.81,-0.13,0.17,25.82,-10.28,31.15,394.0,10.1,"1",1,2,282.6699,-18.2315,8.969,0.017,582,9,0.734,0.069,0.0558,-0.0264,0.0516,8.63,-0.62,0.97,1
"Ruprecht_147",1.25,-0.05,0.05,51.37,-21.95,29.94,131.2,7.7,"3",1,4,289.0531,-16.3314,9.451,0.019,305,0,0.292,0.049,0.0373,-0.0127,0.0247,8.94,-0.24,0.32,0
"Ruprecht_148",2.56,-0.29,0.44,5.36,-0.66,0.78,261.9,14.1,"1",2,2,71.6413,44.716,7.903,0.439,2804,284,2.048,0.161,0.0502,-0.0207,0.031,8.16,-1.83,3.86,1
"Ruprecht_151",0.37,-0.09,0.09,46.76,-34.62,35.6,90.3,6.6,"3",1,2,115.3034,-16.2803,8.793,0.112,1112,68,0.542,0.073,0.4332,-0.1921,0.2074,11.16,-1.39,2.82,0
"Ruprecht_16",2.78,-0.92,1.65,8.9,-3.67,45.94,277.6,8.5,"2",1,2,110.7992,-19.4653,8.379,0.292,2524,93,1.015,0.092,0.094,-0.0525,0.0826,3.46,-1.57,8.82,1
"Ruprecht_161",0.75,-0.33,0.28,55.4,-31.55,29.95,195.6,6.0,"1",1,4,152.3959,-61.2618,8.55,0.107,891,13,0.238,0.102,0.1081,-0.0483,0.0536,3.28,-0.61,2.24,0
"Ruprecht_164",4.75,-1.05,0.77,6.23,-0.63,1.23,986.7,38.8,"2",2,2,172.6439,-60.7541,9.099,0.043,3912,338,1.326,0.098,0.1107,-0.0624,0.0932,28.88,-14.27,13.69,1
"Ruprecht_167",3.71,-1.42,2.3,11.98,-5.77,48.34,327.3,13.5,"2",2,2,215.1551,-58.8643,8.531,0.237,1472,92,1.635,0.162,0.1463,-0.09,0.1439,3.21,-1.55,8.7,1
"Ruprecht_170",3.86,-0.85,0.56,4.95,-0.41,0.9,479.7,23.0,"2",2,3,276.3245,-9.986,7.139,0.377,2050,183,2.528,0.116,0.1204,-0.0593,0.0678,24.15,-11.88,10.7,0
"Ruprecht_171",2.66,-0.6,0.98,7.1,-2.0,6.75,2474.8,35.8,"1",1,1,278.0129,-16.0657,9.471,0.021,1512,15,0.925,0.059,0.6995,-0.4668,0.5982,61.34,-24.51,82.12,2
"Ruprecht_172",0.57,-0.04,0.05,42.23,-23.69,36.15,698.8,35.8,"2",2,2,302.8882,35.6056,9.07,0.049,3160,329,1.902,0.096,0.0413,-0.0155,0.0286,16.35,-0.76,1.0,1
"Ruprecht_174",0.89,-0.03,0.04,44.79,-22.87,34.34,521.5,14.9,"1",1,4,310.8584,37.0229,8.509,0.244,2069,142,1.962,0.102,0.041,-0.0155,0.0302,9.91,-0.29,0.4,0
"Ruprecht_176",0.67,-0.03,0.03,37.01,-22.92,39.17,738.8,18.0,"1",1,4,243.6808,-51.333,8.115,0.226,2220,99,1.865,0.026,0.1532,-0.099,0.221,28.68,-0.82,1.54,0
"Ruprecht_18",3.26,-0.45,0.75,8.66,-1.84,3.15,1248.2,24.4,"1",2,1,111.1516,-26.2245,8.114,0.427,2259,130,1.953,0.152,0.1969,-0.1152,0.1175,13.84,-3.66,9.06,1
"Ruprecht_19",3.53,-1.32,1.16,6.22,-1.15,8.65,145.2,5.7,"2",1,2,111.4636,-21.8378,7.852,0.06,1357,26,0.406,0.035,0.0616,-0.0292,0.0446,6.14,-3.98,6.91,1
"Ruprecht_23",0.86,-0.03,0.04,48.64,-22.46,31.51,538.1,11.3,"1",2,4,112.6693,-23.3874,8.955,0.15,1887,244,1.175,0.281,0.0384,-0.0133,0.0247,11.11,-0.24,0.3,0
"Ruprecht_25",3.85,-1.61,1.98,17.68,-11.33,51.37,424.8,31.1,"X",3,3,114.1837,-23.3825,8.86,0.925,6122,436,1.837,0.251,0.1272,-0.0772,0.131,1.08,-0.56,3.44,0
"Ruprecht_26",1.68,-0.12,0.17,32.89,-16.15,37.37,226.8,8.6,"2",1,2,114.2559,-15.5744,7.651,0.18,1030,21,0.479,0.081,0.0342,-0.0106,0.0213,3.04,-0.18,0.33,1
"Ruprecht_27",2.06,-0.33,0.59,5.86,-1.49,2.68,410.6,13.2,"1",1,1,114.4337,-26.5162,8.757,0.07,1736,65,1.122,0.065,0.1364,-0.0762,0.0958,15.5,-4.43,13.33,2
"Ruprecht_28",3.79,-1.46,1.59,7.68,-2.14,31.89,1031.0,36.0,"X",3,2,114.9007,-30.9315,9.222,0.249,3707,231,1.414,0.386,0.1941,-0.1239,0.1977,11.97,-7.92,17.25,0
"Ruprecht_29",3.96,-1.13,0.8,5.36,-0.71,1.77,176.2,7.6,"2",1,3,115.2923,-24.3806,7.759,0.283,2075,113,1.04,0.033,0.0773,-0.0412,0.072,10.78,-6.38,5.65,0
"Ruprecht_33",0.56,-0.08,0.09,57.33,-30.86,28.63,276.2,9.8,"1",1,4,116.4612,-21.91,8.456,0.335,1957,141,1.129,0.09,0.1433,-0.0662,0.0729,6.03,-0.51,0.6,0
"Ruprecht_34",0.62,-0.05,0.06,45.82,-26.61,34.75,306.1,13.9,"1",1,4,116.4724,-20.3883,8.611,0.203,2518,170,0.977,0.23,0.0368,-0.0119,0.0202,8.19,-0.42,0.53,0
"Ruprecht_35",0.47,-0.04,0.05,45.19,-30.45,36.07,292.0,16.3,"1",1,4,116.5452,-31.2739,8.186,0.52,3024,352,1.774,0.174,0.0716,-0.0365,0.0598,11.76,-0.67,0.83,0
"Ruprecht_36",0.76,-0.04,0.06,16.28,-8.85,39.66,370.1,10.7,"1",1,2,117.0951,-26.2808,8.015,0.246,2485,113,0.859,0.081,0.0854,-0.0478,0.0862,10.92,-0.65,1.35,1
"Ruprecht_37",2.19,-0.85,0.92,4.68,-1.4,40.25,594.8,43.4,"1",2,3,117.4554,-17.2545,9.485,0.067,4809,377,0.41,0.066,0.2516,-0.1631,0.2542,16.59,-10.99,27.47,0
"Ruprecht_4",2.75,-1.07,1.71,9.99,-5.09,52.3,482.0,20.7,"2",1,2,102.2428,-10.529,8.808,0.062,3598,168,1.673,0.06,0.2199,-0.144,0.2479,4.37,-1.97,13.34,1
"Ruprecht_41",2.1,-0.37,1.38,21.01,-14.15,45.94,444.3,19.1,"1",2,2,118.4374,-26.975,8.593,0.161,3410,267,1.229,0.169,0.0504,-0.0217,0.0347,1.99,-0.29,2.87,1
"Ruprecht_42",3.39,-0.66,0.45,4.33,-0.36,0.72,417.7,18.1,"1",2,2,119.3994,-25.9193,8.641,0.693,4924,714,1.395,0.198,0.0872,-0.0383,0.0427,20.04,-9.24,8.95,1
"Ruprecht_44",0.41,-0.18,0.22,0.77,-0.18,11.3,34.4,10.2,"1",2,4,119.7133,-28.5685,7.089,0.099,4504,378,1.957,0.044,0.1432,-0.0497,0.0462,33.71,-24.31,24.12,0
"Ruprecht_45",6.53,-2.24,1.91,10.77,-1.78,7.97,742.4,37.3,"X",3,1,119.8919,-16.2836,9.557,0.078,4228,161,0.32,0.094,0.0493,-0.0208,0.0326,5.51,-3.42,5.27,0
"Ruprecht_47",3.25,-1.48,2.22,20.29,-14.27,50.57,386.2,18.2,"1",1,3,120.5647,-31.0711,8.144,0.198,3431,201,1.086,0.068,0.2697,-0.1787,0.2884,2.39,-1.21,7.07,0
"Ruprecht_48",0.56,-0.02,0.02,18.7,-7.63,30.01,557.5,11.9,"2",1,2,120.6812,-32.0459,7.565,0.465,3315,245,1.515,0.114,0.0523,-0.0243,0.0536,21.15,-0.64,0.82,1
"Ruprecht_50",1.06,-0.37,0.95,26.6,-23.24,48.44,221.5,11.1,"1",1,2,120.8686,-30.8757,8.715,0.056,2064,115,0.76,0.085,0.461,-0.3179,0.5548,7.31,-1.67,15.36,1
"Ruprecht_54",0.8,-0.05,0.05,55.67,-27.53,29.24,643.8,13.7,"2",1,4,122.8504,-31.9417,8.462,0.17,3658,299,1.301,0.149,0.0415,-0.0156,0.0281,9.17,-0.34,0.4,0
"Ruprecht_55",5.06,-2.19,1.32,44.29,-31.33,36.96,1067.3,34.3,"1",2,4,123.1133,-32.5815,7.328,0.148,4238,286,1.639,0.056,2.698,-0.8641,0.5585,1.8,-1.21,2.04,0
"Ruprecht_58",1.12,-0.23,0.4,39.06,-30.62,40.26,624.8,16.9,"1",2,4,123.7152,-31.9375,8.38,0.161,2981,162,1.211,0.073,0.2045,-0.1317,0.2216,7.95,-0.99,2.1,0
"Ruprecht_60",3.48,-0.46,0.51,4.71,-0.3,0.46,738.4,24.8,"1",2,1,126.1012,-47.1986,8.929,0.05,3959,310,1.558,0.103,0.0589,-0.0209,0.0229,34.59,-11.04,17.45,1
"Ruprecht_61",0.47,-0.18,0.3,43.81,-35.24,37.61,180.7,8.5,"2",2,4,126.3209,-34.1422,9.076,0.199,2974,477,1.112,0.326,0.5244,-0.3079,0.3603,6.53,-1.71,3.24,0
"Ruprecht_63",2.89,-0.59,0.7,4.75,-0.57,1.29,477.6,22.0,"2",2,2,128.1839,-48.306,8.55,0.187,3314,181,1.747,0.158,0.1052,-0.0376,0.0369,17.25,-7.43,14.8,1
"Ruprecht_65",4.96,-1.87,1.58,8.23,-1.76,12.37,190.6,8.9,"1",1,2,129.8561,-44.019,7.656,0.356,2021,199,1.681,0.148,0.0502,-0.0219,0.0388,3.83,-2.68,3.61,1
"Ruprecht_66",1.26,-0.07,0.08,24.51,-9.09,27.22,1329.0,50.9,"1",2,2,130.15,-38.0744,9.083,0.07,4134,375,1.912,0.126,0.0348,-0.0109,0.0209,8.21,-0.39,0.53,1
"Ruprecht_67",1.56,-0.65,0.57,3.06,-0.74,32.12,232.8,7.7,"2",1,2,130.4551,-43.3609,7.845,0.371,1459,59,1.795,0.119,0.2947,-0.1909,0.2809,29.18,-19.75,43.02,1
"Ruprecht_68",2.48,-0.2,0.26,9.08,-1.5,2.11,1836.2,35.9,"1",1,1,131.1545,-35.9005,9.363,0.122,2541,218,1.019,0.117,0.1324,-0.064,0.0701,20.35,-2.87,4.53,2
"Ruprecht_71",2.72,-0.37,0.24,3.12,-0.19,0.28,189.5,9.3,"2",1,3,132.316,-46.8646,7.246,0.166,1815,84,1.123,0.064,0.1597,-0.0701,0.0743,34.54,-11.91,7.96,0
"Ruprecht_75",1.7,-0.75,0.4,2.55,-0.39,16.41,203.1,19.8,"X",3,3,140.4871,-56.3174,9.151,0.03,3702,204,1.195,0.157,0.3746,-0.2339,0.3032,43.98,-33.93,34.1,0
"Ruprecht_76",0.53,-0.05,0.04,53.23,-31.68,31.23,175.2,9.4,"3",1,4,141.077,-51.6514,8.194,0.242,1915,105,1.503,0.084,0.1828,-0.0946,0.1172,9.41,-0.44,0.55,0
"Ruprecht_79",2.43,-0.78,2.01,10.5,-4.84,49.26,1400.9,39.4,"1",2,1,145.259,-53.8474,7.585,0.543,3565,427,2.367,0.093,0.2047,-0.1316,0.2092,9.94,-3.16,27.89,1
"Ruprecht_8",1.63,-0.36,0.7,35.95,-28.67,42.0,285.1,11.8,"2",1,4,105.423,-13.5265,8.589,0.458,1833,110,1.354,0.211,0.0957,-0.0506,0.0693,1.81,-0.31,1.11,0
"Ruprecht_82",0.98,-0.07,0.1,27.39,-17.43,43.5,424.5,12.9,"2",1,2,146.4163,-54.0028,8.609,0.238,1866,90,1.131,0.132,0.1203,-0.0744,0.1554,13.08,-0.73,1.74,1
"Ruprecht_83",1.97,-0.74,0.55,3.32,-0.6,5.66,792.0,26.1,"1",2,1,147.3101,-54.6091,8.185,0.497,3110,305,2.579,0.209,0.4101,-0.2634,0.3203,45.27,-30.48,50.32,1
