"[Fe/H]","Cluster","RA_ICRS","DE_ICRS","RV-LRS","e_RV-LRS","RV-HRS","e_RV-HRS","RV-GaiaDR3","e_RV-GaiaDR3","Rgc","Lz","Rguiding","Rbirth","[Fe/H]ANN","e_[Fe/H]ANN","[Fe/H]MCMC","e_[Fe/H]MCMC","Nmemb"
"*","NGC_2304",103.80304,17.98461,40.5066666666667,6.43310396827742,44.8496666666667,0.0,47.476,6.43310396827742,10.888,2253.81700338575,10.5725728103697,14.60334101,-0.181165741135677,0.093697901801203,-0.153565171889354,0.098483079920367,2.0
"*","NGC_2324",106.03512,1.04722,50.5125,26.9326856873453,44.12,0.0,61.6233333333333,26.9326856873453,11.159,2395.47948243459,11.3318927719701,14.86161363,-0.257302461657673,0.290198974404012,-0.251580734491174,0.285764663763713,2.0
"*","NGC_2355",109.25062,13.7625,31.9206666666667,15.0273798237689,35.6431666666667,0.28511079717658,52.0557142857143,15.0273798237689,9.758,2154.55464234738,10.0452290403906,14.45721388,-0.141540648353597,0.204839013039704,-0.117319045244077,0.14984123062371,9.0
"*","NGC_2420",114.60208,21.57407,64.9852777777778,14.5765091815783,70.208,0.0,70.6644444444444,14.5765091815783,10.222,1991.37815803873,9.18834996313963,15.07649413,-0.260221179160807,0.097428312228488,-0.2750188208096,0.059527716781301,1.0
"*","NGC_2548",123.45483,-5.76968,4.08642201834862,8.82541694775567,9.61233333333333,0.0,7.46847619047619,8.82541694775567,8.635,1948.08341520741,8.9633898067912,11.42353205,-0.081357560898049,0.198959194492309,-0.079360502760514,0.142453249184983,2.0
"*","NGC_2632",130.08808,19.66587,29.9024154589372,7.64537108266201,34.868010989011,0.0,34.227134502924,7.64537108266201,8.266,1729.23104521304,7.8448109636943,7.008908713,0.192705490832499,0.112155095933695,0.159108815129244,0.134600290584335,4.0
"*","NGC_2682",132.84983,11.81745,29.0142412451362,9.45693468213662,34.0150928571428,0.0,34.7127272727273,9.45693468213662,8.715,1799.70913313447,8.20134902863589,10.04408327,0.012567852803546,0.067859745502435,0.003524813551883,0.065710615225819,56.0
"*","NGC_381",17.10362,61.58378,-22.8566666666667,1.79031654556766,"nan","nan","nan","nan",8.847,1819.20822101738,8.30064499968555,12.49752931,-0.133901802822947,0.108591287350878,-0.102170800719427,0.096239663031986,3.0
"*","NGC_433",18.78983,60.13237,-48.93,"nan","nan","nan","nan","nan",9.518,2049.02985134105,9.48953852334834,16.60196156,-0.461265236139298,0.0869091,-0.470696078399803,0.038258861907441,1.0
"*","NGC_436",19.0005,58.81506,-75.29,10.7813357242969,"nan","nan","nan","nan",10.325,1956.32232705263,9.00611504386856,14.64934892,-0.340100631117821,0.130790310630408,-0.332181572742828,0.131221251631666,3.0
"*","NGC_457",19.89254,58.27566,-45.8433333333333,3.34798944641905,"nan","nan","nan","nan",10.242,2149.04501800808,10.0160842699936,13.38299851,-0.260670453310013,0.112398931663061,-0.250312574057353,0.125843840539273,1.0
"*","NGC_6633",276.8055,6.5592,-33.351875,6.87878208091132,-28.61125,0.280944092896316,"nan","nan",7.813,1648.37126293611,7.44065469186721,12.32047719,-0.148237578687258,0.076193168661668,-0.133588112022122,0.070952471825736,11.0
"*","NGC_6791",290.21996,37.77428,-47.9590909090909,13.5037938776815,-47.4075357142857,0.0,"nan","nan",7.652,1283.695089804,5.69758497899788,0.130954632,0.233312099494717,0.153024702416454,0.292017343432952,0.094773943229721,1.0
"*","NGC_6811",294.34392,46.36411,-0.261730769230769,10.038837344423,7.78425,0.0,8.29292307692308,10.038837344423,7.987,1868.43761068792,8.55252259425397,11.92711718,-0.049549086502968,0.181548239227168,-0.053237655603638,0.12936729816188,3.0
"*","NGC_6819",295.32175,40.18987,-3.74642857142857,6.54448040791046,2.97808474576271,0.0,2.05153846153846,6.54448040791046,7.807,1753.90955713221,7.9692231831873,10.94967924,0.009232889794345,0.062989186997018,0.041265227854815,0.091342360195192,1.0
"*","NGC_6866",300.98217,44.16598,4.74044776119403,10.8366757220821,13.33825,0.0,17.024,10.8366757220821,7.988,1942.40173575087,8.93394942103178,11.24683957,-0.037019964557753,0.170595519102827,-0.044593148615175,0.101115509840133,12.0
"*","NGC_6871",301.48992,35.77555,-18.03,"nan","nan","nan",-10.39,0.0,7.777,1710.41501195035,7.75027877886392,10.3583019,-0.050319150090218,0.082881495,-0.007822787114524,0.024053575468185,1.0
"*","NGC_6882",302.89721,26.75074,-27.2375,3.08333558558476,"nan","nan","nan","nan",7.94,1606.87269464436,7.23543700190862,11.00061393,-0.087576942984015,0.207154848825518,-0.07253943038399,0.187889473862048,1.0
"*","NGC_6996",314.12904,44.62226,-27.175,2.4856186352697,"nan","nan",-14.0,2.4856186352697,8.1,1709.96035702818,7.74799813090592,9.216636303,0.077242785599083,0.06285478973206,0.10364493729359,0.055675184954109,1.0
"*","NGC_7063",321.11737,36.4889,-14.5963636363636,5.94397724209518,"nan","nan",-2.62,5.94397724209518,8.07,1817.00310081252,8.28940212139924,13.26531627,-0.230847305194898,0.17313211462167,-0.21670474449592,0.181095309044238,1.0
"*","NGC_7086",322.62775,51.59531,-33.0971428571429,19.5254455470169,-19.79375,0.0,"nan","nan",8.466,1814.99414269826,8.27916239376055,10.97145102,-0.077729820140771,0.37796797389671,-0.070361140512913,0.361253157647373,3.0
"*","NGC_7128",325.98917,53.71575,0.88,"nan","nan","nan",9.54,0.0,9.098,1982.63466554307,9.14283152498564,14.23129958,-0.319980174303055,0.10699933,-0.314730238533478,0.0245330316036,1.0
"*","NGC_7243",333.81729,49.82475,-16.54,7.04278354061801,"nan","nan",4.68,7.04278354061801,8.302,1818.10763975796,8.29503321786868,11.16233238,-0.097016632556916,0.000802644685499,-0.065857851743325,0.028160929180943,2.0
"*","NGC_7429",344.08992,59.91164,-18.305,11.773327906756,"nan","nan","nan","nan",8.275,1782.94366151496,8.11619458451834,11.85697279,-0.14802921935916,0.108951357913332,-0.122023093179477,0.092162850481129,1.0
"*","NGC_7438",344.67112,54.25126,-40.3666666666667,8.82742506812339,"nan","nan","nan","nan",8.407,1673.40122340214,7.5651706049458,9.907564332,0.004829806586106,0.15994408809225,0.029579784341118,0.130435684915238,1.0
"*","NGC_744",29.64233,55.48149,-26.952,26.5837593278302,"nan","nan","nan","nan",9.148,1957.74792888995,9.01351199166318,12.08552059,-0.142360941817363,0.236254260331471,-0.170068401950716,0.156844369177296,5.0
"*","NGC_752",29.16008,37.79272,2.71876543209876,21.7371469714126,6.95581034482759,0.0,7.83079365079365,21.7371469714126,8.418,1756.57042628391,7.98266583384193,11.18975023,0.005210439415951,0.091496058927744,-0.044037981044645,0.076388441497432,2.0
"*","NGC_7789",359.32858,56.72375,-58.9597619047619,7.90693906058354,-54.073301369863,0.0,"nan","nan",9.115,1741.40961337311,7.90614725596157,13.269238,-0.085364999560018,0.070420766938711,-0.044738256212384,0.072742298638365,18.0
"*","NGC_869",34.7655,57.14011,-50.855,31.4221052763815,"nan","nan","nan","nan",10.16,1877.88916659824,8.60106821749948,10.71161039,-0.074284143745899,0.090144654270529,-0.040329935505815,0.082401332418637,1.0
"*","NGC_884",35.51933,57.14091,-42.9675,14.9330871445481,"nan","nan","nan","nan",10.091,2015.11691872906,9.31214920946796,12.06887613,-0.169032000005245,0.061749574853613,-0.146444663959411,0.063434113656962,1.0
"*","NGC_957",38.36229,57.55746,-55.8366666666667,16.0148191789147,"nan","nan","nan","nan",10.207,2020.37920359948,9.33963436691237,13.84753675,-0.293300206462542,0.245420881056517,-0.283202303410475,0.229260786858355,2.0
"*","OC_0133",307.3955,44.63298,-39.93,"nan","nan","nan","nan","nan",8.138,1619.07095466183,7.29559761947844,14.95024483,-0.367199152708054,0.082791716,-0.367236072195208,0.026998361388268,1.0
"*","OC_0193",343.53667,58.96038,-22.63,"nan","nan","nan","nan","nan",8.838,2132.02415775151,9.92613548079122,5.531380246,0.288199722766876,0.042,0.312254540991192,0.024038647948806,1.0
"*","OC_0196",344.44796,59.03375,-40.275,9.42573339321668,"nan","nan",-14.49,9.42573339321668,8.647,1906.9968324864,8.75093777367581,13.66173607,-0.185482606291771,0.096283443054747,-0.169364975954677,0.086526107873863,1.0
"*","OC_0279",58.54704,31.92304,11.7516666666667,3.77067984196328,"nan","nan",13.9135294117647,3.77067984196328,8.384,1824.40954465755,8.3271777683537,10.04961031,-0.028566313073616,0.133977058172497,-0.035501296040788,0.152579334299495,1.0
"*","OC_0280",60.521,32.1781,18.5108333333333,12.7690388748676,"nan","nan",19.287,12.7690388748676,8.464,1904.43993415176,8.73775108466647,9.476782112,0.011395651331009,0.129034204487703,-0.013997318052752,0.100687194088608,3.0
"*","OC_0282",74.99525,38.68786,-30.9633333333333,6.57468883927851,"nan","nan","nan","nan",9.706,1991.53447428702,9.18916413563352,12.06244708,-0.106219251950582,0.219512036913105,-0.089974597847335,0.184784654667222,1.0
"*","OC_0289",74.34279,32.75739,5.73,3.86772112059112,"nan","nan",8.59,3.86772112059112,9.468,1828.28152415081,8.34694172867481,9.649381615,0.032919889315963,0.04282467880287,0.063763175513639,0.051622753067157,1.0
"*","OC_0292",85.65171,36.18971,-12.6957142857143,12.4061098618689,"nan","nan","nan","nan",10.032,2019.02920505242,9.33258182694,12.99563327,-0.232275690883398,0.154714616244303,-0.213281565434568,0.163765276169572,1.0
"*","OC_0298",75.61204,19.69045,-27.0566666666667,10.7183129891477,"nan","nan","nan","nan",9.555,1972.74247506144,9.09138556014555,9.525342282,0.038024005790552,0.239088949689576,0.065797392272292,0.198357400949449,1.0
"*","OC_0300",86.38279,24.7844,6.80333333333333,7.81571707096242,"nan","nan","nan","nan",9.77,2077.54906530398,9.63918014259657,12.80674133,-0.210418929656347,0.275375048916289,-0.19908313037355,0.254262848020607,1.0
"*","OC_0301",88.37829,25.18338,-17.8666666666667,13.5278983339369,"nan","nan","nan","nan",10.987,2249.17811614075,10.5478364703737,12.4527988,-0.120316366354624,0.278667593023402,-0.1005044430771,0.244218320038671,1.0
"*","OC_0302",88.71162,25.09329,10.02,"nan","nan","nan","nan","nan",10.187,1961.44378019613,9.03269404070029,11.78262462,-0.136703938245773,0.081842661,-0.10983193851627,0.041662034195557,1.0
"*","OC_0310",93.82804,22.26774,60.77,"nan","nan","nan","nan","nan",10.068,2119.96644691058,9.86249676450542,11.67649306,-0.140564188361168,0.11556299,-0.112762195733019,0.019972090069516,1.0
"*","OC_0312",95.76462,22.93631,-3.94,"nan","nan","nan","nan","nan",9.649,2049.37413842934,9.49134251675366,8.308272616,0.094418026506901,0.09982799,0.118740798183521,0.017927386264181,1.0
"*","OC_0315",94.93587,22.11474,1.812,8.0005199831011,"nan","nan","nan","nan",9.836,2018.31597906293,9.328856255677,13.86612032,-0.295803451538086,0.183705081568877,-0.285871349220183,0.186855896715201,1.0
"*","OC_0316",95.26508,22.17064,1.812,7.10878822303773,"nan","nan","nan","nan",9.925,2074.20554288158,9.62161510030976,13.63186911,-0.277727064490318,0.103167118365434,-0.265890007773042,0.113118267013786,1.0
"*","OC_0321",95.54508,19.00428,20.396,19.9058667231548,"nan","nan","nan","nan",9.979,2315.40144099035,10.9017611305758,13.27390762,-0.21319667994976,0.218779429879849,-0.202493062136736,0.207755357849614,1.0
"*","OC_0322",79.41771,7.16412,4.99,"nan","nan","nan",14.33,0.0,8.522,1863.08564115472,8.52505978179245,12.90482321,-0.228328555822372,0.091839939,-0.223161656080832,0.025110598957739,1.0
"*","OC_0330",98.79425,12.64683,-4.275,0.671751442127221,"nan","nan","nan","nan",9.789,2019.02579650578,9.33256402157104,12.11005265,-0.125820558518171,0.098802860273474,-0.091283964110968,0.089895902644726,1.0
"*","OC_0343",97.63162,4.3573,4.41588235294118,8.1107822209263,"nan","nan",8.80642857142857,8.1107822209263,8.754,1870.34307052465,8.56230477220061,11.63787449,-0.138787752565216,0.330165331766136,-0.183020147342721,0.233792713287301,1.0
"*","OC_0352",103.02321,1.91607,19.72,"nan","nan","nan","nan","nan",9.492,2252.8390335222,10.5673571798674,15.74224104,-0.375816494226456,0.087251768,-0.376010803106586,0.030372580120927,1.0
"*","OC_0353",98.56317,-0.89594,26.03,7.5377582874486,"nan","nan",24.57,7.5377582874486,8.793,1933.31129626395,8.8868865553813,16.26798165,-0.439758844673634,0.321028066820523,-0.441254863547065,0.261670701841387,2.0
"*","OC_0357",91.93196,-6.39588,20.0133333333333,41.0555834611242,"nan","nan",15.53,41.0555834611242,8.971,1705.1745545716,7.72400176637548,11.8551017,-0.155382248262565,0.12283639647389,-0.12379343396159,0.11371408957771,2.0
"*","OCSN_10",276.08942,15.6897,-20.87,"nan","nan","nan","nan","nan",7.868,1683.00051589776,7.61306691220887,9.742656474,-0.006416564807296,0.098514609,0.027987023717419,0.008122476227403,1.0
"*","OCSN_19",294.04808,29.61483,-27.8233333333333,3.9248099741686,"nan","nan","nan","nan",7.994,1644.84364642138,7.42314994147866,10.42446049,-0.049199458832542,0.147813787075789,-0.019490806656421,0.123826931024684,1.0
"*","OCSN_27",321.60721,47.63254,-18.24,"nan","nan","nan",-5.38,0.0,8.14,1731.0476014308,7.85395243138471,8.365283083,0.089126402572044,0.087896794,-0.099309667242528,0.028704519800563,1.0
"*","OCSN_28",324.41904,50.89109,-22.09,"nan","nan","nan","nan","nan",8.174,1726.39600796254,7.83054944606144,9.912351742,-0.018644267819652,0.032,-0.098270280590967,0.037978108596783,1.0
"*","OCSN_31",329.65621,50.78617,-13.88,"nan","nan","nan",16.29,0.0,8.167,1783.23897904603,8.11769275221455,15.83244019,-0.428492516279221,0.099926338,-0.433130853098646,0.043147159389584,1.0
"*","OCSN_32",340.3675,40.21034,-21.2833333333333,2.69639265192096,"nan","nan",-13.9566666666667,2.69639265192096,8.189,1727.85103415397,7.83786808307476,10.23652825,-0.042035982012749,0.200058305404155,-0.021018921718662,0.170860968580027,3.0
"*","OCSN_36",350.26612,43.72629,-15.86,5.1784070909885,"nan","nan",-8.44666666666667,5.1784070909885,8.254,1749.98808449955,7.94942196753464,9.345159041,0.046148914843798,0.092569002122252,0.075070174563634,0.074064307059669,3.0
"*","OCSN_40",358.85783,56.48449,-9.99333333333333,4.33043107938844,"nan","nan",-6.39,4.33043107938844,8.196,1752.41365548689,7.96166832246938,10.13444421,-0.034858041227624,0.110999937475205,-0.209789453797983,0.335041998739253,1.0
"*","OCSN_49",89.91679,45.49631,-0.865,11.772354520332,"nan","nan",-0.108235294117647,11.772354520332,8.338,1868.96651042358,8.55523759811907,9.765433127,0.013198248097182,0.066212974339879,-0.039794847937115,0.071420955022728,1.0
"*","OCSN_50",62.36004,21.42042,10.886,4.94107073416279,"nan","nan",8.34333333333333,4.94107073416279,8.297,1871.26624709963,8.56704500727065,9.336118163,0.022651073654949,0.10193333757692,0.043500866161298,0.096747901258645,1.0
"*","OCSN_54",77.62208,17.43095,13.3866666666667,3.88063225089246,"nan","nan",15.645,3.88063225089246,8.601,1862.05479076711,8.51977232875637,11.00453616,-0.095390895071129,0.136455210801623,-0.06357616034878,0.132536141556,1.0
"*","OCSN_56",83.57821,2.6292,26.485,3.21365057216867,"nan","nan",31.4316666666667,3.21365057216867,8.509,1885.21491597994,8.63873552004773,9.89733515,-0.018186128040161,0.0901027414326,0.0410081102559,0.115949895631907,1.0
"*","OCSN_61",84.08367,-0.40217,29.6725,1.93112014126517,"nan","nan",28.8825,1.93112014126517,8.463,1848.85767230739,8.45214474577675,8.941082407,0.04872437287122,0.113096569087933,0.078428344000106,0.091940837060515,4.0
"*","OCSN_64",78.46737,-4.84942,21.995,1.19501046020527,"nan","nan",28.1,1.19501046020527,8.403,1875.93599893469,8.59103141552408,10.93349943,-0.090024211443961,0.126074213784808,-0.06026171611449,0.094405337319491,1.0
"*","OCSN_65",83.76421,-2.15506,21.42,3.27323489329236,"nan","nan",31.69,3.27323489329236,8.501,1850.97142857463,8.46296858461125,11.53141871,-0.132678478490562,0.192921026370908,-0.104238764229293,0.185898009719685,1.0
"*","OCSN_68",84.49071,-4.91076,23.41,"nan","nan","nan",26.02,0.0,8.498,1864.36492421191,8.53162248834976,10.88409517,-0.086961731314659,0.093417153,-0.047263977131871,0.01629943488957,1.0
"*","OCSN_69",93.64742,-4.61709,25.42,"nan","nan","nan",25.77,0.0,8.426,1904.0673825018,8.73583006970669,7.901880136,0.122119575738907,0.072690561,0.143102199335638,0.029277893801406,1.0
"*","Patchick_12",31.09129,54.36273,-48.614,5.67184978644533,"nan","nan","nan","nan",9.804,2216.82968154348,10.3755854117928,10.9672526,-0.005870795249939,0.305123718033635,0.013602909791684,0.265587095331846,4.0
"*","Patchick_3",79.12108,45.58207,-32.6775,7.07619189018123,"nan","nan","nan","nan",9.716,2128.4787473487,9.90741626136874,12.84992275,-0.067985359579325,0.232427405737039,-0.043871086481295,0.204641921181219,2.0
"*","Pismis_27",92.72608,20.62007,32.2,21.1707770287252,"nan","nan","nan","nan",9.783,2136.06427721859,9.94747384343493,7.061213349,0.181849953718483,0.29401131912657,0.205367107745292,0.197121276966992,1.0
"*","Platais_6",94.896,5.30128,27.655,7.29027091403331,"nan","nan",31.475,7.29027091403331,8.326,1724.16119203324,7.81931184405836,8.252448689,0.097996688313649,0.015066991695543,0.036069072155987,0.070733267277354,1.0
"*","QC_1",305.10437,39.86928,-8.1,"nan","nan","nan","nan","nan",7.945,1802.86424120565,8.21739732603712,10.2831455,-0.044681951403618,0.091092974,-0.002142350941871,0.02497815649972,1.0
"*","RSG_5",303.90871,45.73802,-12.8172727272727,2.79604753503617,"nan","nan",-7.353,2.79604753503617,8.08,1830.86941849557,8.36015712492887,10.11990296,-0.032391122796319,0.226353910354764,0.04412142970861,0.15278583034235,4.0
"*","RSG_8",345.45296,59.50879,-24.42,"nan",-9.4325,0.0,"nan","nan",8.307,1794.74206792355,8.17609899782959,10.87015065,-0.086022339761257,0.026,-0.0459867366732,0.002957041006388,1.0
"*","Renou_23",84.52612,57.10842,-13.0425714285714,8.25425464011534,"nan","nan",-8.91028571428572,8.25425464011534,8.568,1911.31267278194,8.77320520537437,11.90121447,-0.148409029149584,0.194818600731834,-0.15701756613554,0.174250391169138,1.0
"*","Roslund_5",302.61746,33.74065,-20.43,4.90732106143464,"nan","nan",-13.235,4.90732106143464,7.962,1686.16838698475,7.62889034131918,9.047389113,0.044666727073491,0.092297313837784,0.073786074713883,0.066897298671812,2.0
"*","Roslund_6",307.59329,40.3559,-14.7281081081081,5.88822782141426,"nan","nan",-8.71586206896552,5.88822782141426,8.058,1793.48259100492,8.16969932655121,9.51188473,0.016680903053471,0.087772535572209,-0.004908492477982,0.102281769398836,1.0
"*","Roslund_7",313.21287,37.92024,-21.52,15.2386293674989,"nan","nan","nan","nan",7.996,1689.32760414072,7.64467895310463,12.76512182,-0.185762077569962,0.164890717660199,-0.2123341670671,0.118678585176019,3.0
"*","Ruprecht_174",310.861,37.03127,-16.68,"nan","nan","nan","nan","nan",7.964,2130.94570893348,9.92044081497446,6.399435824,0.239366710186005,0.027,0.267937903230122,0.016061890857757,1.0
"*","SAI_43",77.07217,49.86535,-26.54,"nan","nan","nan","nan","nan",11.561,2609.01183457231,12.4889769516866,14.34652562,-0.228690475225449,0.031,-0.224238548870753,0.029610590709795,1.0
"*","SAI_47",80.99675,42.31606,-28.15,"nan","nan","nan","nan","nan",12.242,2724.55619766771,13.1204255190165,10.21915368,-0.036535076797009,0.079897121,0.003980611835223,0.028420033027268,1.0
"*","Saloranta_10",81.21454,37.5661,9.98538461538462,8.67867944580723,"nan","nan",9.47,8.67867944580723,9.21,1940.83209215236,8.92581952026799,11.97030281,-0.127468671936255,0.154091304157147,-0.135013970380322,0.113828896159822,1.0
