"Cluster","Comment"
"CWNU_6","Classified as open cluster. CMD class: 0.38 (50th percentile)."
"CWNU_7","Classified as open cluster. CMD class: 0.92 (50th percentile)."
"CWNU_10","Classified as open cluster. CMD class: 0.97 (50th percentile)."
"CWNU_11","Classified as open cluster. CMD class: 0.81 (50th percentile)."
"CWNU_14","Classified as moving group. CMD class: 0.99 (50th percentile)."
"CWNU_15","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_19","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_23","Classified as open cluster. CMD class: 0.37 (50th percentile)."
"CWNU_26","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_29","Classified as moving group. CMD class: 0.98 (50th percentile)."
"CWNU_32","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_35","Classified as moving group. CMD class: 0.86 (50th percentile)."
"CWNU_37","Classified as open cluster. CMD class: 0.16 (50th percentile)."
"CWNU_38","Classified as open cluster. CMD class: 0.95 (50th percentile)."
"CWNU_39","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_41","Classified as moving group. CMD class: 0.87 (50th percentile)."
"CWNU_42","Classified as open cluster. CMD class: 0.95 (50th percentile)."
"CWNU_45","Classified as open cluster. CMD class: 0.97 (50th percentile)."
"CWNU_47","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"CWNU_50","Classified as open cluster. CMD class: 0.17 (50th percentile)."
"CWNU_52","Classified as open cluster. CMD class: 0.90 (50th percentile)."
"CWNU_56","Classified as open cluster. CMD classes: 0.97 (50th percentile), true positive? (human-assigned)."
"CWNU_58","Classified as open cluster. CMD class: 0.68 (50th percentile)."
"CWNU_61","Classified as moving group. CMD class: 0.99 (50th percentile)."
"CWNU_62","Classified as open cluster. CMD class: 0.11 (50th percentile)."
"CWNU_65","Classified as open cluster. CMD class: 0.78 (50th percentile)."
"CWNU_66","Classified as open cluster. CMD class: 0.86 (50th percentile)."
"CWNU_70","Classified as open cluster. CMD class: 0.87 (50th percentile)."
"CWNU_72","Classified as open cluster. CMD class: 0.83 (50th percentile)."
"CWNU_73","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"CWNU_77","Classified as moving group. CMD class: 1.00 (50th percentile)."
"CWNU_80","Classified as open cluster. CMD class: 0.83 (50th percentile)."
"CWNU_85","Classified as open cluster. CMD class: 0.03 (50th percentile)."
"CWNU_86","Classified as open cluster. CMD class: 0.85 (50th percentile)."
"CWNU_87","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_88","Classified as moving group. CMD class: 1.00 (50th percentile)."
"CWNU_89","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_92","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"CWNU_95","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_96","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_98","Classified as open cluster. CMD class: 0.97 (50th percentile)."
"CWNU_101","Classified as open cluster. CMD class: 0.84 (50th percentile)."
"CWNU_102","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CWNU_105","Classified as open cluster. CMD class: 0.02 (50th percentile)."
"CWNU_110","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"CWNU_111","Classified as open cluster. CMD class: 0.99 (50th percentile)."
