"Cluster","Comment"
"Juchert J1904.4+1124","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert J1908.2+1102","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 51","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 100","Present study."
"Teutsch 279","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 60","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Ferrero 51","Asterisms and clusters by L. Ferrero."
"Aql III Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Aql IV Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 1657+25","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"57 Her Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Aql XV Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Saloranta 14","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Aql XIX Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Aql V Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 9","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and clusters by L. Ferrero."
"Alessi 160","List of clusters and alike reported by B. Alessi."
"Alessi 115","List of clusters and alike reported by B. Alessi."
"Teutsch 150,DSH J1933.8+1005","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 68,DSH J1910.8+1312,Alessi J1910.8+1312","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Aql XVIII Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Moland 2","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"DoDz 8,Dolidze-Dzimselejsvili 8,OCL 104,MWSC 2597","Web updates in DAML02, some were later removed (2003 to 2010)."
"Aql XVII Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Chatard 1","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Juchert J1930.8+1104","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert J1914.3+1331","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Pothier 12","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Kronberger 22","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"AT 16,Alessi-Teutsch 16,Teutsch J1805.5+2128,HD 165524 Group","List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1909.5+1428","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 158","List of clusters and alike reported by B. Alessi."
"Teutsch J1915.0+1353","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Leiter 5","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Aql XIV Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1933.7+1147","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 27","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Kernya 1","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 149,DSH J1912.8+1500","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Santa 47","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1905.8+1614","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 26,DSH J1926.0+1345","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1921.6+1421","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 13,DSH J1925.2+1356,MWSC 3116","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1917.0+1503","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1919.5+1448","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert J1919.4+1453","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 101","Present study."
"Steine J1910.8+1601","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1910.8+1603","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1907.4+1629","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 102","Present study."
"Alessi 168","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Aql XI Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Aql X Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Aql XII Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 184","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 83","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1857.7+1810","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 29","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 57,DSH J1920.8+1540,FSR 130,MWSC 3089","List of clusters and alike reported by B. Alessi."
"Her IV Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 181","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Dias 8,MWSC 3195","Web updates in DAML02, some were later removed (2003 to 2010)."
"Steine J1855.8+1910","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine 30,DSH J1912.0+1716","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1915.2+1658","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1913.4+1726","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 49","Asterisms reported by amateur astronomers in the web."
"Alessi 119","List of clusters and alike reported by B. Alessi."
"Kronberger 61","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1925.0+1616","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1910.0+1812","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"IC 1272","Original NGC and IC catalogues at Vizier: NGC 2000.0, Sky Publishing, ed. Sinnott 1988 (1997yCat.7118....0S)."
"HD 179586 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"IC 1273","Original NGC and IC catalogues at Vizier: NGC 2000.0, Sky Publishing, ed. Sinnott 1988 (1997yCat.7118....0S)."
"Steine J1910.3+1815","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Harrington 23,Backwards 5,Ramakers 27","Asterisms reported by amateur astronomers in the web."
"Steine J1904.3+1920","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Covino 1","Private communication by S. Ortolani to E. Bica."
"Aql IX Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2001.5+1201","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 103","Present study."
"Steine J1905.8+1942","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1916.3+1826","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1926.1+1714","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"IC 1285","Original NGC and IC catalogues at Vizier: NGC 2000.0, Sky Publishing, ed. Sinnott 1988 (1997yCat.7118....0S)."
"Harrington 24,Ruby Ring,Ramakers 29","Asterisms reported by amateur astronomers in the web."
"O'Neal 3","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1903.6+2010","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 191","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"NGC 6659,Alessi 159,MWSC 2952","List of clusters and alike reported by B. Alessi. Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch 151,DSH J1942.8+1530","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Santa 48","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 62,MWSC 3025","List of clusters and alike reported by B. Alessi."
"Steine J1917.0+1918","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"LeDrew 8","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Steine J1916.6+1929","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 140","List of clusters and alike reported by B. Alessi."
"Teutsch J1333.6+3011","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Steine J1933.1+1807","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Renou 25","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1922.4+1939","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 169797 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kernya 5","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1944.7+1657","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1929.1+1903","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine 24","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1926.7+1930","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1936.9+1815","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ponsot 1","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger J1935.6+1834","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 179,UBC 9","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Renou 3","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 104","Present study."
"Kronberger J2014.2+1323","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Collinder 399,4-5 Vul,OCL 113,Al Sufi's Cluster,Brocchi's Cluster,Coathanger,MWSC 3118,Ramakers 59","Asterisms reported by amateur astronomers in the web."
"Kernya 14","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 27,DSH J1937.3+1841","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1916.6+2120","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"IC 1299","Original NGC and IC catalogues at Vizier: NGC 2000.0, Sky Publishing, ed. Sinnott 1988 (1997yCat.7118....0S)."
"Steine 32,DSH J1958.0+1606","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Markov 1,Teutsch J1757.2+2929,Ramakers 28","Asterisms reported by amateur astronomers in the web. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"HD 174932 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"O'Neal 1,Santa 32","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 81","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 284","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1947.4+1816","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Lorenzin 4,Arrowchain,Ramakers 56","Asterisms reported by amateur astronomers in the web. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 105","Present study."
"Steine J1947.9+1817","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 28","List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Santa 15a","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1947.8+1824","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 51","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1950.5+1816","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1950.3+1818","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Santa 15b","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Pothier 10,HD 350541 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 106","Present study."
"Bica 107","Present study."
"Steine 31,DSH J1942.3+1939","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1806.8+2945","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 40","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Santa 16","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 180","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 108","Present study."
"Levy-W J2108.8+0621","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 287","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1946.5+1923","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1941.5+2007","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1949.3+1906","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"13 Sagittae Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 67,15 Sagittae GRoup","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 30","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1944.1+2001","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1949.8+1917","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1949.6+1919","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1949.9+1924","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Saloranta 15","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1954.1+1852","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1950.2+1938","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 147,DSH J1857.6+2605","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 175035 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J1953.5+1926","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Santa 31","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J2108.8+0731","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"French 3","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2013.0+1701","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 109","Present study."
"Teutsch J1931.5+2257","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Harrington 9,Teutsch 2038.3+1315,Theta Delphinus Group,Ramakers 22","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms reported by amateur astronomers in the web."
"IC 1278","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 40,DSH J1929.2+2318,MWSC 3129","Web updates in DAML02, some were later removed (2003 to 2010)."
"Patchick 84","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1950.2+2035","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Dias 7,MWSC 3188","Web updates in DAML02, some were later removed (2003 to 2010)."
"Karhula 10","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1950.7+2106","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2000.8+1943","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1953.1+2053","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Raymond 6","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Saloranta 3","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ling 1","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1953.5+2056","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 285","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"ASCC 107,Teutsch J1948.5+2157,MWSC 3185","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Monti 9","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine 33,DSH J2006.9+1924","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kernya 6","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1938.3+2343","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Renou 5","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J2012.5+1918","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 96","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1939.3+2408","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 11,MWSC 3321","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
