"Cluster","Comment"
"UBC_494","Tidal & Core radii: r_t=106+/-74.7 [pc], r_c=0.4+/-0.0 [pc]; stars within r_t: N~121"
"UBC_495","Tidal & Core radii: r_t=58+/-61.9 [pc], r_c=0.64+/-0.0 [pc]; stars within r_t: N~98"
"UBC_496","Tidal & Core radii: r_t=15+/-20.0 [pc], r_c=0.33+/-0.04 [pc]; stars within r_t: N~66"
"UBC_498","Tidal & Core radii: r_t=168+/-62.0 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~103"
"UBC_499","Tidal & Core radii: r_t=156+/-68.3 [pc], r_c=0.64+/-0.0 [pc]; stars within r_t: N~171"
"UBC_500","Tidal & Core radii: r_t=61+/-64.2 [pc], r_c=0.63+/-0.0 [pc]; stars within r_t: N~114"
"UBC_502","Tidal & Core radii: r_t=165+/-62.1 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~134"
"UBC_503","Tidal & Core radii: r_t=193+/-30.7 [pc], r_c=0.36+/-0.0 [pc]; stars within r_t: N~101"
"UBC_504","Tidal & Core radii: r_t=54+/-59.8 [pc], r_c=0.5+/-0.0 [pc]; stars within r_t: N~129"
"UBC_505","Tidal & Core radii: r_t=43+/-61.9 [pc], r_c=0.43+/-0.0 [pc]; stars within r_t: N~108"
"UBC_506","Tidal & Core radii: r_t=24+/-27.2 [pc], r_c=0.46+/-0.12 [pc]; stars within r_t: N~91"
"UBC_507","Tidal & Core radii: r_t=94+/-79.1 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~76"
"UBC_51","Tidal & Core radii: r_t=32+/-35.0 [pc], r_c=0.45+/-0.01 [pc]; stars within r_t: N~118"
"UBC_510","Tidal & Core radii: r_t=137+/-78.3 [pc], r_c=0.43+/-0.0 [pc]; stars within r_t: N~100"
"UBC_511","Tidal & Core radii: r_t=193+/-31.2 [pc], r_c=0.33+/-0.0 [pc]; stars within r_t: N~66"
"UBC_512","Tidal & Core radii: r_t=177+/-42.2 [pc], r_c=0.75+/-0.0 [pc]; stars within r_t: N~263"
"UBC_513","Tidal & Core radii: r_t=26+/-48.6 [pc], r_c=0.66+/-0.2 [pc]; stars within r_t: N~50"
"UBC_515","Tidal & Core radii: r_t=174+/-53.9 [pc], r_c=0.64+/-0.0 [pc]; stars within r_t: N~187"
"UBC_516","Tidal & Core radii: r_t=26+/-40.3 [pc], r_c=0.55+/-0.08 [pc]; stars within r_t: N~73"
"UBC_517","Tidal & Core radii: r_t=35+/-20.6 [pc], r_c=0.84+/-0.0 [pc]; stars within r_t: N~310"
"UBC_518","Tidal & Core radii: r_t=28+/-19.1 [pc], r_c=0.67+/-0.0 [pc]; stars within r_t: N~127"
"UBC_519","Tidal & Core radii: r_t=153+/-72.6 [pc], r_c=0.2+/-0.0 [pc]; stars within r_t: N~69"
"UBC_520","Tidal & Core radii: r_t=37+/-47.6 [pc], r_c=0.31+/-0.01 [pc]; stars within r_t: N~68"
"UBC_521","Tidal & Core radii: r_t=33+/-26.2 [pc], r_c=0.48+/-0.01 [pc]; stars within r_t: N~109"
"UBC_522","Tidal & Core radii: r_t=61+/-57.1 [pc], r_c=0.57+/-0.0 [pc]; stars within r_t: N~173"
"UBC_523","Tidal & Core radii: r_t=22+/-33.4 [pc], r_c=0.27+/-0.05 [pc]; stars within r_t: N~65"
"UBC_524","Tidal & Core radii: r_t=68+/-63.7 [pc], r_c=0.27+/-0.0 [pc]; stars within r_t: N~108"
"UBC_525","Tidal & Core radii: r_t=22+/-6.6 [pc], r_c=0.62+/-0.0 [pc]; stars within r_t: N~145"
"UBC_527","Tidal & Core radii: r_t=9+/-1.1 [pc], r_c=0.61+/-0.05 [pc]; stars within r_t: N~74"
"UBC_528","Tidal & Core radii: r_t=170+/-52.3 [pc], r_c=0.58+/-0.0 [pc]; stars within r_t: N~125"
"UBC_529","Tidal & Core radii: r_t=32+/-34.4 [pc], r_c=0.77+/-0.01 [pc]; stars within r_t: N~185"
"UBC_531","Tidal & Core radii: r_t=70+/-77.3 [pc], r_c=0.2+/-0.0 [pc]; stars within r_t: N~76"
"UBC_532","Tidal & Core radii: r_t=62+/-66.6 [pc], r_c=0.38+/-0.0 [pc]; stars within r_t: N~60"
"UBC_533","Tidal & Core radii: r_t=32+/-36.8 [pc], r_c=0.31+/-0.0 [pc]; stars within r_t: N~75"
"UBC_534","Tidal & Core radii: r_t=172+/-47.6 [pc], r_c=0.57+/-0.0 [pc]; stars within r_t: N~150"
"UBC_535","Tidal & Core radii: r_t=31+/-27.3 [pc], r_c=0.65+/-0.04 [pc]; stars within r_t: N~95"
"UBC_536","Tidal & Core radii: r_t=81+/-77.4 [pc], r_c=0.39+/-0.0 [pc]; stars within r_t: N~80"
"UBC_537","Tidal & Core radii: r_t=60+/-61.4 [pc], r_c=0.65+/-0.0 [pc]; stars within r_t: N~102"
"UBC_538","Tidal & Core radii: r_t=115+/-72.1 [pc], r_c=0.72+/-0.0 [pc]; stars within r_t: N~229"
"UBC_54","Tidal & Core radii: r_t=25+/-5.8 [pc], r_c=0.79+/-0.02 [pc]; stars within r_t: N~189"
"UBC_541","Tidal & Core radii: r_t=101+/-63.3 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~155"
"UBC_542","Tidal & Core radii: r_t=26+/-34.1 [pc], r_c=0.63+/-0.01 [pc]; stars within r_t: N~91"
"UBC_545","Tidal & Core radii: r_t=93+/-68.2 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~105"
"UBC_546","Tidal & Core radii: r_t=25+/-12.7 [pc], r_c=0.69+/-0.01 [pc]; stars within r_t: N~139"
"UBC_548","Tidal & Core radii: r_t=59+/-71.9 [pc], r_c=0.62+/-0.0 [pc]; stars within r_t: N~145"
"UBC_549","Tidal & Core radii: r_t=95+/-75.0 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~145"
"UBC_550","Tidal & Core radii: r_t=37+/-43.4 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~102"
"UBC_552","Tidal & Core radii: r_t=14+/-8.4 [pc], r_c=0.34+/-0.05 [pc]; stars within r_t: N~78"
"UBC_554","Tidal & Core radii: r_t=31+/-34.0 [pc], r_c=0.55+/-0.0 [pc]; stars within r_t: N~87"
"UBC_555","Tidal & Core radii: r_t=72+/-65.2 [pc], r_c=0.62+/-0.0 [pc]; stars within r_t: N~102"
"UBC_556","Tidal & Core radii: r_t=13+/-6.6 [pc], r_c=0.39+/-0.02 [pc]; stars within r_t: N~83"
"UBC_557","Tidal & Core radii: r_t=19+/-16.3 [pc], r_c=0.58+/-0.06 [pc]; stars within r_t: N~82"
"UBC_558","Tidal & Core radii: r_t=30+/-17.9 [pc], r_c=0.75+/-0.0 [pc]; stars within r_t: N~207"
"UBC_559","Tidal & Core radii: r_t=154+/-67.3 [pc], r_c=0.88+/-0.0 [pc]; stars within r_t: N~451"
"UBC_56","Tidal & Core radii: r_t=33+/-20.6 [pc], r_c=0.49+/-0.06 [pc]; stars within r_t: N~143"
"UBC_560","Tidal & Core radii: r_t=113+/-86.5 [pc], r_c=0.18+/-0.0 [pc]; stars within r_t: N~51"
"UBC_561","Tidal & Core radii: r_t=48+/-49.9 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~87"
"UBC_562","Tidal & Core radii: r_t=41+/-41.8 [pc], r_c=0.51+/-0.01 [pc]; stars within r_t: N~151"
"UBC_563","Tidal & Core radii: r_t=20+/-31.7 [pc], r_c=0.37+/-0.07 [pc]; stars within r_t: N~67"
"UBC_564","Tidal & Core radii: r_t=160+/-58.7 [pc], r_c=0.87+/-0.0 [pc]; stars within r_t: N~359"
"UBC_565","Tidal & Core radii: r_t=34+/-7.3 [pc], r_c=0.77+/-0.0 [pc]; stars within r_t: N~569"
"UBC_582","Tidal & Core radii: r_t=187+/-42.7 [pc], r_c=0.65+/-0.0 [pc]; stars within r_t: N~75"
"UBC_583","Tidal & Core radii: r_t=169+/-53.1 [pc], r_c=0.52+/-0.0 [pc]; stars within r_t: N~183"
"UBC_584","Tidal & Core radii: r_t=9+/-5.4 [pc], r_c=0.34+/-0.08 [pc]; stars within r_t: N~76"
"UBC_585","Tidal & Core radii: r_t=56+/-68.0 [pc], r_c=0.34+/-0.0 [pc]; stars within r_t: N~65"
"UBC_586","Tidal & Core radii: r_t=70+/-70.8 [pc], r_c=0.13+/-0.0 [pc]; stars within r_t: N~77"
"UBC_587","Tidal & Core radii: r_t=33+/-42.7 [pc], r_c=0.55+/-0.02 [pc]; stars within r_t: N~108"
"UBC_588","Tidal & Core radii: r_t=22+/-23.0 [pc], r_c=0.39+/-0.0 [pc]; stars within r_t: N~67"
"UBC_59","Tidal & Core radii: r_t=11+/-3.4 [pc], r_c=0.66+/-0.05 [pc]; stars within r_t: N~72"
"UBC_592","Tidal & Core radii: r_t=179+/-52.7 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~90"
"UBC_597","Tidal & Core radii: r_t=77+/-58.6 [pc], r_c=0.49+/-0.0 [pc]; stars within r_t: N~117"
"UBC_6","Tidal & Core radii: r_t=21+/-6.1 [pc], r_c=0.53+/-0.03 [pc]; stars within r_t: N~241"
"UBC_600","Tidal & Core radii: r_t=161+/-58.8 [pc], r_c=0.58+/-0.0 [pc]; stars within r_t: N~157"
"UBC_604","Tidal & Core radii: r_t=76+/-73.6 [pc], r_c=0.62+/-0.0 [pc]; stars within r_t: N~76"
"UBC_608","Tidal & Core radii: r_t=84+/-81.0 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~55"
"UBC_61","Tidal & Core radii: r_t=77+/-67.7 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~73"
"UBC_614","Tidal & Core radii: r_t=158+/-68.4 [pc], r_c=0.25+/-0.0 [pc]; stars within r_t: N~58"
"UBC_618","Tidal & Core radii: r_t=171+/-56.5 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~59"
"UBC_626","Tidal & Core radii: r_t=139+/-71.7 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~91"
"UBC_628","Tidal & Core radii: r_t=137+/-76.1 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~64"
"UBC_634","Tidal & Core radii: r_t=86+/-82.1 [pc], r_c=0.27+/-0.0 [pc]; stars within r_t: N~82"
"UBC_636","Tidal & Core radii: r_t=78+/-78.0 [pc], r_c=0.29+/-0.0 [pc]; stars within r_t: N~59"
"UBC_637","Tidal & Core radii: r_t=121+/-79.4 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~62"
"UBC_640","Tidal & Core radii: r_t=97+/-77.4 [pc], r_c=0.58+/-0.0 [pc]; stars within r_t: N~118"
"UBC_650","Tidal & Core radii: r_t=84+/-74.6 [pc], r_c=0.53+/-0.0 [pc]; stars within r_t: N~92"
"UBC_651","Tidal & Core radii: r_t=43+/-51.2 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~81"
"UBC_652","Tidal & Core radii: r_t=161+/-69.1 [pc], r_c=0.41+/-0.0 [pc]; stars within r_t: N~80"
"UBC_654","Tidal & Core radii: r_t=32+/-19.2 [pc], r_c=0.71+/-0.0 [pc]; stars within r_t: N~369"
"UBC_659","Tidal & Core radii: r_t=42+/-26.2 [pc], r_c=0.76+/-0.0 [pc]; stars within r_t: N~335"
"UBC_660","Tidal & Core radii: r_t=14+/-6.0 [pc], r_c=0.32+/-0.07 [pc]; stars within r_t: N~91"
"UBC_662","Tidal & Core radii: r_t=104+/-74.7 [pc], r_c=0.36+/-0.0 [pc]; stars within r_t: N~105"
"UBC_664","Tidal & Core radii: r_t=110+/-87.1 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~107"
"UBC_668","Tidal & Core radii: r_t=66+/-65.4 [pc], r_c=0.33+/-0.0 [pc]; stars within r_t: N~104"
"UBC_669","Tidal & Core radii: r_t=51+/-50.9 [pc], r_c=0.57+/-0.0 [pc]; stars within r_t: N~210"
"UBC_671","Tidal & Core radii: r_t=12+/-3.2 [pc], r_c=0.53+/-0.03 [pc]; stars within r_t: N~103"
"UBC_68","Tidal & Core radii: r_t=98+/-85.6 [pc], r_c=0.27+/-0.0 [pc]; stars within r_t: N~67"
"UBC_76","Tidal & Core radii: r_t=27+/-28.5 [pc], r_c=0.51+/-0.03 [pc]; stars within r_t: N~90"
"UBC_77","Tidal & Core radii: r_t=160+/-71.4 [pc], r_c=0.33+/-0.0 [pc]; stars within r_t: N~99"
"UBC_80","Tidal & Core radii: r_t=42+/-58.9 [pc], r_c=0.5+/-0.07 [pc]; stars within r_t: N~58"
"UBC_83","Tidal & Core radii: r_t=37+/-47.6 [pc], r_c=0.6+/-0.03 [pc]; stars within r_t: N~72"
"UBC_84","Tidal & Core radii: r_t=153+/-63.7 [pc], r_c=0.59+/-0.0 [pc]; stars within r_t: N~144"
"UBC_86","Tidal & Core radii: r_t=36+/-19.8 [pc], r_c=1.0+/-0.0 [pc]; stars within r_t: N~273"
"UBC_87","Tidal & Core radii: r_t=157+/-71.2 [pc], r_c=0.56+/-0.0 [pc]; stars within r_t: N~87"
"UBC_92","Tidal & Core radii: r_t=22+/-26.5 [pc], r_c=0.46+/-0.04 [pc]; stars within r_t: N~155"
"UBC_93","Tidal & Core radii: r_t=42+/-55.5 [pc], r_c=0.47+/-0.02 [pc]; stars within r_t: N~132"
"UBC_94","Tidal & Core radii: r_t=22+/-4.6 [pc], r_c=0.63+/-0.01 [pc]; stars within r_t: N~199"
"UBC_95","Tidal & Core radii: r_t=18+/-15.7 [pc], r_c=0.6+/-0.06 [pc]; stars within r_t: N~132"
"UBC_96","Tidal & Core radii: r_t=100+/-74.3 [pc], r_c=0.57+/-0.0 [pc]; stars within r_t: N~86"
"UBC_97","Tidal & Core radii: r_t=30+/-33.2 [pc], r_c=0.81+/-0.0 [pc]; stars within r_t: N~128"
"UFMG_2","Tidal & Core radii: r_t=15+/-1.7 [pc], r_c=0.98+/-0.04 [pc]; stars within r_t: N~487"
"UPK_113","Tidal & Core radii: r_t=18+/-23.1 [pc], r_c=0.28+/-0.04 [pc]; stars within r_t: N~52"
"UPK_12","Tidal & Core radii: r_t=19+/-22.1 [pc], r_c=0.42+/-0.07 [pc]; stars within r_t: N~70"
"UPK_126","Tidal & Core radii: r_t=49+/-70.1 [pc], r_c=0.17+/-0.01 [pc]; stars within r_t: N~77"
"UPK_13","Tidal & Core radii: r_t=34+/-39.3 [pc], r_c=0.46+/-0.03 [pc]; stars within r_t: N~115"
"UPK_131","Tidal & Core radii: r_t=98+/-83.4 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~61"
"UPK_136","Tidal & Core radii: r_t=112+/-70.3 [pc], r_c=0.39+/-0.0 [pc]; stars within r_t: N~79"
"UPK_143","Tidal & Core radii: r_t=73+/-51.0 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~128"
"UPK_150","Tidal & Core radii: r_t=177+/-48.3 [pc], r_c=0.55+/-0.0 [pc]; stars within r_t: N~139"
"UPK_155","Tidal & Core radii: r_t=85+/-70.7 [pc], r_c=0.2+/-0.0 [pc]; stars within r_t: N~76"
"UPK_166","Tidal & Core radii: r_t=157+/-53.6 [pc], r_c=0.4+/-0.0 [pc]; stars within r_t: N~234"
"UPK_167","Tidal & Core radii: r_t=149+/-55.2 [pc], r_c=0.53+/-0.0 [pc]; stars within r_t: N~160"
"UPK_168","Tidal & Core radii: r_t=56+/-36.8 [pc], r_c=0.7+/-0.0 [pc]; stars within r_t: N~233"
"UPK_169","Tidal & Core radii: r_t=200+/-0.0 [pc], r_c=0.4+/-0.0 [pc]; stars within r_t: N~114"
"UPK_17","Tidal & Core radii: r_t=42+/-35.7 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~108"
"UPK_178","Tidal & Core radii: r_t=165+/-68.2 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~66"
"UPK_18","Tidal & Core radii: r_t=139+/-81.3 [pc], r_c=0.13+/-0.0 [pc]; stars within r_t: N~51"
"UPK_180","Tidal & Core radii: r_t=160+/-54.7 [pc], r_c=0.58+/-0.0 [pc]; stars within r_t: N~96"
"UPK_185","Tidal & Core radii: r_t=85+/-54.1 [pc], r_c=0.37+/-0.0 [pc]; stars within r_t: N~133"
"UPK_194","Tidal & Core radii: r_t=168+/-60.3 [pc], r_c=0.53+/-0.0 [pc]; stars within r_t: N~186"
"UPK_20","Tidal & Core radii: r_t=24+/-12.9 [pc], r_c=0.41+/-0.04 [pc]; stars within r_t: N~71"
"UPK_21","Tidal & Core radii: r_t=38+/-44.2 [pc], r_c=0.26+/-0.05 [pc]; stars within r_t: N~73"
"UPK_220","Tidal & Core radii: r_t=14+/-3.5 [pc], r_c=0.45+/-0.04 [pc]; stars within r_t: N~216"
"UPK_230","Tidal & Core radii: r_t=148+/-74.9 [pc], r_c=0.19+/-0.0 [pc]; stars within r_t: N~61"
"UPK_237","Tidal & Core radii: r_t=20+/-7.9 [pc], r_c=0.4+/-0.03 [pc]; stars within r_t: N~118"
"UPK_26","Tidal & Core radii: r_t=157+/-54.8 [pc], r_c=0.27+/-0.0 [pc]; stars within r_t: N~146"
"UPK_265","Tidal & Core radii: r_t=194+/-23.3 [pc], r_c=0.26+/-0.0 [pc]; stars within r_t: N~83"
"UPK_27","Tidal & Core radii: r_t=51+/-52.0 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~86"
"UPK_28","Tidal & Core radii: r_t=122+/-81.6 [pc], r_c=0.38+/-0.0 [pc]; stars within r_t: N~70"
"UPK_29","Tidal & Core radii: r_t=22+/-28.9 [pc], r_c=0.51+/-0.03 [pc]; stars within r_t: N~78"
"UPK_294","Tidal & Core radii: r_t=173+/-62.3 [pc], r_c=0.19+/-0.0 [pc]; stars within r_t: N~52"
"UPK_296","Tidal & Core radii: r_t=58+/-43.0 [pc], r_c=0.35+/-0.0 [pc]; stars within r_t: N~86"
"UPK_31","Tidal & Core radii: r_t=121+/-83.3 [pc], r_c=0.18+/-0.0 [pc]; stars within r_t: N~69"
"UPK_312","Tidal & Core radii: r_t=102+/-81.7 [pc], r_c=0.14+/-0.0 [pc]; stars within r_t: N~53"
"UPK_333","Tidal & Core radii: r_t=55+/-52.0 [pc], r_c=0.4+/-0.0 [pc]; stars within r_t: N~60"
"UPK_398","Tidal & Core radii: r_t=96+/-77.7 [pc], r_c=0.36+/-0.0 [pc]; stars within r_t: N~69"
"UPK_4","Tidal & Core radii: r_t=27+/-11.9 [pc], r_c=0.5+/-0.01 [pc]; stars within r_t: N~118"
"UPK_402","Tidal & Core radii: r_t=7+/-19.9 [pc], r_c=0.22+/-0.09 [pc]; stars within r_t: N~56"
"UPK_42","Tidal & Core radii: r_t=22+/-8.5 [pc], r_c=0.69+/-0.0 [pc]; stars within r_t: N~111"
"UPK_422","Tidal & Core radii: r_t=17+/-6.3 [pc], r_c=0.37+/-0.07 [pc]; stars within r_t: N~157"
"UPK_429","Tidal & Core radii: r_t=80+/-59.0 [pc], r_c=0.5+/-0.0 [pc]; stars within r_t: N~127"
"UPK_431","Tidal & Core radii: r_t=171+/-42.2 [pc], r_c=0.35+/-0.0 [pc]; stars within r_t: N~110"
"UPK_436","Tidal & Core radii: r_t=107+/-72.1 [pc], r_c=0.49+/-0.0 [pc]; stars within r_t: N~95"
"UPK_445","Tidal & Core radii: r_t=195+/-25.8 [pc], r_c=0.31+/-0.0 [pc]; stars within r_t: N~104"
"UPK_45","Tidal & Core radii: r_t=190+/-34.4 [pc], r_c=0.26+/-0.0 [pc]; stars within r_t: N~167"
"UPK_46","Tidal & Core radii: r_t=124+/-75.7 [pc], r_c=0.2+/-0.0 [pc]; stars within r_t: N~90"
"UPK_467","Tidal & Core radii: r_t=48+/-43.9 [pc], r_c=0.37+/-0.01 [pc]; stars within r_t: N~108"
"UPK_470","Tidal & Core radii: r_t=174+/-48.9 [pc], r_c=0.36+/-0.0 [pc]; stars within r_t: N~111"
"UPK_5","Tidal & Core radii: r_t=152+/-67.9 [pc], r_c=0.46+/-0.0 [pc]; stars within r_t: N~112"
"UPK_50","Tidal & Core radii: r_t=18+/-10.0 [pc], r_c=0.45+/-0.02 [pc]; stars within r_t: N~96"
"UPK_502","Tidal & Core radii: r_t=96+/-77.9 [pc], r_c=0.39+/-0.0 [pc]; stars within r_t: N~102"
"UPK_51","Tidal & Core radii: r_t=105+/-83.4 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~69"
"UPK_528","Tidal & Core radii: r_t=182+/-50.2 [pc], r_c=0.3+/-0.0 [pc]; stars within r_t: N~81"
"UPK_53","Tidal & Core radii: r_t=26+/-10.2 [pc], r_c=0.36+/-0.0 [pc]; stars within r_t: N~150"
"UPK_54","Tidal & Core radii: r_t=39+/-24.3 [pc], r_c=0.48+/-0.02 [pc]; stars within r_t: N~154"
"UPK_545","Tidal & Core radii: r_t=67+/-28.4 [pc], r_c=0.19+/-0.0 [pc]; stars within r_t: N~255"
"UPK_549","Tidal & Core radii: r_t=27+/-14.0 [pc], r_c=0.52+/-0.01 [pc]; stars within r_t: N~182"
"UPK_55","Tidal & Core radii: r_t=147+/-74.2 [pc], r_c=0.53+/-0.0 [pc]; stars within r_t: N~79"
"UPK_560","Tidal & Core radii: r_t=200+/-0.8 [pc], r_c=0.36+/-0.0 [pc]; stars within r_t: N~132"
"UPK_562","Tidal & Core radii: r_t=159+/-71.5 [pc], r_c=0.22+/-0.0 [pc]; stars within r_t: N~80"
"UPK_567","Tidal & Core radii: r_t=193+/-29.3 [pc], r_c=0.21+/-0.0 [pc]; stars within r_t: N~90"
"UPK_578","Tidal & Core radii: r_t=10+/-8.9 [pc], r_c=0.4+/-0.08 [pc]; stars within r_t: N~53"
"UPK_587","Tidal & Core radii: r_t=190+/-27.0 [pc], r_c=0.36+/-0.0 [pc]; stars within r_t: N~105"
"UPK_594","Tidal & Core radii: r_t=162+/-58.4 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~84"
"UPK_599","Tidal & Core radii: r_t=41+/-40.8 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~75"
"UPK_604","Tidal & Core radii: r_t=12+/-5.2 [pc], r_c=0.34+/-0.03 [pc]; stars within r_t: N~56"
"UPK_605","Tidal & Core radii: r_t=70+/-73.2 [pc], r_c=0.57+/-0.0 [pc]; stars within r_t: N~72"
"UPK_607","Tidal & Core radii: r_t=197+/-19.3 [pc], r_c=0.26+/-0.0 [pc]; stars within r_t: N~93"
"UPK_614","Tidal & Core radii: r_t=40+/-52.0 [pc], r_c=0.41+/-0.0 [pc]; stars within r_t: N~63"
"UPK_617","Tidal & Core radii: r_t=59+/-54.3 [pc], r_c=0.53+/-0.0 [pc]; stars within r_t: N~110"
"UPK_621","Tidal & Core radii: r_t=198+/-17.2 [pc], r_c=0.59+/-0.0 [pc]; stars within r_t: N~112"
"UPK_626","Tidal & Core radii: r_t=94+/-78.0 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~67"
"UPK_627","Tidal & Core radii: r_t=130+/-72.3 [pc], r_c=0.1+/-0.0 [pc]; stars within r_t: N~59"
"UPK_630","Tidal & Core radii: r_t=5+/-1.1 [pc], r_c=0.49+/-0.03 [pc]; stars within r_t: N~47"
"UPK_640","Tidal & Core radii: r_t=20+/-0.5 [pc], r_c=0.6+/-0.0 [pc]; stars within r_t: N~670"
"UPK_642","Tidal & Core radii: r_t=183+/-44.3 [pc], r_c=0.08+/-0.0 [pc]; stars within r_t: N~57"
"UPK_644","Tidal & Core radii: r_t=57+/-65.0 [pc], r_c=0.21+/-0.0 [pc]; stars within r_t: N~80"
"UPK_645","Tidal & Core radii: r_t=11+/-2.5 [pc], r_c=0.44+/-0.01 [pc]; stars within r_t: N~57"
"UPK_65","Tidal & Core radii: r_t=124+/-80.7 [pc], r_c=0.35+/-0.0 [pc]; stars within r_t: N~67"
"UPK_66","Tidal & Core radii: r_t=16+/-9.1 [pc], r_c=0.15+/-0.03 [pc]; stars within r_t: N~48"
"UPK_7","Tidal & Core radii: r_t=200+/-0.0 [pc], r_c=0.24+/-0.0 [pc]; stars within r_t: N~81"
"UPK_79","Tidal & Core radii: r_t=134+/-74.5 [pc], r_c=0.53+/-0.0 [pc]; stars within r_t: N~63"
"UPK_80","Tidal & Core radii: r_t=180+/-51.6 [pc], r_c=0.17+/-0.0 [pc]; stars within r_t: N~63"
"UPK_82","Tidal & Core radii: r_t=18+/-3.6 [pc], r_c=0.54+/-0.04 [pc]; stars within r_t: N~137"
"UPK_90","Tidal & Core radii: r_t=51+/-61.6 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~87"
"UPK_93","Tidal & Core radii: r_t=200+/-0.0 [pc], r_c=0.22+/-0.0 [pc]; stars within r_t: N~89"
"vdBergh_1","Tidal & Core radii: r_t=25+/-41.4 [pc], r_c=0.41+/-0.02 [pc]; stars within r_t: N~65"
"vdBergh_80","Tidal & Core radii: r_t=137+/-69.1 [pc], r_c=0.17+/-0.0 [pc]; stars within r_t: N~197"
"vdBergh_83","Tidal & Core radii: r_t=51+/-63.1 [pc], r_c=0.14+/-0.0 [pc]; stars within r_t: N~64"
"vdBergh_85","Tidal & Core radii: r_t=109+/-75.7 [pc], r_c=0.69+/-0.0 [pc]; stars within r_t: N~89"
"vdBergh_92","Tidal & Core radii: r_t=13+/-1.2 [pc], r_c=0.7+/-0.02 [pc]; stars within r_t: N~307"
"Waterloo_1","Tidal & Core radii: r_t=29+/-45.2 [pc], r_c=0.4+/-0.05 [pc]; stars within r_t: N~53"
"Waterloo_7","Tidal & Core radii: r_t=98+/-80.6 [pc], r_c=0.58+/-0.0 [pc]; stars within r_t: N~61"
