"Name","Type"
"Saurer_3            ","o"
"Schoenball_1        ","o"
"Sh2_88B             ","o"
"Sher_1              ","o"
"Sigma_Orionis       ","o"
"Skiff_J0058+68.4    ","o"
"Skiff_J0458+43.0    ","o"
"Skiff_J0507+30.8    ","o"
"Skiff_J0614+12.9    ","o"
"Skiff_J0619+18.5    ","o"
"Skiff_J1942+38.6    ","o"
"Skiff_J2330+60.2    ","o"
"Steine_12           ","o"
"Steine_20           ","o"
"Stephenson_1        ","o"
"Stock_1             ","o"
"Stock_2             ","o"
"Stock_4             ","o"
"Stock_5             ","o"
"Stock_7             ","o"
"Stock_8             ","o"
"Stock_10            ","o"
"Stock_12            ","o"
"Stock_13            ","o"
"Stock_14            ","o"
"Stock_15            ","o"
"Stock_17            ","o"
"Stock_18            ","o"
"Stock_20            ","o"
"Stock_21            ","o"
"Stock_23            ","o"
"Stock_24            ","o"
"Streicher_52        ","o"
"TPK_1               ","o"
"TRSG_4              ","o"
"Terzan_3            ","g"
"Terzan_7            ","g"
"Terzan_8            ","g"
"Terzan_12           ","g"
"Teutsch_1           ","o"
"Teutsch_2           ","o"
"Teutsch_4           ","o"
"Teutsch_5           ","o"
"Teutsch_7           ","o"
"Teutsch_8           ","o"
"Teutsch_10          ","o"
"Teutsch_12          ","o"
"Teutsch_13          ","o"
"Teutsch_20          ","o"
"Teutsch_22          ","o"
"Teutsch_23          ","o"
"Teutsch_25          ","o"
"Teutsch_27          ","o"
"Teutsch_28          ","o"
"Teutsch_30          ","o"
"Teutsch_35          ","o"
"Teutsch_38          ","o"
"Teutsch_39          ","o"
"Teutsch_44          ","o"
"Teutsch_49          ","o"
"Teutsch_51          ","o"
"Teutsch_54          ","o"
"Teutsch_56          ","o"
"Teutsch_57          ","o"
"Teutsch_58          ","o"
"Teutsch_60          ","o"
"Teutsch_61          ","o"
"Teutsch_63          ","o"
"Teutsch_65          ","o"
"Teutsch_66          ","o"
"Teutsch_74          ","o"
"Teutsch_78          ","o"
"Teutsch_79          ","o"
"Teutsch_80          ","o"
"Teutsch_82          ","o"
"Teutsch_83          ","o"
"Teutsch_84          ","o"
"Teutsch_85          ","o"
"Teutsch_90          ","o"
"Teutsch_92          ","o"
"Teutsch_93          ","o"
"Teutsch_103         ","o"
"Teutsch_106         ","o"
"Teutsch_109         ","o"
"Teutsch_110         ","o"
"Teutsch_117         ","o"
"Teutsch_124         ","o"
"Teutsch_125         ","o"
"Teutsch_126         ","o"
"Teutsch_127         ","o"
"Teutsch_144         ","o"
"Teutsch_145         ","o"
"Teutsch_156         ","o"
"Teutsch_157         ","o"
"Teutsch_175         ","o"
"Teutsch_176         ","o"
"Teutsch_177         ","o"
"Teutsch_179         ","o"
"Teutsch_181         ","o"
"Teutsch_182         ","o"
"Teutsch_187         ","o"
"Teutsch_194         ","o"
"Teutsch_198         ","o"
"Teutsch_201         ","o"
"Teutsch_210         ","o"
"Teutsch_211         ","o"
"Teutsch_226         ","o"
"Teutsch_246         ","o"
"Teutsch_247         ","o"
"Teutsch_254         ","o"
"Teutsch_262         ","o"
"Teutsch_263         ","o"
"Teutsch_265         ","o"
"Teutsch_268         ","o"
"Teutsch_271         ","o"
"Teutsch_292         ","o"
"Teutsch_311         ","o"
"Teutsch_312         ","o"
"Teutsch_324         ","o"
"Teutsch_330         ","o"
"Teutsch_143a        ","o"
"Teutsch_143b        ","o"
"Teutsch_14a         ","o"
"Teutsch_J0021.7+6303","o"
"Teutsch_J0450.9+5209","o"
"Teutsch_J0718.0+1642","o"
"Teutsch_J0924.3+5313","o"
"Teutsch_J1037.3+6034","o"
"Teutsch_J1209.3+6120","o"
"Theia_4             ","o"
"Theia_5             ","o"
"Theia_6             ","o"
"Theia_7             ","o"
"Theia_8             ","o"
"Theia_11            ","o"
"Theia_12            ","o"
"Theia_13            ","o"
"Theia_15            ","o"
"Theia_19            ","o"
"Theia_23            ","o"
"Theia_26            ","o"
"Theia_29            ","o"
"Theia_31            ","o"
"Theia_35            ","o"
"Theia_38            ","o"
"Theia_46            ","o"
"Theia_47            ","o"
"Theia_48            ","o"
"Theia_53            ","m"
"Theia_54            ","o"
"Theia_58            ","o"
"Theia_65            ","o"
"Theia_66            ","o"
"Theia_67            ","o"
"Theia_69            ","o"
"Theia_70            ","o"
"Theia_71            ","o"
"Theia_72            ","o"
"Theia_73            ","o"
"Theia_78            ","m"
"Theia_80            ","o"
"Theia_85            ","o"
"Theia_89            ","o"
"Theia_93            ","o"
"Theia_96            ","o"
"Theia_100           ","o"
"Theia_101           ","o"
"Theia_105           ","o"
"Theia_110           ","o"
"Theia_117           ","o"
"Theia_118           ","o"
"Theia_123           ","o"
"Theia_128           ","o"
"Theia_139           ","o"
"Theia_149           ","o"
"Theia_153           ","o"
"Theia_167           ","o"
"Theia_169           ","m"
"Theia_171           ","o"
"Theia_172           ","o"
"Theia_176           ","o"
"Theia_177           ","o"
"Theia_178           ","o"
"Theia_180           ","o"
"Theia_181           ","o"
"Theia_189           ","o"
"Theia_199           ","o"
"Theia_200           ","o"
"Theia_202           ","o"
"Theia_213           ","o"
"Theia_222           ","o"
"Theia_224           ","o"
"Theia_227           ","o"
"Theia_228           ","o"
"Theia_229           ","o"
"Theia_230           ","o"
"Theia_232           ","o"
"Theia_236           ","o"
"Theia_240           ","o"
"Theia_242           ","o"
"Theia_246           ","o"
"Theia_247           ","o"
"Theia_248           ","o"
"Theia_249           ","o"
"Theia_253           ","o"
"Theia_256           ","o"
"Theia_260           ","o"
"Theia_267           ","o"
"Theia_269           ","o"
"Theia_272           ","m"
"Theia_274           ","o"
"Theia_277           ","o"
"Theia_280           ","o"
"Theia_282           ","m"
"Theia_283           ","o"
"Theia_286           ","o"
"Theia_290           ","o"
"Theia_291           ","o"
"Theia_292           ","o"
"Theia_295           ","o"
"Theia_311           ","o"
"Theia_314           ","o"
"Theia_316           ","o"
"Theia_319           ","o"
"Theia_322           ","o"
"Theia_323           ","o"
"Theia_332           ","o"
"Theia_333           ","o"
"Theia_339           ","o"
"Theia_345           ","o"
"Theia_354           ","o"
"Theia_358           ","o"
"Theia_361           ","o"
"Theia_365           ","o"
"Theia_366           ","o"
"Theia_373           ","o"
"Theia_379           ","m"
"Theia_383           ","o"
"Theia_387           ","o"
"Theia_390           ","m"
"Theia_391           ","o"
"Theia_398           ","o"
"Theia_399           ","o"
"Theia_401           ","m"
"Theia_403           ","o"
"Theia_411           ","o"
"Theia_415           ","o"
"Theia_420           ","o"
"Theia_436           ","o"
"Theia_439           ","m"
"Theia_446           ","o"
"Theia_447           ","o"
"Theia_453           ","o"
"Theia_455           ","o"
"Theia_458           ","o"
"Theia_470           ","o"
"Theia_472           ","o"
"Theia_480           ","o"
"Theia_497           ","o"
"Theia_502           ","o"
"Theia_517           ","o"
"Theia_545           ","o"
"Theia_546           ","o"
"Theia_551           ","o"
"Theia_553           ","o"
"Theia_558           ","o"
"Theia_560           ","o"
"Theia_569           ","o"
"Theia_585           ","o"
"Theia_586           ","o"
"Theia_589           ","o"
"Theia_613           ","o"
"Theia_618           ","o"
"Theia_619           ","o"
"Theia_622           ","o"
"Theia_624           ","o"
"Theia_625           ","o"
"Theia_638           ","o"
"Theia_643           ","o"
"Theia_648           ","o"
"Theia_649           ","o"
"Theia_651           ","o"
"Theia_652           ","o"
"Theia_654           ","m"
"Theia_659           ","o"
"Theia_665           ","o"
"Theia_667           ","o"
"Theia_669           ","o"
"Theia_696           ","o"
"Theia_698           ","o"
"Theia_701           ","o"
"Theia_704           ","o"
"Theia_708           ","o"
"Theia_710           ","o"
"Theia_711           ","o"
"Theia_713           ","o"
"Theia_714           ","m"
"Theia_729           ","o"
"Theia_738           ","o"
"Theia_743           ","o"
"Theia_745           ","o"
"Theia_746           ","o"
"Theia_752           ","o"
"Theia_754           ","o"
"Theia_759           ","o"
"Theia_766           ","o"
"Theia_771           ","o"
"Theia_773           ","o"
"Theia_775           ","o"
"Theia_776           ","o"
"Theia_780           ","o"
"Theia_782           ","o"
"Theia_792           ","o"
"Theia_807           ","o"
"Theia_817           ","o"
"Theia_818           ","o"
"Theia_822           ","o"
"Theia_828           ","o"
"Theia_833           ","o"
"Theia_834           ","o"
"Theia_836           ","o"
"Theia_844           ","o"
"Theia_850           ","o"
"Theia_856           ","o"
"Theia_862           ","o"
"Theia_863           ","o"
"Theia_865           ","o"
"Theia_872           ","o"
"Theia_873           ","o"
"Theia_874           ","o"
"Theia_882           ","o"
"Theia_888           ","o"
"Theia_900           ","o"
"Theia_903           ","o"
"Theia_925           ","o"
"Theia_933           ","o"
"Theia_943           ","m"
"Theia_953           ","o"
"Theia_954           ","o"
"Theia_962           ","o"
"Theia_974           ","o"
"Theia_978           ","o"
"Theia_980           ","o"
"Theia_984           ","o"
"Theia_986           ","o"
"Theia_990           ","o"
"Theia_1001          ","o"
"Theia_1023          ","o"
"Theia_1024          ","o"
"Theia_1038          ","o"
"Theia_1040          ","o"
"Theia_1062          ","o"
"Theia_1075          ","o"
"Theia_1079          ","o"
"Theia_1082          ","o"
"Theia_1083          ","o"
"Theia_1086          ","o"
"Theia_1117          ","o"
"Theia_1140          ","o"
"Theia_1147          ","o"
"Theia_1156          ","o"
"Theia_1170          ","o"
"Theia_1179          ","o"
"Theia_1188          ","o"
"Theia_1203          ","o"
"Theia_1224          ","o"
"Theia_1232          ","o"
"Theia_1256          ","o"
"Theia_1297          ","o"
"Theia_1306          ","o"
"Theia_1315          ","o"
"Theia_1366          ","o"
"Theia_1408          ","o"
"Theia_1424          ","o"
"Theia_1432          ","o"
"Theia_1450          ","o"
"Theia_1465          ","m"
"Theia_1474          ","o"
"Theia_1528          ","o"
"Theia_1643          ","o"
"Theia_1645          ","o"
"Theia_1647          ","o"
"Theia_1654          ","o"
"Theia_1656          ","o"
"Theia_1661          ","m"
"Theia_1666          ","o"
"Theia_1676          ","o"
"Theia_1694          ","o"
"Theia_1713          ","o"
"Theia_1722          ","o"
"Theia_1734          ","o"
"Theia_1740          ","o"
"Theia_1742          ","o"
"Theia_1746          ","o"
"Theia_1749          ","o"
"Theia_1754          ","o"
"Theia_1756          ","o"
"Theia_1761          ","o"
"Theia_1769          ","o"
"Theia_1774          ","o"
"Theia_1777          ","o"
"Theia_1796          ","o"
"Theia_1797          ","o"
"Theia_1798          ","o"
"Theia_1802          ","o"
"Theia_1806          ","o"
"Theia_1813          ","o"
"Theia_1822          ","o"
"Theia_1829          ","o"
"Theia_1841          ","o"
"Theia_1844          ","o"
"Theia_1851          ","o"
"Theia_1854          ","o"
"Theia_1858          ","o"
"Theia_1871          ","o"
"Theia_1873          ","o"
"Theia_1875          ","o"
"Theia_1884          ","o"
"Theia_1885          ","o"
"Theia_1886          ","o"
"Theia_1890          ","o"
"Theia_1891          ","o"
"Theia_1907          ","o"
"Theia_1914          ","o"
"Theia_1918          ","o"
"Theia_1920          ","o"
"Theia_1922          ","o"
"Theia_1927          ","o"
"Theia_1928          ","o"
"Theia_1934          ","o"
"Theia_1957          ","o"
"Theia_1966          ","m"
"Theia_1975          ","o"
"Theia_1976          ","o"
"Theia_1982          ","o"
"Theia_2000          ","o"
"Theia_2007          ","o"
"Theia_2018          ","o"
"Theia_2032          ","o"
"Theia_2045          ","o"
"Theia_2052          ","o"
"Theia_2062          ","o"
"Theia_2078          ","o"
"Theia_2087          ","o"
"Theia_2096          ","o"
"Theia_2103          ","o"
"Theia_2110          ","o"
"Theia_2115          ","o"
"Theia_2118          ","o"
"Theia_2119          ","o"
"Theia_2121          ","o"
"Theia_2122          ","o"
"Theia_2133          ","o"
"Theia_2135          ","o"
"Theia_2139          ","o"
"Theia_2145          ","o"
"Theia_2151          ","o"
"Theia_2166          ","o"
"Theia_2175          ","o"
"Theia_2179          ","o"
"Theia_2185          ","o"
"Theia_2192          ","o"
"Theia_2227          ","o"
"Theia_2231          ","o"
"Theia_2249          ","o"
"Theia_2252          ","o"
"Theia_2254          ","o"
"Theia_2266          ","o"
"Theia_2267          ","o"
"Theia_2289          ","o"
"Theia_2296          ","o"
"Theia_2299          ","o"
"Theia_2325          ","o"
"Theia_2330          ","o"
"Theia_2335          ","o"
"Theia_2341          ","o"
"Theia_2351          ","o"
"Theia_2356          ","o"
"Theia_2360          ","o"
"Theia_2376          ","o"
"Theia_2395          ","o"
"Theia_2406          ","o"
"Theia_2421          ","o"
"Theia_2436          ","o"
"Theia_2443          ","o"
"Theia_2448          ","o"
"Theia_2449          ","o"
"Theia_2450          ","o"
"Theia_2460          ","o"
"Theia_2468          ","o"
"Theia_2478          ","o"
"Theia_2482          ","o"
"Theia_2488          ","o"
"Theia_2493          ","o"
"Theia_2501          ","o"
"Theia_2505          ","o"
"Theia_2510          ","o"
"Theia_2517          ","o"
"Theia_2526          ","o"
"Theia_2541          ","o"
"Theia_2561          ","o"
"Theia_2615          ","o"
"Theia_2619          ","o"
"Theia_2621          ","o"
"Theia_2649          ","o"
"Theia_2651          ","o"
"Theia_2665          ","o"
"Theia_2725          ","m"
"Theia_2727          ","o"
"Theia_2728          ","o"
"Theia_2730          ","o"
"Theia_2745          ","o"
"Theia_2782          ","o"
"Theia_2803          ","o"
"Theia_2812          ","o"
"Theia_2819          ","o"
"Theia_2822          ","o"
"Theia_2850          ","o"
"Theia_2897          ","o"
"Theia_2901          ","o"
"Theia_2902          ","o"
"Theia_2921          ","o"
"Theia_2924          ","o"
"Theia_2936          ","o"
"Theia_2937          ","o"
"Theia_2945          ","o"
"Theia_2966          ","o"
"Theia_2982          ","o"
"Theia_2999          ","m"
"Theia_3005          ","o"
"Theia_3010          ","o"
"Theia_3047          ","o"
"Theia_3048          ","m"
"Theia_3067          ","o"
"Theia_3097          ","o"
"Theia_3099          ","o"
"Theia_3114          ","o"
"Theia_3118          ","o"
"Theia_3127          ","o"
"Theia_3144          ","o"
"Theia_3152          ","o"
"Theia_3167          ","o"
"Theia_3202          ","o"
"Theia_3227          ","o"
"Theia_3229          ","o"
"Theia_3250          ","m"
"Theia_3251          ","o"
"Theia_3260          ","o"
"Theia_3263          ","o"
"Theia_3265          ","o"
"Theia_3272          ","o"
"Theia_3274          ","o"
"Theia_3286          ","o"
"Theia_3308          ","o"
"Theia_3309          ","o"
"Theia_3317          ","o"
"Theia_3318          ","m"
"Theia_3319          ","o"
"Theia_3327          ","o"
"Theia_3329          ","o"
"Theia_3333          ","o"
"Theia_3337          ","o"
"Theia_3339          ","o"
"Theia_3381          ","o"
"Theia_3397          ","m"
"Theia_3402          ","o"
"Theia_3409          ","o"
"Theia_3423          ","o"
"Theia_3428          ","o"
"Theia_3455          ","o"
"Theia_3457          ","o"
"Theia_3462          ","o"
"Theia_3475          ","o"
"Theia_3494          ","o"
"Theia_3502          ","o"
"Theia_3524          ","o"
"Theia_3581          ","o"
"Theia_3582          ","o"
"Theia_3609          ","o"
"Theia_3623          ","m"
"Theia_3628          ","o"
"Theia_3659          ","o"
"Theia_3666          ","o"
"Theia_3669          ","o"
"Theia_3686          ","o"
"Theia_3715          ","o"
"Theia_3716          ","o"
"Theia_3721          ","o"
"Theia_3739          ","o"
"Theia_3740          ","o"
"Theia_3747          ","o"
"Theia_3768          ","o"
"Theia_3779          ","o"
"Theia_3784          ","o"
"Theia_3796          ","o"
"Theia_3823          ","o"
"Theia_3832          ","o"
"Theia_3849          ","o"
"Theia_3857          ","o"
"Theia_3862          ","o"
"Theia_3886          ","o"
"Theia_3916          ","o"
"Theia_3922          ","o"
"Theia_3932          ","o"
"Theia_3967          ","o"
"Theia_3975          ","o"
"Theia_3980          ","o"
"Theia_3986          ","o"
"Theia_3992          ","o"
"Theia_3995          ","o"
"Theia_4007          ","o"
"Theia_4013          ","o"
"Theia_4069          ","o"
"Theia_4165          ","o"
"Theia_4208          ","o"
"Theia_4212          ","o"
"Theia_4228          ","o"
"Theia_4244          ","o"
"Theia_4245          ","o"
"Theia_4284          ","o"
"Theia_4310          ","o"
"Theia_4356          ","o"
"Theia_4367          ","o"
"Theia_4371          ","o"
"Theia_4372          ","o"
"Theia_4401          ","o"
"Theia_4419          ","o"
"Theia_4432          ","o"
"Theia_4456          ","o"
"Theia_4482          ","o"
"Theia_4509          ","o"
"Theia_4535          ","o"
"Theia_4560          ","m"
"Theia_4690          ","o"
"Theia_4708          ","o"
"Theia_4725          ","o"
"Theia_4877          ","o"
"Theia_4912          ","o"
"Theia_4930          ","o"
"Theia_4940          ","o"
"Theia_4981          ","o"
"Theia_5015          ","o"
"Theia_5094          ","o"
"Theia_5150          ","m"
"Theia_5228          ","o"
"Theia_5254          ","o"
"Theia_5280          ","o"
"Theia_5292          ","o"
"Theia_5320          ","o"
"Theia_5347          ","o"
"Theia_5356          ","o"
"Theia_5422          ","o"
"Theia_5426          ","o"
"Theia_5431          ","o"
"Theia_5496          ","o"
"Theia_5504          ","o"
"Theia_5630          ","o"
"Theia_5677          ","o"
"Theia_5705          ","o"
"Theia_5724          ","o"
"Theia_5731          ","o"
"Theia_5736          ","o"
"Theia_5761          ","o"
"Theia_5779          ","o"
"Theia_5867          ","o"
"Theia_6015          ","m"
"Theia_6042          ","o"
"Theia_6046          ","m"
"Theia_6066          ","o"
"Theia_6111          ","o"
"Theia_6166          ","o"
"Theia_6187          ","o"
"Theia_6242          ","o"
"Theia_6599          ","o"
"Theia_6680          ","o"
"Theia_6978          ","o"
"Theia_6979          ","o"
"Theia_6999          ","m"
"Theia_7028          ","o"
"Theia_7057          ","o"
"Theia_7082          ","o"
"Theia_7478          ","o"
"Theia_7490          ","o"
"Theia_7580          ","o"
"Theia_7591          ","m"
"Theia_7593          ","o"
"Theia_7673          ","o"
"Theia_7778          ","o"
"Theia_7938          ","o"
"Theia_8014          ","o"
"Theia_8068          ","o"
"Theia_8106          ","o"
"Toepler_1           ","o"
"Tombaugh_1          ","o"
"Tombaugh_2          ","o"
"Tombaugh_4          ","o"
"Tombaugh_5          ","o"
"Trumpler_1          ","o"
"Trumpler_2          ","o"
"Trumpler_3          ","o"
"Trumpler_5          ","o"
"Trumpler_7          ","o"
"Trumpler_9          ","o"
"Trumpler_10         ","o"
"Trumpler_11         ","o"
"Trumpler_12         ","o"
"Trumpler_13         ","o"
"Trumpler_14         ","o"
"Trumpler_15         ","o"
"Trumpler_16         ","o"
"Trumpler_17         ","o"
"Trumpler_18         ","o"
"Trumpler_19         ","o"
"Trumpler_20         ","o"
"Trumpler_21         ","o"
"Trumpler_22         ","o"
"Trumpler_23         ","o"
"Trumpler_24         ","o"
"Trumpler_25         ","o"
"Trumpler_26         ","o"
"Trumpler_28         ","o"
"Trumpler_29         ","o"
"Trumpler_30         ","o"
"Trumpler_32         ","o"
"Trumpler_33         ","o"
"Trumpler_34         ","o"
"Trumpler_35         ","o"
"Trumpler_37         ","o"
"Turner_3            ","o"
"Turner_5            ","o"
"Turner_6            ","o"
"Turner_9            ","o"
"UBC_4               ","o"
"UBC_6               ","o"
"UBC_11              ","o"
"UBC_26              ","o"
"UBC_27              ","o"
"UBC_32              ","o"
"UBC_33              ","o"
"UBC_36              ","o"
"UBC_39              ","o"
"UBC_40              ","o"
"UBC_41              ","o"
"UBC_47              ","o"
"UBC_49              ","o"
"UBC_51              ","o"
"UBC_52              ","o"
"UBC_54              ","o"
"UBC_56              ","o"
"UBC_57              ","o"
"UBC_59              ","o"
"UBC_61              ","o"
"UBC_68              ","o"
"UBC_76              ","o"
"UBC_77              ","o"
"UBC_80              ","o"
"UBC_82              ","o"
"UBC_83              ","o"
"UBC_84              ","o"
"UBC_85              ","o"
"UBC_86              ","o"
"UBC_87              ","o"
"UBC_92              ","o"
"UBC_93              ","o"
"UBC_94              ","o"
"UBC_95              ","o"
"UBC_96              ","o"
"UBC_97              ","o"
"UBC_100             ","o"
"UBC_101             ","o"
"UBC_102             ","o"
"UBC_103             ","o"
"UBC_104             ","o"
"UBC_105             ","o"
"UBC_106             ","o"
"UBC_107             ","o"
"UBC_108             ","o"
"UBC_110             ","o"
"UBC_113             ","o"
"UBC_114             ","o"
"UBC_118             ","o"
"UBC_119             ","o"
"UBC_120             ","o"
"UBC_121             ","o"
"UBC_122             ","o"
"UBC_123             ","o"
"UBC_124             ","o"
"UBC_125             ","o"
"UBC_126             ","o"
"UBC_129             ","o"
"UBC_130             ","o"
"UBC_132             ","o"
"UBC_133             ","o"
"UBC_134             ","o"
"UBC_135             ","o"
"UBC_136             ","o"
"UBC_139             ","o"
"UBC_141             ","o"
"UBC_143             ","o"
"UBC_146             ","o"
"UBC_147             ","o"
"UBC_148             ","o"
"UBC_149             ","o"
"UBC_150             ","o"
"UBC_152             ","o"
"UBC_153             ","o"
"UBC_154             ","o"
"UBC_155             ","o"
"UBC_156             ","o"
"UBC_157             ","o"
"UBC_159             ","o"
"UBC_161             ","o"
"UBC_162             ","o"
"UBC_163             ","o"
"UBC_164             ","o"
"UBC_166             ","o"
"UBC_168             ","o"
"UBC_169             ","o"
"UBC_172             ","o"
"UBC_173             ","o"
"UBC_174             ","o"
"UBC_175             ","o"
"UBC_176             ","o"
"UBC_178             ","o"
"UBC_179             ","o"
"UBC_180             ","o"
"UBC_182             ","o"
"UBC_183             ","o"
"UBC_184             ","o"
"UBC_188             ","o"
"UBC_189             ","o"
"UBC_190             ","o"
"UBC_194             ","o"
"UBC_198             ","o"
"UBC_199             ","o"
"UBC_203             ","o"
"UBC_206             ","o"
"UBC_210             ","o"
"UBC_212             ","o"
"UBC_214             ","o"
"UBC_217             ","o"
"UBC_220             ","o"
"UBC_221             ","o"
"UBC_222             ","o"
"UBC_225             ","o"
"UBC_228             ","o"
"UBC_229             ","o"
"UBC_230             ","o"
"UBC_231             ","o"
"UBC_232             ","o"
"UBC_233             ","o"
"UBC_235             ","o"
"UBC_237             ","o"
"UBC_239             ","o"
"UBC_240             ","o"
"UBC_241             ","o"
"UBC_243             ","o"
"UBC_245             ","o"
"UBC_246             ","o"
"UBC_247             ","o"
"UBC_248             ","o"
"UBC_249             ","o"
"UBC_251             ","o"
"UBC_252             ","o"
"UBC_253             ","o"
"UBC_254             ","o"
"UBC_255             ","o"
"UBC_258             ","o"
"UBC_259             ","o"
"UBC_261             ","o"
"UBC_262             ","o"
"UBC_264             ","o"
"UBC_268             ","o"
"UBC_269             ","o"
"UBC_270             ","o"
"UBC_272             ","o"
"UBC_273             ","o"
"UBC_275             ","o"
"UBC_276             ","o"
"UBC_277             ","o"
"UBC_279             ","o"
"UBC_280             ","o"
"UBC_281             ","o"
"UBC_282             ","o"
"UBC_283             ","o"
"UBC_284             ","o"
"UBC_285             ","o"
"UBC_286             ","o"
"UBC_287             ","o"
"UBC_289             ","o"
"UBC_290             ","o"
"UBC_291             ","o"
"UBC_292             ","o"
"UBC_293             ","o"
"UBC_294             ","o"
"UBC_295             ","o"
"UBC_296             ","o"
"UBC_297             ","o"
"UBC_298             ","o"
"UBC_299             ","o"
"UBC_300             ","o"
"UBC_301             ","o"
"UBC_302             ","o"
"UBC_303             ","o"
"UBC_307             ","o"
"UBC_310             ","o"
"UBC_312             ","o"
"UBC_314             ","o"
"UBC_315             ","o"
"UBC_316             ","o"
"UBC_317             ","o"
"UBC_319             ","o"
"UBC_321             ","o"
"UBC_322             ","o"
"UBC_324             ","o"
"UBC_326             ","o"
"UBC_334             ","o"
"UBC_336             ","o"
"UBC_337             ","o"
"UBC_338             ","o"
"UBC_339             ","o"
"UBC_340             ","o"
"UBC_343             ","o"
"UBC_344             ","o"
"UBC_346             ","o"
"UBC_347             ","o"
"UBC_349             ","o"
"UBC_350             ","o"
"UBC_352             ","o"
"UBC_353             ","o"
"UBC_355             ","o"
"UBC_356             ","o"
"UBC_357             ","o"
"UBC_359             ","o"
"UBC_360             ","o"
"UBC_361             ","o"
"UBC_363             ","o"
"UBC_364             ","o"
"UBC_365             ","o"
"UBC_366             ","o"
"UBC_368             ","o"
"UBC_371             ","o"
"UBC_372             ","o"
"UBC_373             ","o"
"UBC_374             ","o"
"UBC_375             ","o"
"UBC_376             ","o"
"UBC_378             ","o"
"UBC_379             ","o"
"UBC_380             ","o"
"UBC_381             ","o"
"UBC_383             ","o"
"UBC_384             ","o"
"UBC_386             ","o"
"UBC_387             ","o"
"UBC_388             ","o"
"UBC_389             ","o"
"UBC_391             ","o"
"UBC_393             ","o"
"UBC_395             ","o"
"UBC_396             ","o"
"UBC_397             ","o"
"UBC_398             ","o"
"UBC_400             ","o"
"UBC_405             ","o"
"UBC_406             ","o"
"UBC_407             ","o"
"UBC_412             ","o"
"UBC_413             ","o"
"UBC_415             ","o"
"UBC_416             ","o"
"UBC_417             ","o"
"UBC_418             ","o"
"UBC_419             ","o"
"UBC_422             ","o"
"UBC_423             ","o"
"UBC_424             ","o"
"UBC_425             ","o"
"UBC_426             ","o"
"UBC_427             ","o"
"UBC_428             ","o"
"UBC_429             ","o"
"UBC_432             ","o"
"UBC_433             ","o"
"UBC_436             ","o"
"UBC_437             ","o"
"UBC_438             ","o"
"UBC_439             ","o"
"UBC_440             ","o"
"UBC_441             ","o"
"UBC_442             ","o"
"UBC_443             ","o"
"UBC_444             ","o"
"UBC_445             ","o"
"UBC_447             ","o"
"UBC_448             ","o"
"UBC_449             ","o"
"UBC_451             ","o"
"UBC_452             ","o"
"UBC_453             ","o"
"UBC_454             ","o"
"UBC_455             ","o"
"UBC_456             ","o"
"UBC_457             ","o"
"UBC_458             ","o"
"UBC_459             ","o"
"UBC_460             ","o"
"UBC_461             ","o"
"UBC_463             ","o"
"UBC_466             ","o"
"UBC_467             ","o"
"UBC_471             ","o"
"UBC_472             ","o"
"UBC_474             ","o"
"UBC_475             ","o"
"UBC_476             ","o"
"UBC_478             ","o"
"UBC_481             ","o"
"UBC_482             ","o"
"UBC_483             ","o"
"UBC_484             ","o"
"UBC_485             ","o"
"UBC_486             ","o"
"UBC_487             ","o"
"UBC_488             ","o"
"UBC_490             ","o"
"UBC_493             ","o"
"UBC_494             ","o"
"UBC_495             ","o"
"UBC_496             ","o"
"UBC_498             ","o"
"UBC_499             ","o"
"UBC_500             ","o"
"UBC_502             ","o"
"UBC_503             ","o"
"UBC_504             ","o"
"UBC_505             ","o"
"UBC_506             ","o"
"UBC_507             ","o"
"UBC_510             ","o"
"UBC_511             ","o"
"UBC_512             ","o"
"UBC_513             ","o"
"UBC_514             ","o"
"UBC_515             ","o"
"UBC_516             ","o"
"UBC_517             ","o"
"UBC_518             ","o"
"UBC_519             ","o"
"UBC_520             ","o"
"UBC_521             ","o"
"UBC_522             ","o"
"UBC_523             ","o"
"UBC_524             ","o"
"UBC_525             ","o"
"UBC_527             ","o"
"UBC_528             ","o"
"UBC_529             ","o"
"UBC_531             ","o"
"UBC_532             ","o"
"UBC_533             ","o"
"UBC_534             ","o"
"UBC_535             ","o"
"UBC_536             ","o"
"UBC_537             ","o"
"UBC_538             ","o"
"UBC_541             ","o"
"UBC_542             ","o"
"UBC_545             ","o"
"UBC_546             ","o"
"UBC_548             ","o"
"UBC_549             ","o"
"UBC_550             ","o"
"UBC_552             ","o"
"UBC_554             ","o"
"UBC_555             ","o"
"UBC_556             ","o"
"UBC_557             ","o"
"UBC_558             ","o"
"UBC_559             ","o"
"UBC_560             ","o"
"UBC_561             ","o"
"UBC_562             ","o"
"UBC_563             ","o"
"UBC_564             ","o"
"UBC_565             ","o"
"UBC_566             ","o"
"UBC_572             ","o"
"UBC_573             ","o"
"UBC_575             ","o"
"UBC_576             ","o"
"UBC_580             ","o"
"UBC_582             ","o"
"UBC_583             ","o"
"UBC_584             ","o"
"UBC_585             ","o"
"UBC_586             ","o"
"UBC_587             ","o"
"UBC_588             ","o"
"UBC_589             ","o"
"UBC_590             ","o"
"UBC_591             ","o"
"UBC_592             ","o"
"UBC_593             ","o"
"UBC_594             ","o"
"UBC_596             ","o"
"UBC_597             ","o"
