"Name","RA_ICRS","DE_ICRS","GLON","GLAT","pmRA","pmDE","Plx","d_pc","RV","logt","Av","diffAV50","CST","N","r50pc","CMDCl50"
"HSC_2159            ",130.78043719,-48.60319083,267.08724848,-3.812,-3.17984721,3.40607842,0.21155947,4147.23631245,"nan",8.30749512,2.81013191,0.84255508,5.81743409,28,1.67,0.974
"HSC_2160            ",122.87673473,-52.24887672,267.1881985,-10.02,-4.27883016,8.62731853,0.68278305,1392.56901582,14.84168147,8.42199755,0.86359495,1.28608161,6.10720027,25,3.34,0.98
"HSC_2161            ",152.59790037,-32.00372892,267.37565309,19.53,-10.84241509,9.58860887,0.48552328,1960.00545442,31.75703109,9.4133749,0.33933166,1.30607498,5.65465107,43,8.56,0.449
"HSC_2163            ",135.62831794,-46.39580408,267.48700733,0.1165,-4.93032896,4.79062761,0.41007558,2166.46009069,28.96877255,7.00974274,3.53943467,2.9259665,3.99251059,53,3.21,0.064
"HSC_2165            ",130.73042542,-49.56192641,267.82508706,-4.427,-3.40875679,3.2618149,0.24537185,3715.62864145,"nan",8.22934484,1.96755105,0.79240951,7.06802243,25,3.11,0.976
"HSC_2166            ",150.837832915344,-37.1349742178536,269.466397845,14.585,1.55170758,-4.91779048,3.08926752,321.37383377,-6.78326042,7.97185802,0.62022346,0.45137119,7.1992473,22,10.81,0.636
"HSC_2167            ",136.75355695,-46.17333108,267.84151451,0.8434,-5.84970021,5.93085859,0.56933929,1663.83669483,"nan",7.71101999,2.63257277,0.78288773,5.80479418,18,2.0,1.0
"HSC_2168            ",135.53545919,-47.04393293,267.93009871,-0.3608,-6.81409132,5.96022393,0.54377987,1771.42968303,22.226622,8.35097361,5.3538084,2.50101483,3.31232666,19,3.71,0.182
"HSC_2170            ",134.50432551,-48.17293537,268.32391912,-1.627,-5.07528359,4.84508592,0.29877123,2930.50571596,"nan",7.19529843,4.73837376,2.73415124,6.43008588,31,3.56,0.049
"HSC_2173            ",135.1092132,-47.98856294,268.44947418,-1.201,-3.29255662,3.3558693,0.16348627,4489.07146791,57.80919904,8.34368515,4.6486094,2.7537508,7.2340043,35,3.52,0.072
"HSC_2174            ",122.60767434,-53.87589934,268.51060052,-11.01,-5.97962644,8.41926895,1.26582572,766.48016322,4.94026985,8.31957388,0.51470107,0.55867592,3.16691229,19,5.55,0.894
"HSC_2175            ",133.11175066,-49.22826607,268.53716854,-3.01,-4.81351724,4.78509228,0.47383999,1920.44053568,36.16218837,7.50775337,1.26060188,2.27409577,5.27898726,65,9.61,0.555
"HSC_2176            ",137.09867295,-46.91996236,268.55240834,0.5141,-5.8300122,5.77970332,0.51514078,1850.90722124,89.27307332,8.62790823,3.43905234,2.34307694,4.11733023,19,4.9,0.442
"HSC_2177            ",133.73320541,-49.15075634,268.73841738,-2.649,-4.0572766,3.97391212,0.30397857,3074.72790698,27.85774076,8.02606392,2.72046471,1.47933018,11.56817155,57,4.88,0.745
"HSC_2178            ",137.60630903,-46.98158743,268.83313553,0.7264,-3.99105794,3.92659,0.34196088,2686.36819669,169.57183198,7.70163655,5.15632248,2.63863981,5.51173018,31,4.92,0.606
"HSC_2179            ",140.06293459,-45.39113379,268.86618,3.054,-10.46519074,6.87035869,1.24628259,788.57360743,17.98631559,8.42467785,0.70528275,0.51735091,4.01185061,13,3.62,0.97
"HSC_2180            ",142.42399062,-43.90253478,269.02581758,5.293,-8.17438631,-0.37270858,1.55571039,621.48724486,15.26352718,7.42585802,0.2493297,0.85009211,3.4551217,37,6.16,0.789
"HSC_2181            ",131.59305292,-50.81464249,269.15549881,-4.767,-4.70596372,4.88462218,0.18428673,4788.04764502,"nan",8.50898027,2.9406985,0.96020165,8.78632996,43,6.22,0.985
"HSC_2182            ",135.56338135,-48.69443025,269.17910363,-1.44,-4.92067105,4.81023166,0.42226575,2233.6349437,"nan",7.41115928,4.14903259,2.32355976,4.64358428,38,0.48,0.106
"HSC_2183            ",135.87605358,-48.52490702,269.18960023,-1.173,-4.72237753,3.89124859,0.46109473,2023.59927702,-7.34551833,6.79706359,3.82121837,2.00057918,3.0123063,18,2.36,0.558
"HSC_2184            ",140.16242246,-45.99835108,269.34645914,2.676,-4.51108201,3.39913628,0.16065008,5121.17059257,"nan",8.89989805,2.53019154,1.67119658,4.43442011,35,3.26,0.338
"HSC_2185            ",137.45755785,-47.81678773,269.37588583,0.08362,-5.17927339,4.11485752,0.61964065,1538.22469612,32.87556743,6.85251951,3.48797452,2.66258788,9.88228341,57,5.52,0.211
"HSC_2187            ",125.57001857,-53.82838226,269.42488172,-9.515,-4.60134939,5.47692797,0.34122052,2637.74524522,24.54881056,9.5661397,0.63458174,1.20495772,3.25856392,17,6.81,0.539
"HSC_2189            ",139.8587904,-46.50178856,269.55622844,2.172,-4.31818395,3.79046535,0.29827185,3134.33307784,"nan",7.54945493,4.62749648,2.46498096,5.05324792,72,9.31,0.86
"HSC_2192            ",137.7795547,-48.37610969,269.93155538,-0.1407,-8.52513414,4.90360456,0.74289063,1304.6117588,82.45926097,7.63729024,3.85212839,2.76712596,8.45515134,41,6.17,0.147
"HSC_2193            ",137.49719253,-48.68632207,270.03073481,-0.4891,-7.62456352,3.57203108,1.3976545,694.25741254,21.47353161,6.97440267,3.8267473,1.74973708,7.21103312,19,0.85,0.755
"HSC_2194            ",153.45488051,-35.27494296,270.04931883,17.34,-2.99227263,-2.7941823,0.52858338,1777.94846201,"nan",9.57034302,0.17481573,0.67561162,3.10286061,15,5.8,0.277
"HSC_2195            ",137.5435783,-48.7188008,270.0753677,-0.4888,-6.01611636,4.93690133,0.87729546,1059.08460183,55.49241013,9.31941414,2.82064462,2.13256884,3.46626531,55,5.72,0.013
"HSC_2198            ",126.33899968,-54.39091594,270.1531731,-9.454,-6.85858003,6.6732652,1.37218624,721.02784706,8.04711131,8.08929539,0.36147241,0.60098475,3.64818644,33,6.17,0.174
"HSC_2199            ",129.37386363,-53.18427926,270.2080599,-7.294,-4.35870689,5.69266816,0.4582769,2028.76395333,17.00344201,8.77137852,1.3800981,1.40371114,7.82476967,51,10.89,0.951
"HSC_2202            ",138.21072173,-49.52518813,270.96210401,-0.7226,-8.48382758,4.63560391,1.21992512,788.46703101,2.57574401,8.66622257,1.24961245,0.78111151,3.27516979,15,2.83,0.483
"HSC_2203            ",141.99237801,-47.33034875,271.17754705,2.604,-4.16019026,3.24864677,0.24689317,3841.94010606,41.45530986,8.45526791,4.80568004,2.36440241,5.79117218,74,1.29,0.202
"HSC_2204            ",137.36170628,-50.39047749,271.22030982,-1.713,-5.53688117,5.6575473,0.41176742,2268.06771791,"nan",8.10739756,4.21269226,2.07142878,5.05228649,24,4.43,0.25
"HSC_2206            ",137.68789072,-50.72216041,271.60450531,-1.787,-6.15321403,5.08289374,0.4501811,2067.46909613,"nan",7.25500798,3.36098838,1.73491395,4.08391928,23,7.45,0.886
"HSC_2210            ",140.50648578,-49.45612429,271.95460954,0.3925,-6.35948734,4.60642211,0.37796706,2461.11173979,"nan",7.77229428,3.66869032,2.25349474,4.1975141,18,2.11,0.768
"HSC_2211            ",137.88712859,-51.09666829,271.96396333,-1.951,-6.20039903,4.84030562,0.66040957,1434.9438104,"nan",7.57642555,1.02690172,0.52841312,5.1549797,14,1.67,0.997
"HSC_2213            ",133.91491855,-53.57169658,272.20288623,-5.408,-3.00277105,4.04261342,0.15287992,6154.49318729,79.5427282,9.19579792,0.78530449,0.83456999,6.11780343,15,7.09,0.388
"HSC_2214            ",139.17150938,-50.88540783,272.36957864,-1.22,-4.9732662,3.99392952,0.29565659,3007.02709656,46.67191597,8.15873528,3.85714436,2.19965971,5.5360616,23,6.84,0.66
"HSC_2215            ",143.482109470129,-50.8082621347733,274.26784105,0.7311,-11.76936564,4.34283046,1.90881587,521.07036748,18.90712337,7.76009512,0.10063586,0.6094223,15.49927484,148,16.03,0.976
"HSC_2216            ",113.76252226,-61.16115836,272.95742088,-18.56,-4.50071834,9.16177173,3.60216065,276.57716122,20.46942679,7.81683969,0.40989736,0.47591256,5.1344158,11,3.1,0.995
"HSC_2217            ",141.95745865,-50.24894902,273.17795117,0.4774,-5.33255815,3.84808318,0.34676802,2641.67793042,"nan",7.146492,4.56026435,2.09316552,3.20049656,22,2.82,0.935
"HSC_2218            ",142.60323828,-50.04398173,273.33752688,0.9107,-5.23120545,4.19667526,0.40463824,2277.15553121,17.64712779,7.5693624,2.82761252,2.26309383,5.04783953,40,3.99,0.282
"HSC_2220            ",142.41639825,-50.5556385,273.60126791,0.4563,-5.42453585,3.41889442,0.24451043,3606.46648543,26.1215525,8.68872595,4.12581062,1.67945081,4.18258959,20,2.29,0.844
"HSC_2221            ",137.52702226,-53.66257571,273.69298554,-3.862,-3.27511841,2.6372856,0.16659845,5054.48082516,38.30162813,8.49520111,1.12290406,0.76280582,3.16889098,30,3.64,0.643
"HSC_2223            ",145.90229798,-49.03412049,274.25653399,3.092,-8.76592897,3.99388314,0.64979121,1425.31963048,26.74382386,9.50577402,0.85570851,0.59677869,3.93408579,14,2.97,0.592
"HSC_2224            ",142.10974933,-52.11785238,274.5365535,-0.8096,-4.29272926,3.3957557,0.2071438,4243.70993705,"nan",7.34906769,2.8831923,1.13645005,3.25048244,17,5.65,0.871
"HSC_2225            ",155.958193259209,-37.6698358057115,273.21011194,16.54,2.9098526,-5.89134725,3.37786231,292.65721442,-4.49349673,8.21937704,0.15568572,0.31142201,5.70536601,13,8.52,0.986
"HSC_2226            ",130.71656637,-58.42053896,274.90482148,-9.827,-21.96942365,11.8807181,3.99585922,250.59203742,22.11002682,8.16628599,0.27730337,0.69398919,3.75733074,18,4.25,0.216
"HSC_2227            ",141.70596962,-52.93301594,274.92268595,-1.568,-4.44416697,3.85209841,0.26532656,3333.80831648,19.12539657,8.23978424,2.22524595,1.65948731,4.40815008,31,5.34,0.315
"HSC_2228            ",141.43251965,-53.24101269,275.01860761,-1.904,-3.81924367,3.41611282,0.09762546,7484.83872847,"nan",6.70762706,3.17097032,1.99240768,6.49009253,26,5.91,0.57
"HSC_2229            ",25.5313039164388,-44.3868912756527,275.70044238,-69.965,15.21241246,9.51446935,3.94412565,252.81247615,6.30168268,9.67941856,0.12123191,0.37149362,3.39244849,30,17.07,0.622
"HSC_2230            ",137.03752874,-55.77933148,275.06568169,-5.501,-9.52090012,5.52259243,0.84475952,1160.38777221,20.77176557,8.23427105,0.34140895,0.24778799,3.8726799,39,10.22,0.998
"HSC_2231            ",145.19564304,-51.24560344,275.36271435,1.124,-22.30111658,-4.78909848,6.31979695,155.39861396,16.44737694,9.14569044,0.13642825,0.54939672,4.12213403,26,1.7,0.883
"HSC_2232            ",146.07809534,-50.66077544,275.40134293,1.93,-10.95011483,8.84902138,0.95956785,995.35699359,4.31401267,8.40723276,1.16380727,1.49305516,8.21114199,55,6.91,0.898
"HSC_2233            ",146.87714099,-50.43141127,275.64174576,2.433,-7.17100473,2.52495423,1.01440266,958.48573385,20.04996891,7.91681027,1.39451051,0.7333633,6.71407281,24,3.47,0.287
"HSC_2234            ",144.73831241,-52.00003506,275.64769303,0.3699,-9.58677164,6.20009896,0.97901762,976.86408165,-6.84207179,7.78000546,0.74285495,0.62168503,5.58265994,17,3.3,0.868
"HSC_2235            ",149.41558469,-48.39258159,275.64833578,5.056,-8.88093224,-1.55878723,1.87100797,526.83912729,7.19712534,7.13623309,0.13662206,0.39169237,5.13353971,18,4.42,0.949
"HSC_2236            ",136.3911873,-56.93939656,275.69174646,-6.544,-5.66409853,3.97606834,0.87393086,1104.09318175,15.96312161,7.99174261,0.38053128,0.40824921,3.67348128,42,12.61,0.994
"HSC_2237            ",133.67670494,-58.2432045,275.73706821,-8.497,-17.59292089,14.18180991,4.01151643,246.72398546,11.36922038,8.88530922,2.19772995,0.68622461,5.82829998,15,3.04,0.594
"HSC_2239            ",143.79502548,-53.1514055,275.98944587,-0.8701,-9.22743207,5.47306985,1.5163917,646.50081273,6.85838341,8.04999685,0.17135301,0.45256516,12.70073036,64,6.47,0.986
"HSC_2241            ",142.50794153,-54.32380433,276.22689987,-2.248,-6.45397961,4.72558785,0.27549097,3256.97180067,"nan",7.65464091,2.49274755,1.09797198,3.67045602,17,2.75,0.255
"HSC_2244            ",141.76405988,-54.97703399,276.36590927,-3.017,-11.65972358,7.89611943,1.66441097,588.77669906,-1.39168362,7.93891764,0.16566092,0.41078712,7.97381742,41,6.9,0.99
"HSC_2246            ",135.32270802,-58.64604057,276.60864875,-8.096,-5.83532408,4.21522897,0.83428819,1143.96253818,3.01221103,7.5398252,0.28931612,0.55634549,4.96232741,17,3.68,0.84
"HSC_2247            ",104.41226382,-66.26147027,276.78305673,-24.06,-2.10020763,7.64853481,2.37677245,413.39251518,6.65979549,7.14058042,0.2274131,0.45613974,9.09279675,46,10.58,0.989
"HSC_2248            ",144.94122394,-53.70640874,276.86855645,-0.8286,-5.5460577,3.83099,0.25312523,3569.97493838,42.43054178,8.18262672,2.77706707,1.57567257,6.09234266,20,4.6,0.082
"HSC_2249            ",147.24523976,-52.13794754,276.90902885,1.266,-5.48837128,4.745617,0.40462518,2257.17244064,"nan",8.26379442,1.80411553,0.56254837,4.24796817,21,1.56,0.992
"HSC_2251            ",151.153482802657,-44.2514943799034,274.07715273,9.0755,-0.5908578,-0.17333798,2.42922912,406.47495532,-8.22221491,8.72797871,0.08626585,0.28728394,9.62977855,44,19.72,0.902
"HSC_2253            ",157.94145121,-42.37906016,277.16779239,13.4,-15.05737934,-8.13559701,5.5116413,180.20419191,19.62168124,7.84310746,0.21587756,0.29891381,8.52345724,28,6.82,0.9
"HSC_2256            ",92.2052943948635,-66.4362711830441,276.25916648,-28.93,4.71262727,-12.90007415,1.14118701,835.39510431,32.68806698,9.62447214,0.13248666,0.94923794,3.59991653,37,17.67,0.004
"HSC_2257            ",145.47513852,-54.35545026,277.53180112,-1.111,-7.23290772,4.49846652,0.84526698,1149.53492004,"nan",8.28596544,0.24484372,0.56302491,4.61072605,28,3.89,0.997
"HSC_2260            ",144.29639316,-56.00225772,278.11678812,-2.791,-15.15115223,3.58282193,2.34917881,420.76088311,11.74745501,7.85134649,0.16389842,0.64900249,10.1513665,58,7.91,0.991
"HSC_2261            ",141.80106945,-57.72000186,278.2894087,-4.978,-3.09769709,3.08403618,0.06798054,9800.69940987,59.80559538,8.44628954,2.39109385,2.32642341,5.75877886,50,14.15,0.287
"HSC_2263            ",153.097284567451,-48.2484208686389,277.54195802,6.626,-25.53682015,8.35744756,3.58765041,274.40938061,7.0831611,7.90839553,0.05046907,0.31613529,10.00006036,39,9.43,0.921
"HSC_2266            ",146.96278075,-55.51850533,278.9363196,-1.445,-16.23238842,10.8919122,1.46700143,654.15871814,3.32317504,8.16099405,0.23206785,0.56036523,5.89392232,50,6.83,0.777
"HSC_2268            ",150.53034138,-53.01434294,279.02054452,1.811,-9.56089575,4.61652599,0.50689809,1854.20711998,22.71347492,8.80200863,0.5881539,0.39876273,4.66314314,29,5.55,0.959
"HSC_2270            ",142.62012095,-58.51606901,279.15561695,-5.254,-16.71330871,4.62509143,2.6462481,373.53536994,9.64215509,7.67004704,0.37980905,0.73269206,5.20418033,23,8.22,0.99
"HSC_2271            ",141.84785683,-58.95285478,279.16794459,-5.847,-12.92479824,7.80702218,1.86200571,528.88973965,7.11063275,7.67778301,0.39573263,0.38628487,6.38745215,28,6.98,0.912
"HSC_2272            ",145.38676629,-56.94694938,279.19512085,-3.1,-5.26685187,3.99851623,0.19178819,4396.99597228,"nan",7.70103455,2.16670096,0.92402196,3.7128219,17,4.18,0.669
"HSC_2273            ",144.88531031,-57.28064095,279.21060888,-3.53,-4.7961351,3.86173669,0.39375323,2352.67219293,"nan",8.06845045,1.04070097,1.56697112,5.98467376,22,3.35,0.885
"HSC_2274            ",146.72993296,-56.1410404,279.23485784,-2.006,-5.3976129,4.21263303,0.16312577,5192.9903811,41.12838114,8.19621706,3.50588715,2.21023476,8.55384225,84,3.4,0.973
"HSC_2275            ",146.94154354,-56.45797984,279.52830501,-2.174,-4.85214916,3.51909491,0.19571954,4529.62617627,"nan",8.47802925,3.13258076,0.38501303,3.58445164,16,1.29,0.993
"HSC_2278            ",169.454381130911,-24.3072402839242,277.097358575,33.825,-9.35607145,0.72789299,7.97643035,123.40834704,1.30768093,8.75634623,0.09230936,0.28845988,9.71816547,46,11.56,0.725
"HSC_2280            ",148.77975756,-56.26136062,280.19598315,-1.381,-18.59075847,11.22879084,1.76403033,559.24292253,4.48797621,8.14426661,0.25564243,0.48183617,12.73188781,113,12.24,0.954
"HSC_2281            ",149.2739539,-56.04558745,280.27969834,-1.041,-5.59794391,3.12441963,0.38746425,2363.26334436,23.8408608,8.05787182,1.77246147,2.67431247,10.27995578,167,7.36,0.95
"HSC_2282            ",143.139247428175,-58.526646728076,279.361340955,-5.0765,-6.3856155,6.11475651,2.26619585,430.7084427,18.44438873,8.17075872,0.19763564,0.55744821,5.30755034,96,15.74,0.993
"HSC_2283            ",63.5014179771004,-69.9104645003017,283.10275525,-38.47,-25.16257681,-25.59956071,9.50089392,105.23148711,7.02764543,8.57192707,0.08531414,0.80309248,3.33829314,87,17.75,0.479
"HSC_2284            ",147.88689166,-57.31213209,280.47031021,-2.507,-4.60849143,3.57154079,0.09060155,7248.83243697,"nan",8.08640623,4.05817437,2.36266184,3.79204204,34,6.21,0.09
"HSC_2286            ",151.02977791,-55.09561223,280.49770371,0.3156,-5.4744724,3.6877695,0.51639556,1836.59719862,1.13184581,7.75947142,1.0027045,0.61412737,4.21474989,19,2.11,1.0
"HSC_2287            ",154.78485824,-52.02970569,280.57380768,4.105,-4.47370361,3.05436448,0.10105223,7612.11370345,69.41351613,8.79889917,1.77189374,1.45392889,4.9324096,29,2.08,0.42
"HSC_2288            ",147.07124522,-58.19292011,280.69290032,-3.464,-7.58149512,5.16038131,0.70057949,1368.63197859,1.62676727,8.1235671,0.66392851,0.69371495,7.65086377,55,7.99,0.996
"HSC_2289            ",153.22122092,-53.78572045,280.77423968,2.122,-9.09600298,3.32071471,0.55069387,1704.91165535,"nan",8.03265142,1.23870349,1.42357564,6.20553826,31,3.87,0.971
"HSC_2290            ",147.54864506,-58.07867525,280.81480097,-3.215,-6.431455,3.5354274,0.8003023,1193.39634062,6.31615961,8.43159389,0.37837346,1.02154535,6.91476544,24,2.71,0.962
"HSC_2294            ",147.17036724,-58.6680575,281.03697334,-3.796,-5.14914254,3.60505622,0.21218801,4130.03627717,26.04532217,8.37935591,2.20662105,2.18867934,3.87526514,85,4.05,0.57
"HSC_2296            ",152.55308647,-54.95724752,281.12517157,0.9384,-6.16980892,4.15499394,0.34159186,2752.24013368,24.65673942,7.98460102,2.0451231,2.33642364,3.749585,53,6.88,0.404
"HSC_2297            ",133.575475516417,-63.3181328101749,279.71117448,-11.73,-4.00846129,8.28760401,2.26278547,438.5632598,13.7910549,7.98362517,0.54330474,1.18699604,3.4435445,59,19.36,0.206
"HSC_2298            ",145.728598,-60.39247443,281.59664082,-5.584,-9.74225273,6.88885387,1.5727447,619.25161539,6.572128,8.00349665,0.20693898,0.34422678,8.89227369,61,9.12,0.993
"HSC_2302            ",150.39856226,-57.79406859,281.82994632,-2.057,-5.62237942,3.09943281,0.39904088,2271.54455724,-20.98460489,6.91456747,1.79711008,1.46654129,6.09666443,27,1.96,0.406
"HSC_2303            ",176.381453539049,-35.2477007059787,288.03402282,25.71,-42.07260221,-2.19573365,7.07887833,154.63782267,-0.13515311,7.90059972,0.2675201,0.93034667,17.61242191,153,17.81,0.806
"HSC_2304            ",147.31488857,-60.18446359,282.06389323,-4.917,-7.09195609,4.11948302,0.89865718,1070.43899398,-4.46146784,8.27165747,0.19715884,0.39075258,12.86513098,116,3.85,0.999
"HSC_2305            ",153.08212447,-56.48274826,282.24298363,-0.1417,-7.80054774,4.38505238,0.37842713,2407.31391965,-50.89485606,6.71948457,4.21394873,2.6440841,4.35165399,37,9.01,0.536
"HSC_2306            ",153.74767817,-56.16857104,282.36970964,0.3261,-8.69852703,4.23343078,0.36863824,2523.35585902,"nan",7.6880579,3.27335143,2.27077758,3.64174827,33,6.18,0.704
"HSC_2307            ",155.825615901884,-51.0021266810896,280.55775143,5.3195,-19.00813388,4.05505014,3.11439031,319.01797993,-5.54427749,7.69695973,0.08220555,0.28758296,3.77658622,12,7.35,0.999
"HSC_2308            ",161.06692208,-48.96797045,282.44679429,8.779,-5.22616578,2.37285611,0.279291,3160.33255311,"nan",9.46698999,0.5067288,0.58588585,3.71994154,11,6.75,0.154
"HSC_2309            ",153.88810142,-56.26038827,282.48584704,0.2939,-8.63089811,4.21030446,0.56376928,1694.29559875,-2.91505886,8.34226799,2.0666219,2.10373259,5.5600877,63,4.16,0.921
