fname,N_clust,N_clust_max
cwnu2888,nan,25
hsc2584,nan,48
cwnu3639,nan,110
cwnu4557,nan,166
cwnu507,nan,49
hsc2586,nan,25
hsc2587,nan,25
theia2541,nan,35
theia3272,nan,25
fof1160,nan,163
theia2139,nan,91
cwnu3929,nan,122
cwwdl5534,nan,86
cwnu1988,nan,28
oc0597,nan,32
cwnu1442,nan,52
hsc2590,nan,25
cwnu121,nan,54
cwnu4739,nan,45
cwnu4031,nan,342
cwnu1891,nan,25
cwnu3909,nan,150
hsc2592,nan,36
cwnu3685,nan,39
cwnu4114,nan,303
hsc2594,nan,25
cwnu4673,nan,219
cwnu2773,nan,25
cwnu2420,nan,25
cwnu2573,nan,51
cwwdl13315,nan,52
ubc527,nan,75
cwnu3868,nan,97
cwwdl2259,nan,65
ubc293,nan,110
cwnu2915,nan,32
cwnu2223,nan,243
ubc1591,nan,60
hsc2595,nan,67
cwnu1961,nan,28
theia3381,nan,75
ubc1627,nan,25
cwnu4866,nan,152
upk585,nan,64
hsc2596,nan,25
cwnu3722,nan,53
cwwdl9603,nan,49
theia3097,nan,70
cwnu1396,nan,35
cwnu3269,nan,47
hsc2598,nan,29
hsc2599,nan,34
cwnu3998,nan,179
hsc2600,nan,36
oc0598,nan,56
hsc2601,nan,25
upk587,nan,53
cwnu4191,nan,37
cwwdl14467,nan,64
cwnu4850,nan,139
cwnu315,nan,112
hsc2602,nan,55
cwnu2823,nan,41
theia2450,nan,86
hsc2603,nan,26
cwnu3801,nan,117
ubc528,nan,64
cwnu2336,nan,94
cwnu3889,nan,88
cwnu4387,nan,90
cwnu3638,nan,111
hsc2604,nan,36
ubc529,nan,271
hsc2605,nan,25
cwwdl12630,nan,59
ubc294,nan,119
oc0599,nan,48
cwnu1951,nan,38
hsc2607,nan,70
cwnu1606,nan,43
cwnu3339,nan,155
theia1873,nan,79
oc0600,nan,51
cwnu1981,nan,25
cwnu3108,nan,76
hsc2611,nan,72
cwnu3427,nan,40
oc0601,nan,51
cwnu2831,nan,57
cwnu2237,nan,25
cwwdl14613,nan,94
cwnu3462,nan,137
hsc2612,nan,143
ocsn90,nan,222
theia3666,nan,51
cwnu2826,nan,40
hsc2585,nan,70
cwnu2412,nan,75
cwnu1829,nan,33
cwnu3597,nan,116
cwnu1463,nan,51
cwnu4498,nan,59
cwnu2764,nan,84
cwnu2924,nan,25
cwwdl14077,nan,32
oc0602,nan,38
hsc2615,nan,25
cwnu420,nan,126
cwnu1353,nan,60
hxhwl34,nan,65
cwnu1138,nan,76
cwnu2497,nan,25
cwnu2875,nan,25
cwnu2837,nan,33
hsc2616,nan,25
cwnu2631,nan,99
hsc2617,nan,25
cwnu4250,nan,29
ubc295,nan,94
cwwdl13985,nan,38
theia3319,nan,40
lisciii3749,nan,166
hsc2618,nan,25
oc0603,nan,49
theia2651,nan,163
cwnu4776,nan,28
cwnu2740,nan,75
cwnu2600,nan,49
fof2309,nan,116
cwnu2179,nan,25
cwnu2457,nan,67
cwnu1850,nan,36
hsc2619,nan,25
hsc2620,nan,50
hsc2609,nan,28
hsc2621,nan,25
hsc2622,nan,25
cwnu4426,nan,263
hsc2625,nan,25
cwnu3943,nan,101
oc0604,nan,30
cwnu2668,nan,44
theia5496,nan,43
cwnu308,nan,51
cwnu4166,nan,451
cwnu4574,nan,193
cwnu4832,nan,139
hsc2626,nan,25
cwnu3872,nan,122
hsc2627,nan,36
cwnu3973,nan,207
cwnu1357,nan,67
hsc2629,nan,30
hsc2630,nan,29
hsc2610,nan,25
cwnu426,nan,56
theia2179,nan,112
theia3167,nan,27
ubc531,nan,51
hsc2631,nan,25
theia1366,nan,26
cwnu2639,nan,48
cwnu1674,nan,40
cwnu1415,nan,35
hsc2638,nan,25
theia3609,nan,53
cwnu4221,nan,58
oc0605,nan,27
hsc2632,nan,25
theia865,nan,48
hsc2634,nan,33
cwnu1326,nan,46
cwnu284,nan,235
ubc1592,nan,94
cwnu261,nan,118
cwnu4614,nan,168
ubc1523,nan,43
cwnu2356,nan,89
oc0606,nan,28
cwnu247,nan,54
cwnu1677,nan,40
hsc2635,nan,47
hsc2636,nan,284
cwnu2836,nan,33
hsc2637,nan,29
cwnu2780,nan,25
cwnu1536,nan,32
theia339,nan,72
cwnu2380,nan,81
hxhwl25,nan,54
cwnu1432,nan,35
cwnu379,nan,65
oc0607,nan,27
cwnu2801,nan,104
cwnu2475,nan,64
hsc2639,nan,247
cwnu1610,nan,30
hsc2640,nan,25
hsc2641,nan,25
cwnu2363,nan,88
upk594,nan,95
upk595,nan,38
cwnu3944,nan,211
hsc2642,nan,94
cwnu3775,nan,34
ocsn317,nan,776
ubc1524,nan,125
hsc2643,nan,25
theia2819,nan,86
cwnu1439,nan,52
cwnu4795,nan,45
upk596,nan,57
cwnu1478,nan,49
cwnu41,nan,59
hsc2644,nan,25
oc0608,nan,28
hsc2653,nan,25
cwnu356,nan,83
theia447,nan,31
cwnu1808,nan,33
hsc2645,nan,45
cwwdl13433,nan,44
ubc1525,nan,63
upk599,nan,150
cwnu3871,nan,375
cwwdl7479,nan,51
cwnu1551,nan,32
ubc296,nan,93
hsc2646,nan,49
cwnu1742,nan,27
cwnu2797,nan,107
hsc2647,nan,25
theia365,nan,25
cwnu4402,nan,82
theia2166,nan,36
cwnu1448,nan,52
hsc2648,nan,25
cwnu2023,nan,25
ubc297,nan,90
hsc2649,nan,28
cwnu2863,nan,25
cwnu1522,nan,33
hsc2651,nan,25
hxhwl14,nan,73
cwnu4577,nan,54
cwnu1910,nan,30
ubc1526,nan,28
theia903,nan,65
theia436,nan,25
oc0609,nan,44
cwnu4429,nan,71
oc0610,nan,216
oc0611,nan,32
oc0612,nan,27
hsc2654,nan,31
cwnu2629,nan,100
cwnu2192,nan,25
cwnu4224,nan,55
ubc1527,nan,69
hsc2655,nan,84
cwnu31,nan,65
cwnu318,nan,51
cwnu4325,nan,129
cwnu2743,nan,102
cwnu2804,nan,25
ubc298,nan,126
cwwdl3466,nan,72
ubc300,nan,126
cwwdl909,nan,113
ubc299,nan,141
theia3274,nan,78
hsc2662,nan,25
hsc2656,nan,25
ubc1528,nan,98
cwnu1649,nan,40
cwnu1858,nan,32
cwnu1940,nan,28
fof1174,nan,141
cwnu2431,nan,72
hsc2657,nan,64
cwnu2241,nan,25
oc0613,nan,35
cwnu1333,nan,62
hxhwl13,nan,91
cwnu1938,nan,28
cwwdl14426,nan,40
theia502,nan,28
cwnu1908,nan,30
hsc2658,nan,25
cwnu1513,nan,48
cwnu2904,nan,25
cwnu2435,nan,70
cwnu4444,nan,55
ubc301,nan,70
cwnu1711,nan,28
ubc1529,nan,94
cwwdl13856,nan,38
cwnu1437,nan,52
ubc1530,nan,28
cwwdl913,nan,67
theia24,nan,33
theia6680,nan,47
ubc1532,nan,164
oc0614,nan,25
ubc1531,nan,239
cwnu1776,nan,35
oc0615,nan,28
cwnu4404,nan,300
hsc2659,nan,39
hsc2660,nan,25
cwnu4693,nan,53
upk602,nan,209
cwnu1616,nan,43
cwnu2769,nan,28
theia2325,nan,93
fof2312,nan,76
cwnu2752,nan,73
oc0616,nan,32
cwnu357,nan,64
oc0617,nan,40
theia3263,nan,65
cwnu2867,nan,25
cwnu1637,nan,41
ubc1533,nan,312
hsc2661,nan,154
cwnu4359,nan,55
cwnu2276,nan,131
cwnu2868,nan,80
cwnu4470,nan,258
cwnu2727,nan,43
oc0618,nan,46
cwnu4324,nan,234
fof1175,nan,191
oc0619,nan,25
cwnu2767,nan,25
theia1224,nan,42
ubc532,nan,84
cwwdl14225,nan,32
ubc302,nan,81
cwnu2832,nan,36
cwnu4804,nan,122
upk604,nan,50
cwnu4280,nan,107
hsc2666,nan,25
ubc664,nan,66
ubc1534,nan,112
oc0620,nan,40
cwnu3833,nan,66
cwwdl12208,nan,57
cwwl1746,nan,51
ubc303,nan,119
hsc2667,nan,996
theia292,nan,62
hsc2668,nan,28
oc0621,nan,25
cwnu2133,nan,25
hsc2669,nan,25
cwnu352,nan,118
upk605,nan,85
cwwdl14308,nan,44
cwwdl14429,nan,40
hsc2672,nan,25
hsc2673,nan,25
hsc2674,nan,25
cwnu2263,nan,153
fof140,nan,351
lisciii3411,nan,320
cwnu3715,nan,47
hsc2675,nan,25
oc0622,nan,30
cwwdl9622,nan,48
cwnu1528,nan,48
hsc2664,nan,26
cwnu2047,nan,25
cwnu1485,nan,33
cwnu2792,nan,200
upk606,nan,80
fof2100,nan,148
cwnu1180,nan,28
cwwdl919,nan,129
cwnu1745,nan,27
hsc2676,nan,25
cwnu1457,nan,35
hsc2678,nan,25
theia181,nan,190
cwnu1275,nan,72
cwnu2733,nan,41
cwnu2891,nan,25
hsc2679,nan,29
fof265,nan,331
hsc2680,nan,25
upk607,nan,80
cwwdl14430,nan,35
ubc1628,nan,25
cwnu443,nan,54
cwwdl14129,nan,174
hsc2681,nan,49
cwnu2751,nan,41
cwnu4428,nan,202
theia696,nan,64
theia89,nan,67
ubc1535,nan,25
cwwdl14599,nan,76
cwnu445,nan,68
cwnu95,nan,70
oc0623,nan,30
cwwdl14468,nan,46
oc0624,nan,41
cwnu1283,nan,40
cwnu1560,nan,46
theia3114,nan,41
cwnu2285,nan,123
cwnu1660,nan,30
cwnu513,nan,30
cwnu1750,nan,27
cwnu1362,nan,59
oc0625,nan,59
cwnu4019,nan,128
oc0626,nan,25
hsc2682,nan,55
oc0627,nan,35
fof2311,nan,203
oc0628,nan,124
hsc2683,nan,25
hsc2684,nan,25
cwnu4353,nan,58
hsc2686,nan,25
cwnu1488,nan,33
hsc2687,nan,29
hsc2688,nan,25
cwwdl14493,nan,41
cwnu458,nan,54
cwnu3708,nan,73
hsc2689,nan,33
cwnu2227,nan,225
hsc2690,nan,25
cwnu2249,nan,25
cwnu2602,nan,49
cwnu1435,nan,35
cwnu21,nan,60
hsc2691,nan,44
ubc1536,nan,138
cwwdl13613,nan,48
hsc2692,nan,25
cwnu1429,nan,35
hsc2693,nan,29
cwnu3983,nan,187
cwnu2559,nan,52
hsc2695,nan,25
oc0629,nan,40
hsc2696,nan,25
cwnu1638,nan,41
cwnu2812,nan,56
hsc2698,nan,41
lisciii3630,nan,112
cwnu2291,nan,120
hsc2701,nan,25
cwnu3624,nan,135
lisciii3673,nan,1000
hsc2702,nan,25
cwnu6,nan,51
hsc2703,nan,111
cwnu3966,nan,235
cwnu1726,nan,36
hsc2704,nan,25
theia3857,nan,173
cwnu4405,nan,213
cwnu19,nan,56
cwnu4258,nan,201
ubc1537,nan,58
upk612,nan,228
cwnu2248,nan,25
cwnu4483,nan,56
hsc2708,nan,25
hsc2709,nan,25
hsc2706,nan,47
hsc2710,nan,25
cwnu4747,nan,63
cwnu3860,nan,138
cwnu2193,nan,25
cwnu2650,nan,46
theia4482,nan,41
cwnu4042,nan,71
hxhwl67,nan,52
cwwdl13341,nan,41
theia2227,nan,49
hsc2711,nan,34
cwnu395,nan,70
cwnu1826,nan,33
cwnu2762,nan,51
cwnu2643,nan,59
cwnu360,nan,48
cwnu2766,nan,27
theia3623,nan,1000
cwnu2417,nan,73
oc0630,nan,28
upk613,nan,43
ubc533,nan,94
cwwdl14227,nan,35
upk614,nan,61
hsc2713,nan,25
hsc2712,nan,29
hsc2714,nan,29
hsc2715,nan,25
hsc2716,nan,25
cwnu325,nan,57
hsc2717,nan,57
cwnu3862,nan,77
cwnu2877,nan,25
hsc2719,nan,53
hsc2720,nan,29
oc0631,nan,40
oc0632,nan,27
cwnu7,nan,75
cwwdl5648,nan,102
fof1180,nan,192
oc0633,nan,40
cwnu1455,nan,51
upk617,nan,98
oc0634,nan,187
cwnu1830,nan,25
ubc534,nan,129
hsc2721,nan,25
cwnu2803,nan,25
ubc535,nan,75
cwwdl5649,nan,38
cwnu1402,nan,35
oc0635,nan,25
lisciii3715,nan,227
hsc2722,nan,25
cwnu1398,nan,35
cwwdl540,nan,65
ubc307,nan,206
hsc2723,nan,25
cwnu4865,nan,73
cwnu4898,nan,108
hsc2724,nan,25
hsc2725,nan,25
ubc536,nan,54
cwnu1563,nan,44
cwnu4352,nan,60
hsc2726,nan,25
hsc2727,nan,25
hsc2728,nan,25
cwnu4358,nan,53
hsc2718,nan,80
hsc2729,nan,32
oc0636,nan,96
hsc2730,nan,25
fof1182,nan,241
cwnu3990,nan,118
hsc2731,nan,47
cwnu4197,nan,76
cwnu4330,nan,51
upk621,nan,65
cwwdl14388,nan,41
cwnu3275,nan,96
ubc11,nan,155
cwnu1849,nan,25
hsc2732,nan,59
cwnu1887,nan,30
theia3118,nan,115
cwnu2418,nan,73
hxhwl47,nan,52
cwnu1587,nan,32
cwnu1491,nan,49
cwnu2591,nan,49
cwnu1340,nan,62
cwnu2917,nan,27
ubc1538,nan,236
hsc2733,nan,165
ocsn320,nan,227
cwnu2343,nan,92
cwnu1690,nan,38
cwnu2570,nan,52
theia2443,nan,93
cwnu1306,nan,38
cwnu249,nan,59
ubc1539,nan,84
cwwdl1574,nan,350
ubc1540,nan,230
cwnu2028,nan,27
hsc2737,nan,44
oc0637,nan,25
cwwdl13864,nan,54
cwnu256,nan,72
theia2115,nan,44
oc0638,nan,33
cwnu3592,nan,45
cwnu3352,nan,268
lisciii3728,nan,1000
upk624,nan,66
hsc2739,nan,42
cwnu2953,nan,80
hsc2740,nan,55
cwnu2795,nan,118
theia3333,nan,25
hsc2741,nan,25
ubc1541,nan,28
cwnu3915,nan,54
cwnu4452,nan,81
oc0639,nan,35
cwnu218,nan,148
theia3005,nan,97
cwnu4572,nan,77
cwnu2741,nan,75
cwnu4424,nan,56
theia2730,nan,65
oc0640,nan,73
fof434,nan,208
oc0641,nan,38
cwnu2468,nan,65
oc0642,nan,25
hsc2743,nan,25
ryu276,nan,50
ryu16,nan,50
ryu277,nan,50
hsc2705,nan,48
cwnu1775,nan,35
cwnu1898,nan,30
cwnu2330,nan,96
ryu279,nan,50
lisciii3249,nan,659
cwnu2786,nan,25
cwnu4316,nan,58
ubc1542,nan,60
cwnu142,nan,51
ubc537,nan,135
oc0643,nan,28
fof1614,nan,153
oc0644,nan,25
cwnu2485,nan,62
ryu280,nan,50
ryu281,nan,50
ryu17,nan,50
theia3669,nan,167
ubc1543,nan,177
upk626,nan,90
oc0645,nan,59
ubc538,nan,183
hsc2744,nan,25
ubc310,nan,240
cwwdl4489,nan,102
cwnu3044,nan,107
ryu18,nan,50
hsc2745,nan,40
cwwdl3733,nan,75
cwnu282,nan,80
fof2210,nan,105
ryu282,nan,50
hsc2746,nan,80
cwnu1890,nan,30
oc0646,nan,30
hsc2747,nan,28
ryu19,nan,50
ryu284,nan,50
cwnu4273,nan,114
hsc2748,nan,67
hsc2749,nan,25
ubc665,nan,35
cwnu4453,nan,70
cwwdl929,nan,68
cwwdl928,nan,68
fof861,nan,148
oc0647,nan,36
oc0648,nan,25
cwnu2187,nan,25
ubc1544,nan,88
upk627,nan,106
ryu287,nan,50
hsc2750,nan,25
ubc539,nan,41
cwnu4063,nan,115
cwnu4668,nan,59
ubc1545,nan,48
cwwdl1583,nan,76
ubc540,nan,124
cwnu1752,nan,27
cwnu1958,nan,25
ryu288,nan,50
ubc1546,nan,190
theia2096,nan,54
cwnu1568,nan,44
hsc2751,nan,25
ryu289,nan,50
ryu20,nan,50
ryu21,nan,50
ryu291,nan,50
ryu292,nan,50
cwnu1065,nan,32
cwwdl14469,nan,88
theia2062,nan,64
cwnu2479,nan,64
cwnu2656,nan,91
cwnu1374,nan,57
cwnu2816,nan,49
ryu22,nan,50
ryu293,nan,50
ryu23,nan,50
ryu24,nan,50
hsc2752,nan,25
oc0649,nan,27
ryu295,nan,50
oc0650,nan,25
ryu296,nan,50
oc0651,nan,27
ubc666,nan,25
ryu297,nan,50
ryu26,nan,50
cwnu2453,nan,68
ryu27,nan,50
cwwdl9645,nan,36
ubc541,nan,60
cwnu1703,nan,38
cwnu4680,nan,74
cwnu4816,nan,54
ryu30,nan,50
cwwdl14355,nan,38
cwnu1071,nan,52
oc0652,nan,78
oc0653,nan,40
hsc2754,nan,25
ubc313,nan,97
cwwdl14190,nan,68
ryu300,nan,50
ubc312,nan,105
cwwdl13866,nan,59
ocsn91,nan,41
ubc314,nan,192
cwnu141,nan,102
cwnu1777,nan,35
ryu301,nan,50
hsc2759,nan,25
ryu31,nan,50
cwnu4125,nan,109
cwnu4322,nan,138
cwnu4688,nan,86
hsc2760,nan,45
hsc2761,nan,147
ryu303,nan,50
hsc2763,nan,25
ryu32,nan,50
ryu33,nan,50
cwnu4400,nan,56
theia1966,nan,199
hsc2762,nan,25
upk629,nan,57
ryu36,nan,50
oc0654,nan,40
ryu37,nan,50
ryu39,nan,50
cwnu4317,nan,54
theia1156,nan,32
oc0655,nan,25
ryu304,nan,50
ubc1547,nan,30
ubc1548,nan,128
cwnu220,nan,113
cwnu2373,nan,83
cwnu2428,nan,72
ryu40,nan,50
cwnu2266,nan,150
ubc542,nan,117
cwnu1648,nan,40
cwwdl13865,nan,48
cwnu3582,nan,76
cwnu1620,nan,30
cwwdl1589,nan,105
fof273,nan,155
cwwdl13867,nan,51
ryu41,nan,50
cwnu2303,nan,113
lisciii3629,nan,217
ryu306,nan,50
hsc2764,nan,77
hsc2765,nan,67
cwnu2305,nan,110
cwnu304,nan,97
theia5731,nan,40
ryu42,nan,50
hsc2767,nan,25
hsc2768,nan,25
cwnu3777,nan,30
hxhwl27,nan,51
ryu307,nan,50
hsc2782,nan,26
cwnu2841,nan,33
ryu308,nan,50
cwnu2374,nan,96
cwnu2464,nan,65
hsc2769,nan,35
cwnu2565,nan,52
cwwdl1590,nan,94
ryu309,nan,50
ryu43,nan,50
ryu44,nan,50
cwnu2395,nan,78
upk630,nan,66
hsc2770,nan,25
ryu310,nan,50
hsc2771,nan,34
cwnu145,nan,48
cwnu1874,nan,25
hsc2784,nan,33
ryu311,nan,50
cwnu4276,nan,111
cwnu1529,nan,48
ryu45,nan,50
oc0656,nan,27
cwnu1226,nan,54
oc0657,nan,25
ubc1549,nan,102
cwnu4798,nan,38
hsc2774,nan,25
ryu46,nan,50
hsc2773,nan,28
theia1749,nan,30
theia1886,nan,64
hsc2776,nan,112
cwnu3800,nan,101
cwnu4126,nan,177
ryu313,nan,50
oc0658,nan,171
ocsn92,nan,132
oc0659,nan,38
hsc2777,nan,25
oc0660,nan,25
cwnu1219,nan,57
oc0661,nan,27
ryu316,nan,50
hsc2778,nan,25
ryu47,nan,50
cwnu1676,nan,28
ryu48,nan,50
oc0662,nan,27
ubc315,nan,135
cwwdl2281,nan,102
ryu319,nan,50
hsc2779,nan,34
cwnu2681,nan,44
cwnu3234,nan,113
hsc2780,nan,41
hsc2781,nan,25
cwnu2785,nan,25
ryu50,nan,50
cwnu3411,nan,63
cwnu217,nan,33
ubc545,nan,79
cwnu1538,nan,32
ubc667,nan,44
cwnu1261,nan,27
cwnu1954,nan,88
ryu321,nan,50
cwnu2680,nan,44
ryu322,nan,50
cwnu1004,nan,38
ryu51,nan,50
ryu324,nan,50
ryu52,nan,50
cwnu2566,nan,52
cwnu3978,nan,42
hsc2785,nan,223
ryu325,nan,50
ryu53,nan,50
ryu54,nan,50
ubc1550,nan,121
ryu55,nan,50
theia1643,nan,293
ryu326,nan,50
ubc316,nan,98
cwwdl13623,nan,62
hsc2787,nan,26
cwnu1268,nan,25
ryu57,nan,50
hsc2788,nan,25
ryu1,nan,50
ryu58,nan,50
ryu60,nan,50
theia2460,nan,110
cwnu1151,nan,91
theia1907,nan,131
hsc2810,nan,72
ryu62,nan,50
ryu328,nan,50
ryu63,nan,50
hsc2789,nan,25
cwnu1842,nan,33
oc0663,nan,25
cwnu3937,nan,110
hsc2790,nan,25
cwnu4342,nan,94
ubc668,nan,124
cwwdl932,nan,72
hsc2791,nan,25
cwwdl933,nan,97
cwnu4544,nan,210
ubc317,nan,50
hsc2792,nan,25
ryu64,nan,50
cwnu4206,nan,69
hsc2793,nan,25
hsc2794,nan,27
ryu329,nan,50
theia2032,nan,49
cwnu4139,nan,151
cwnu215,nan,49
cwnu2086,nan,25
hsc2795,nan,25
ubc1551,nan,124
ryu330,nan,50
hsc2796,nan,58
cwnu4808,nan,103
cwnu2885,nan,25
hsc2798,nan,81
cwnu4652,nan,51
hsc2799,nan,25
ubc318,nan,377
cwnu4040,nan,368
ryu65,nan,50
cwnu3774,nan,37
hsc2800,nan,36
hsc2801,nan,75
oc0664,nan,25
hsc2802,nan,31
cwnu1527,nan,33
ryu66,nan,50
ryu67,nan,50
ryu331,nan,50
hsc2808,nan,25
ubc1552,nan,27
theia2052,nan,32
cwnu2392,nan,80
ocsn93,nan,80
cwnu4520,nan,64
cwnu1113,nan,49
ubc1553,nan,48
ubc546,nan,163
cwwdl13344,nan,92
ryu68,nan,50
ryu333,nan,50
cwnu2873,nan,25
ryu69,nan,50
theia624,nan,25
ryu70,nan,50
ubc547,nan,280
ryu71,nan,50
ryu72,nan,50
theia1676,nan,61
theia1203,nan,136
cwnu267,nan,64
ryu334,nan,50
cwwdl13627,nan,32
ubc548,nan,115
cwnu244,nan,115
ubc1554,nan,68
ryu73,nan,50
hsc2813,nan,36
hsc2814,nan,31
cwnu4407,nan,112
cwnu3126,nan,34
ocsn237,nan,129
cwwdl13625,nan,36
theia643,nan,136
ryu335,nan,50
hsc2815,nan,25
ubc1555,nan,45
hsc2816,nan,76
ubc549,nan,26
cwwdl13442,nan,49
ubc669,nan,98
cwwdl1597,nan,240
ryu336,nan,50
cwwdl5664,nan,43
hsc2817,nan,34
oc0665,nan,48
hsc2818,nan,25
ubc1556,nan,52
ryu337,nan,50
ryu338,nan,50
cwnu4141,nan,228
ryu339,nan,50
ryu340,nan,50
cwnu4648,nan,51
cwnu2114,nan,25
ryu341,nan,50
hsc2819,nan,37
ryu342,nan,50
cwwdl13986,nan,86
hsc2820,nan,25
ubc319,nan,160
cwnu4692,nan,145
cwnu1786,nan,35
cwwdl1600,nan,60
ubc1557,nan,70
ryu74,nan,50
ocsn214,nan,91
ryu75,nan,50
hxhwl10,nan,107
cwnu1014,nan,104
oc0666,nan,41
ryu2,nan,50
theia1306,nan,45
ryu343,nan,50
cwnu2389,nan,80
ryu76,nan,50
cwnu2560,nan,124
theia1891,nan,134
cwnu1153,nan,28
cwnu2824,nan,80
hsc2821,nan,25
cwnu4849,nan,139
hsc2823,nan,25
cwnu2672,nan,88
theia2501,nan,74
cwnu351,nan,148
oc0667,nan,36
cwnu1213,nan,28
cwnu2586,nan,41
cwnu4183,nan,89
cwnu2550,nan,54
ubc1558,nan,64
theia354,nan,25
hsc2824,nan,157
ubc320,nan,177
cwwdl2283,nan,78
fof436,nan,275
oc0668,nan,43
oc0669,nan,25
ubc550,nan,116
cwwdl2285,nan,392
ubc321,nan,277
ryu3,nan,50
hsc2825,nan,25
hsc2826,nan,25
cwnu4689,nan,86
hsc2827,nan,34
hsc2829,nan,44
ryu346,nan,50
hsc2830,nan,42
ryu347,nan,50
cwnu3746,nan,40
oc0670,nan,70
ryu348,nan,50
ryu350,nan,50
cwnu4646,nan,214
hsc2831,nan,32
ubc1559,nan,100
theia1822,nan,95
ryu78,nan,50
oc0671,nan,25
cwnu4665,nan,54
ubc670,nan,32
cwnu2153,nan,25
hsc2832,nan,39
fof1620,nan,175
hsc2833,nan,272
cwnu2100,nan,25
cwnu2481,nan,62
ryu353,nan,50
ryu352,nan,50
cwnu4768,nan,32
ryu79,nan,50
ryu5,nan,50
hsc2836,nan,51
ryu354,nan,50
hsc2854,nan,29
hsc2837,nan,25
cwnu2516,nan,57
cwnu2439,nan,70
oc0672,nan,128
ryu356,nan,50
cwwdl13441,nan,73
ryu81,nan,50
cwnu4837,nan,53
cwnu2231,nan,25
cwnu1594,nan,44
ryu82,nan,50
ryu83,nan,50
cwnu4488,nan,57
cwnu4653,nan,96
ubc322,nan,165
cwwdl939,nan,160
cwnu2572,nan,144
cwwdl13630,nan,32
ryu357,nan,50
ryu358,nan,50
cwwdl1602,nan,118
ubc671,nan,210
ryu84,nan,50
cwnu4460,nan,50
ubc1560,nan,46
hsc2842,nan,43
cwnu3614,nan,105
ryu085,nan,50
ryu359,nan,50
theia659,nan,67
ryu360,nan,50
cwwdl3247,nan,44
ryu362,nan,50
cwnu2685,nan,57
ubc1561,nan,56
cwwdl14192,nan,81
cwnu2778,nan,36
ryu363,nan,50
hxhwl33,nan,160
cwnu2582,nan,51
cwnu1296,nan,40
cwnu4533,nan,85
upk639,nan,145
ryu364,nan,50
fof145,nan,470
ryu365,nan,50
oc0673,nan,25
ryu366,nan,50
cwnu1350,nan,60
ryu367,nan,50
ryu368,nan,50
cwnu2191,nan,25
ryu369,nan,50
ryu370,nan,50
cwnu1795,nan,27
ryu087,nan,50
cwnu2568,nan,121
ryu088,nan,50
cwnu4859,nan,75
ryu089,nan,50
cwnu3138,nan,410
ryu371,nan,50
ocsn212,nan,942
ubc672,nan,25
ubc1562,nan,88
ryu090,nan,50
theia2341,nan,53
cwwdl14391,nan,68
cwnu285,nan,112
upk640,nan,764
fof2442,nan,580
cwwdl14193,nan,51
cwnu1934,nan,28
cwnu1856,nan,32
ryu373,nan,50
ubc552,nan,137
hsc2847,nan,25
ubc553,nan,60
ryu093,nan,50
hsc2848,nan,25
ryu374,nan,50
cwnu2805,nan,32
cwnu4202,nan,72
cwnu1851,nan,32
hsc2849,nan,25
hsc2850,nan,47
ryu376,nan,50
cwnu2714,nan,80
cwnu4449,nan,141
oc0674,nan,28
cwnu1619,nan,43
ocsn94,nan,72
ubc323,nan,427
cwnu1922,nan,30
oc0675,nan,30
cwwdl14110,nan,59
cwnu316,nan,67
ryu095,nan,50
hsc2851,nan,25
ryu377,nan,50
ryu379,nan,50
ryu096,nan,50
cwnu4425,nan,53
ubc554,nan,73
cwwdl7566,nan,70
ryu97,nan,50
hsc2853,nan,25
ryu380,nan,50
ryu381,nan,50
ubc555,nan,90
cwwdl1610,nan,54
ryu382,nan,50
ryu098,nan,50
cwnu62,nan,88
ryu383,nan,50
ocsn95,nan,244
cwnu4046,nan,115
cwnu317,nan,145
ryu099,nan,50
theia1746,nan,66
ryu385,nan,50
cwnu2507,nan,59
cwnu4549,nan,52
theia1875,nan,25
cwnu2606,nan,49
ryu9,nan,50
cwnu1535,nan,48
cwnu2209,nan,30
upk642,nan,54
hsc2855,nan,25
cwnu2622,nan,102
hsc2856,nan,25
ryu101,nan,50
cwnu2113,nan,25
ryu102,nan,50
ryu103,nan,50
hsc2858,nan,73
cwwdl944,nan,209
ryu386,nan,50
cwnu4271,nan,116
cwnu2621,nan,48
cwnu85,nan,256
ryu387,nan,50
ryu388,nan,50
cwnu1294,nan,67
cwnu2025,nan,25
ryu389,nan,50
cwnu1427,nan,52
ryu105,nan,50
cwnu1559,nan,46
cwnu1146,nan,33
cwnu4561,nan,52
ubc1563,nan,114
cwnu1,nan,184
hsc2860,nan,108
ryu390,nan,50
cwwdl13348,nan,35
ryu391,nan,50
hsc2861,nan,31
ubc556,nan,115
ryu106,nan,50
cwnu1347,nan,60
ryu107,nan,50
oc0676,nan,27
hsc2862,nan,139
ryu108,nan,50
oc0677,nan,25
cwnu355,nan,91
ryu392,nan,50
hsc2863,nan,25
oc0678,nan,33
ryu109,nan,50
cwnu229,nan,83
cwwdl14328,nan,40
hsc2864,nan,134
ubc557,nan,90
cwwdl14195,nan,46
ryu393,nan,50
hsc2865,nan,141
hsc2866,nan,135
cwnu2927,nan,194
hsc2867,nan,46
ryu394,nan,50
cwnu4441,nan,65
hsc2868,nan,37
cwnu3904,nan,157
ryu110,nan,50
cwwdl2788,nan,396
ubc324,nan,391
cwnu3698,nan,61
hsc2869,nan,66
ryu111,nan,50
ryu396,nan,50
ryu397,nan,50
ryu398,nan,50
ubc558,nan,236
cwnu1920,nan,30
