"Cluster","RA_ICRS","DE_ICRS","GLON","GLAT","r50","nbstars07","pmRA*","pmDE","plx","Flag","AgeNN","AVNN","DMNN","DistPc"
"UBC_627          ",120.007,1.469,219.595,15.9,0.126,16,-1.976,0.339,0.382,"NN            ",9.32,0.12,12.12,2651
"UBC_628          ",107.153,-6.212,220.418,0.971,0.045,22,-0.535,0.555,0.161,"NN            ",9.2,0.57,13.43,4853
"UBC_629          ",121.07,-3.797,224.885,14.303,0.191,16,-2.262,0.094,0.315,"NN            ",9.52,0.02,12.38,2998
"UBC_63           ",79.664,37.815,169.495,0.152,0.085,26,1.096,-3.516,0.649,"NN            ",7.78,0.45,10.95,1546
"UBC_630          ",112.836,-12.699,228.806,2.855,0.093,15,-2.62,2.66,0.42,"NN            ",8.1,0.48,11.73,2216
"UBC_631          ",112.709,-14.148,229.996,2.072,0.09,9,-1.381,1.633,0.195,"notEnoughStars","     ","     ","     ","      "
"UBC_632          ",121.59,-9.602,230.361,11.887,0.078,19,-2.471,1.729,0.264,"notEnoughStars","     ","     ","     ","      "
"UBC_633          ",112.824,-15.429,231.162,1.549,0.096,16,-1.343,1.477,0.173,"NN            ",7.14,1.82,13.75,5629
"UBC_634          ",109.928,-18.975,232.976,-2.565,0.043,16,-1.698,1.406,0.321,"NN            ",8.25,0.58,12.35,2952
"UBC_636          ",118.829,-24.32,241.704,2.034,0.052,14,-1.957,1.838,0.324,"NN            ",8.25,0.66,12.28,2852
"UBC_637          ",123.755,-22.189,242.291,6.997,0.032,28,-2.149,2.021,0.183,"NN            ",9.22,0.33,13.35,4684
"UBC_638          ",123.753,-22.201,242.303,6.98,0.011,10,-2.116,2.002,0.088,"NN            ",9.2,0.55,13.95,6167
"UBC_639          ",117.422,-26.833,243.222,-0.362,0.046,11,-2.121,2.706,0.148,"notEnoughStars","     ","     ","     ","      "
"UBC_640          ",120.586,-27.873,245.544,1.51,0.102,39,-2.483,3.152,0.185,"NN            ",7.94,0.71,13.36,4692
"UBC_641          ",116.01,-31.135,246.292,-3.586,0.106,12,-2.331,3.232,0.248,"notEnoughStars","     ","     ","     ","      "
"UBC_642          ",130.42,-22.955,246.46,11.613,0.154,14,-3.05,2.815,0.319,"notEnoughStars","     ","     ","     ","      "
"UBC_643          ",120.5,-34.388,251.031,-2.001,0.046,18,-1.471,2.138,0.215,"notEnoughStars","     ","     ","     ","      "
"UBC_644          ",122.523,-34.046,251.641,-0.388,0.077,17,-2.596,2.7,0.198,"NN            ",8.35,0.97,13.06,4086
"UBC_645          ",123.855,-33.814,252.065,0.623,0.152,39,-2.198,3.124,0.166,"NN            ",8.97,0.3,13.51,5034
"UBC_646          ",124.111,-34.057,252.382,0.705,0.085,20,-2.529,3.28,0.105,"NN            ",7.36,0.67,14.02,6358
"UBC_647          ",116.643,-48.192,261.603,-11.45,0.113,13,-2.243,1.694,0.643,"manual        ",8.95,0.27,10.87,1494
"UBC_648          ",142.543,-34.136,262.222,12.378,0.046,19,-4.289,1.811,0.172,"NN            ",9.35,0.46,13.53,5085
"UBC_649          ",147.701,-34.344,265.617,15.108,0.112,11,-5.623,2.354,0.441,"notEnoughStars","     ","     ","     ","      "
"UBC_650          ",145.123,-49.685,274.302,2.27,0.074,20,-4.694,3.256,0.264,"NN            ",7.89,0.78,12.42,3053
"UBC_651          ",148.412,-55.756,279.713,-1.133,0.084,18,-5.02,2.724,0.244,"NN            ",8.2,2.54,12.96,3907
"UBC_652          ",162.381,-54.711,285.847,4.057,0.074,20,-7.224,3.803,0.363,"manual        ",7,0.7,12.03,2542
"UBC_653          ",160.101,-59,286.756,-0.303,0.114,37,-7.472,3.012,0.383,"NN            ",7.49,0.77,12,2510
"UBC_654          ",159.284,-59.875,286.815,-1.276,0.103,114,-5.713,2.491,0.231,"NN            ",6.95,1.53,13.1,4159
"UBC_655          ",158.084,-62.941,287.847,-4.209,0.03,10,-5.786,2.739,0.282,"notEnoughStars","     ","     ","     ","      "
"UBC_656          ",160.876,-61.098,288.091,-1.969,0.028,9,-5.963,2.707,0.209,"notEnoughStars","     ","     ","     ","      "
"UBC_657          ",161.796,-61.144,288.501,-1.802,0.062,19,-5.486,2.58,0.171,"notEnoughStars","     ","     ","     ","      "
"UBC_659          ",167.285,-60.687,290.734,-0.257,0.074,19,-6.297,1.387,0.367,"NN            ",7.44,1.09,11.86,2352
"UBC_660          ",168.369,-59.705,290.86,0.864,0.065,17,-6.692,0.622,0.439,"manual        ",9,1.18,11.59,2077
"UBC_661          ",168.158,-61.132,291.297,-0.528,0.098,16,-5.847,1.28,0.423,"notEnoughStars","     ","     ","     ","      "
"UBC_662          ",178.897,-61.532,296.325,0.621,0.044,36,-6.729,1.352,0.198,"NN            ",7.64,2.19,13.14,4249
"UBC_663          ",182.773,-63.626,298.497,-1.109,0.112,7,-5.724,-0.053,0.361,"notEnoughStars","     ","     ","     ","      "
"UBC_664          ",226.132,-60.862,318.438,-2.072,0.069,24,-4.362,-3.377,0.296,"NN            ",7.61,1.62,12.38,2993
"UBC_665          ",242.167,-51.407,331.156,0.306,0.047,11,-2.216,-4.224,0.48,"NN            ",8.22,2.47,11.5,1992
"UBC_666          ",244.723,-51.594,332.167,-0.922,0.061,15,-3.281,-4.543,0.193,"NN            ",7.52,3.14,13.02,4025
"UBC_667          ",247.745,-48.386,335.833,-0.055,0.025,28,-1.679,-3.5,0.326,"NN            ",7.53,2.21,12.31,2902
"UBC_668          ",250.674,-48.01,337.443,-1.237,0.092,21,-0.538,-1.053,0.307,"NN            ",8.71,2.71,12.15,2693
"UBC_669          ",251.81,-46.665,338.953,-0.955,0.065,103,-1.767,-4.081,0.374,"NN            ",8.47,1.9,11.88,2378
"UBC_670          ",253.093,-44.432,341.253,-0.199,0.071,10,0.293,-1.092,0.497,"notEnoughStars","     ","     ","     ","      "
"UBC_671          ",253.992,-43.207,342.603,0.052,0.047,47,-0.844,-2.418,0.371,"NN            ",8.23,2.32,11.83,2320
"UBC_672          ",253.128,-41.525,343.51,1.604,0.111,15,-0.645,-2.009,0.565,"NN            ",7.02,1.14,11.01,1595
"UBC_68           ",91.18,36.784,175.202,7.397,0.079,54,-0.512,-1.711,0.441,"NN            ",8.33,0.71,11.87,2366
"UBC_7            ",106.786,-37.729,248.742,-13.345,0.593,77,-9.703,6.982,3.558,"manual        ",7.5,0.1,7.21,276
"UBC_72           ",90.986,26.651,184.02,2.342,0.093,77,0.342,-0.005,0.52,"NN            ",8.69,0.97,11.41,1912
"UBC_73           ",95.381,26.913,185.661,5.918,0.077,50,0.455,-3.21,0.448,"NN            ",8.59,0.56,11.66,2146
"UBC_74           ",95.461,22.419,189.69,3.897,0.072,65,1.076,-2.616,0.356,"NN            ",8.64,1.38,12.05,2570
"UBC_76           ",88.994,17.328,191.202,-3.887,0.126,24,0.126,-1.124,0.573,"NN            ",7.57,0.59,11.19,1729
"UBC_77           ",89.19,16.997,191.583,-3.891,0.066,37,0.357,-1.239,0.588,"NN            ",7.7,0.55,11.12,1674
"UBC_8            ",84.519,57.124,154.908,13.352,0.426,103,-3.149,-3.989,2.052,"NN            ",8.7,0.79,8.49,497
"UBC_80           ",91.613,8.745,199.965,-5.867,0.098,30,-0.499,-0.923,0.457,"NN            ",7.47,0.47,11.6,2085
"UBC_82           ",95.878,8.369,202.299,-2.33,0.093,36,1.318,-2.305,0.424,"NN            ",8.44,0.67,11.84,2336
"UBC_83           ",97.561,7.335,203.99,-1.335,0.117,51,-1.067,0.388,0.483,"NN            ",8.18,0.85,11.62,2105
"UBC_84           ",15.429,61.72,124.149,-1.127,0.095,55,-1.536,-0.978,0.37,"NN            ",7.68,1.61,12.12,2650
"UBC_85           ",18.644,57.816,126.021,-4.917,0.095,33,-3.697,-0.615,0.361,"NN            ",7.93,1.1,12.08,2608
"UBC_86           ",33.033,57.619,133.596,-3.573,0.12,71,-0.847,-0.974,0.343,"NN            ",7.64,1.16,12.03,2544
"UBC_87           ",60.53,56.419,147.098,2.774,0.079,36,0.791,-1.324,0.389,"NN            ",7.62,1.71,11.98,2491
"UBC_88           ",58.17,45.969,152.733,-6.154,0.174,88,-1.421,-2.926,1.002,"NN            ",7.72,1.05,9.89,951
"UBC_9            ",276.544,26.432,54.469,16.897,0.437,25,0.651,-5.404,2.869,"NN            ",7.42,0.15,7.74,353
"UBC_90           ",97.208,14.921,197.107,1.875,0.038,53,1.245,-1.348,0.336,"NN            ",8.69,1.14,12.32,2913
"UBC_91           ",267.433,-28.761,0.615,-0.677,0.062,83,-0.587,-1.126,0.42,"NN            ",8.36,1.28,11.71,2195
"UBC_92           ",269.883,-26.655,3.53,-1.488,0.059,105,2.116,0.406,0.37,"NN            ",8.48,2.28,11.87,2370
"UBC_93           ",268.575,-25.399,4.03,0.157,0.033,52,-0.923,-1.875,0.334,"NN            ",8.91,2.69,11.93,2432
"UBC_94           ",269.643,-24.646,5.188,-0.284,0.102,41,-1.652,-4.451,0.747,"NN            ",8.45,1.32,10.53,1276
"UBC_95           ",268.252,-22.171,6.665,2.051,0.075,84,-0.156,-1.298,0.492,"NN            ",8.6,2.15,11.61,2101
"UBC_96           ",273.777,-16.314,14.301,0.386,0.101,41,0.653,0.912,0.616,"NN            ",8.22,0.95,10.96,1554
"UBC_97           ",274.782,-15.722,15.296,-0.17,0.11,33,-0.872,-1.161,0.736,"NN            ",8.08,1.16,10.69,1377
"UFMG_1           ",236.593,-56.792,325.19,-1.68,0.101,128,-1.63,-3.196,0.36,"NN            ",8.43,2.38,11.9,2398
"UFMG_2           ",237.585,-55.961,326.137,-1.37,0.07,462,-4.425,-3.048,0.357,"NN            ",9.11,2.86,11.74,2228
"UFMG_3           ",238.115,-55.419,326.71,-1.136,0.109,205,-1.037,-2.225,0.461,"NN            ",8.29,2.25,11.45,1949
"UPK_108          ",315.551,29.997,74.965,-11.006,0.641,28,1.073,-4.748,1.173,"NN            ",7.61,0.27,9.57,820
"UPK_113          ",317.505,34.347,79.393,-9.209,0.255,35,2.169,-2.418,1.434,"NN            ",7.69,0.15,9.28,717
"UPK_119          ",308.572,43.326,81.987,1.872,0.197,24,-0.644,-1.96,1.274,"NN            ",9.19,0.71,9.42,765
"UPK_12           ",288.805,-22.143,15.337,-14.956,0.217,47,0.579,-6.68,1.541,"NN            ",8.3,0.22,8.99,628
"UPK_126          ",311.768,43.816,83.763,0.292,0.081,34,-1.467,-1.964,1.177,"NN            ",7.13,1.68,9.51,796
"UPK_13           ",282.007,-18.281,16.194,-7.497,0.102,86,-1.131,-4.104,1.063,"NN            ",8.25,0.67,9.89,950
"UPK_131          ",315.517,45.391,86.698,-0.753,0.186,42,2.833,-1.08,1.013,"NN            ",8.73,1.11,9.92,964
"UPK_136          ",322.841,43.441,88.774,-5.843,0.573,56,0.012,-0.591,1.533,"NN            ",8.06,0.31,8.99,626
"UPK_137          ",306.015,54.152,89.85,9.486,0.295,24,-2.289,-6.064,1.166,"NN            ",7.71,0.35,9.54,809
"UPK_143          ",319.134,49.942,91.723,0.56,0.43,110,1.066,-2.434,1.121,"NN            ",8.41,2,9.8,912
"UPK_150          ",319.474,54.516,95.084,3.637,0.583,67,-4.243,-3.975,0.996,"NN            ",7.41,1.92,10.07,1031
"UPK_152          ",319.315,56.25,96.212,4.936,0.249,11,3.655,-1.208,1.324,"notEnoughStars","     ","     ","     ","      "
"UPK_155          ",311.731,60.867,97.169,10.881,0.499,42,-2.255,-3.856,1.096,"NN            ",8.33,0.69,9.62,838
"UPK_16           ",287.36,-19.11,17.659,-12.447,0.15,8,-0.428,-5.166,1.196,"notEnoughStars","     ","     ","     ","      "
"UPK_166          ",339.203,46.927,100.382,-9.914,0.767,204,-0.907,-3.229,1.508,"NN            ",7.43,0.27,9.09,658
"UPK_167          ",337.143,49.814,100.631,-6.737,1.197,156,1.549,-0.029,1.82,"NN            ",8.09,0.4,8.74,559
"UPK_168          ",343.832,43.35,101.455,-14.583,0.781,170,-0.528,-3.974,1.654,"NN            ",7.56,0.6,8.9,602
"UPK_169          ",326.718,59.915,101.6,4.776,0.365,52,-2.004,-2.4,1.155,"NN            ",7.14,1.47,9.78,904
"UPK_17           ",279.741,-15.034,18.127,-4.114,0.256,87,0.894,-7.856,1.479,"NN            ",8.73,1.38,9.31,726
"UPK_178          ",334.479,60.071,104.863,2.708,0.078,31,-4.297,-3.322,1.039,"NN            ",8.31,1.8,9.92,962
"UPK_18           ",280.763,-15.325,18.325,-5.119,0.165,42,3.112,0.98,1.28,"NN            ",8.86,1.04,9.47,782
"UPK_180          ",339.051,56.771,105.228,-1.337,0.639,62,-0.594,0.325,1.166,"NN            ",8.39,0.56,9.63,843
"UPK_185          ",346.424,49.376,105.807,-9.937,0.221,109,2.636,-1.929,1.786,"NN            ",7.85,0.45,8.79,573
"UPK_194          ",336.446,65.004,108.291,6.35,0.289,115,-0.642,-3.126,1.047,"NN            ",8.18,1.67,10.01,1003
"UPK_20           ",281.145,-14.456,19.257,-5.037,0.401,64,3.336,1.145,2.105,"NN            ",9.33,0.96,8.47,494
"UPK_201          ",344.732,61.648,110.01,1.645,0.143,32,-3.995,-3.376,1.061,"NN            ",7.2,3.39,9.82,919
"UPK_21           ",282.895,-15.15,19.397,-6.884,0.234,51,7.839,0.721,1.667,"NN            ",9.06,0.81,8.81,578
"UPK_219          ",351.854,65.31,114.325,3.861,0.273,27,-1.734,-2.459,1.21,"NN            ",8.17,1.2,9.71,873
"UPK_220          ",350.955,66.505,114.361,5.118,0.202,195,-2.416,-2.584,1.009,"NN            ",8.04,2.16,9.98,990
"UPK_23           ",282.218,-12.879,21.149,-5.265,0.124,15,-0.913,-2.127,1.021,"NN            ",8.04,1.11,9.94,972
"UPK_230          ",353.465,71.788,116.901,9.758,0.38,28,4.892,-0.809,1.841,"NN            ",7.86,0.93,8.74,558
"UPK_237          ",5.352,65.495,119.828,2.812,0.212,95,-0.585,-3.732,1.329,"NN            ",8.18,1.72,9.4,758
"UPK_24           ",282.646,-10.788,23.03,-4.719,1.045,36,-3.751,-9.838,1.945,"NN            ",8.43,0.95,8.51,502
"UPK_241          ",9.677,65.465,121.615,2.637,0.324,22,0.193,-0.17,1.015,"notEnoughStars","     ","     ","     ","      "
"UPK_25           ",267.878,-2.779,23.409,11.957,0.588,21,-0.346,0.218,1.584,"NN            ",8.55,1.38,8.89,599
"UPK_26           ",283.438,-9.847,24.413,-4.976,0.303,42,0.062,-4.419,1.108,"NN            ",7.86,0.59,9.66,855
"UPK_265          ",31.915,65.449,130.719,3.751,0.34,46,-0.518,-0.412,1.131,"NN            ",7.94,1.36,9.75,889
"UPK_27           ",275.051,-5.167,24.746,4.55,0.157,69,2.381,-2.116,1.088,"NN            ",9.21,2.27,9.83,924
"UPK_28           ",277.352,-4.974,25.992,2.606,0.153,57,0.772,-2.511,1.109,"NN            ",8.22,2.88,9.84,927
"UPK_282          ",30.347,43.787,136.075,-17.291,0.18,40,-2.8,-3.227,1.209,"NN            ",7.88,0.27,9.46,779
"UPK_29           ",278.617,-5.47,26.143,1.259,0.181,62,0.425,2.817,1.487,"NN            ",8.91,1.9,9.17,681
"UPK_292          ",56.301,64.644,140.284,7.883,0.481,29,0.296,-8.124,2.228,"notEnoughStars","     ","     ","     ","      "
"UPK_294          ",60.902,66.176,140.719,10.087,0.716,34,-1.259,2.316,1.304,"NN            ",8.24,1.52,9.55,811
"UPK_296          ",42.666,48.561,142.404,-9.754,0.808,71,1.935,-6.656,1.866,"NN            ",8.37,0.39,8.76,565
"UPK_303          ",40.054,40.291,144.774,-18.007,0.734,20,18.197,-24.154,4.606,"NN            ",7.9,0.05,6.57,206
"UPK_305          ",41.127,39.027,145.757,-18.84,1.597,45,2.979,-6.525,2.391,"NN            ",8.15,0.12,8.06,408
"UPK_31           ",285.913,-8.51,26.691,-6.582,0.215,29,-0.28,1.216,1.823,"NN            ",8.7,0.61,8.65,537
"UPK_312          ",68.037,56.066,150.32,5.42,0.26,29,0.179,-0.73,1.406,"NN            ",8.68,0.54,9.29,720
"UPK_33           ",280.046,-4.333,27.795,0.508,0.197,30,-0.124,-11.012,1.945,"NN            ",8.45,1.64,8.6,523
"UPK_333          ",61.771,44.094,155.823,-5.823,0.412,54,2.491,-6.466,1.348,"NN            ",8.88,0.74,9.25,706
"UPK_350          ",101.689,48.688,167.317,19.336,0.838,48,-4.845,-6.346,2.238,"NN            ",8.11,0.19,8.33,463
"UPK_369          ",83.565,30.475,177.282,-1.285,0.416,21,0.038,-2.865,1.35,"notEnoughStars","     ","     ","     ","      "
"UPK_379          ",94.071,30.794,181.658,6.684,0.577,37,-0.968,-4.325,1.284,"NN            ",8.66,0.69,9.44,772
"UPK_38           ",280.829,-1.654,30.544,1.054,0.082,29,-1.102,-5.202,1.675,"NN            ",7.16,2.09,8.9,601
"UPK_381          ",95.506,29.107,183.686,7.074,0.583,53,0.437,-2.987,1.378,"NN            ",8.46,0.23,9.26,712
"UPK_385          ",75.647,13.02,187.976,-17.005,0.351,44,1.809,-3.484,3.133,"NN            ",7.07,0.87,7.54,321
"UPK_394          ",78.808,6.291,195.651,-18.109,0.15,40,-0.51,-1.975,1.233,"NN            ",8.32,0.31,9.5,795
"UPK_398          ",85.994,7.021,198.782,-11.552,0.272,44,-3.315,-1.714,2.176,"NN            ",7.03,0.38,8.26,448
"UPK_4            ",281.361,-23.764,10.947,-9.381,0.263,75,-2.009,-6.373,1.239,"NN            ",8.44,1.04,9.59,829
"UPK_40           ",292.631,-6.882,31.222,-11.616,0.676,35,0.294,-9.12,1.522,"NN            ",8.73,0.69,9.12,666
"UPK_402          ",87.515,2.822,203.25,-12.29,0.189,47,-1.112,-1.917,2.385,"NN            ",6.86,1.26,8.19,433
"UPK_418          ",112.48,5.605,212.311,11.062,0.416,18,-2.646,-0.983,1.111,"NN            ",7.8,0.01,9.83,922
"UPK_42           ",293.908,-3.653,34.707,-11.512,0.215,82,-0.452,-5.002,1.657,"NN            ",8.32,1.06,8.88,595
"UPK_422          ",88.007,-7.543,213.027,-16.58,0.74,113,0.187,-0.571,3.316,"NN            ",7.29,0.26,7.35,295
"UPK_429          ",108.961,-0.875,216.494,5.018,0.404,131,-2.045,0.071,1.122,"NN            ",8.15,0.09,9.78,904
"UPK_431          ",108.234,-2.635,217.764,3.525,0.583,75,-2.46,0.76,1.346,"NN            ",8.78,0,9.42,765
"UPK_433          ",103.455,-5.729,218.274,-2.124,0.313,46,-0.783,-2.527,1.248,"NN            ",8.26,0.25,9.48,787
"UPK_436          ",100.18,-8.126,218.99,-6.028,0.544,98,-4.119,0.635,1.157,"NN            ",7.41,0.23,9.64,845
"UPK_442          ",98.4,-11.549,221.558,-9.061,1.125,54,-2.58,-1.322,1.558,"NN            ",8.23,0.26,8.97,622
"UPK_445          ",92.385,-15.03,221.97,-15.954,0.294,58,-2.634,1.377,1.467,"NN            ",7.11,0.7,9.11,663
"UPK_45           ",291.696,0.212,37.179,-7.745,0.155,50,-0.697,-2.138,1.109,"NN            ",8.02,0.83,9.76,897
"UPK_452          ",110.203,-11.712,226.677,1.149,0.316,28,-5.757,3.191,1.567,"NN            ",8.22,0.28,9.02,636
"UPK_457          ",104.482,-18.741,230.384,-7.033,0.273,20,-3.839,5.173,1.02,"notEnoughStars","     ","     ","     ","      "
"UPK_46           ",294.707,-1.363,37.18,-11.134,0.362,45,0.094,-8.631,1.47,"NN            ",8.19,0.64,9.2,693
"UPK_467          ",121.237,-11.42,231.875,10.661,0.605,106,-6.968,-1.662,1.692,"NN            ",8.07,0.13,8.81,579
"UPK_468          ",118.411,-13.511,232.15,7.217,0.087,13,-1.53,0.131,1.125,"NN            ",7.83,0.17,9.68,862
"UPK_470          ",108.394,-19.495,232.71,-4.079,0.577,115,-4.819,4.224,0.963,"NN            ",7.62,0.37,9.92,965
"UPK_495          ",105.863,-40.886,251.37,-15.409,0.939,39,-2.506,5.659,1.454,"NN            ",8.64,0.05,9.1,660
"UPK_5            ",273.304,-18.308,12.346,-0.177,0.332,71,0.659,-8.387,1.786,"NN            ",8.29,0.27,8.84,587
"UPK_50           ",283.309,8.172,40.421,3.336,0.248,97,-1.315,-3.817,0.97,"NN            ",8.34,1.07,10.01,1003
"UPK_502          ",124.371,-37.798,255.586,-1.267,0.147,44,-8.119,5.621,1.397,"NN            ",7.86,0.17,9.27,715
"UPK_508          ",135.775,-34.942,258.95,7.756,0.192,46,-10.558,6.235,1.178,"NN            ",8,0.65,9.6,831
"UPK_51           ",314.073,-6.588,41.797,-30.795,0.413,52,5.068,2.018,1.757,"NN            ",8.03,0.06,8.82,581
"UPK_524          ",105.304,-54.432,264.576,-20.444,0.957,58,-2.761,8.65,1.765,"NN            ",8.03,0.3,8.78,569
"UPK_526          ",115.198,-52.839,265.415,-14.308,0.809,39,-8,7.415,1.712,"NN            ",7.49,0.45,8.98,624
"UPK_528          ",137.032,-43.346,265.908,2.899,0.136,54,-7.706,1.911,0.999,"NN            ",8.54,0.51,10.03,1013
"UPK_53           ",288.544,14.392,48.351,1.591,0.345,105,2.441,1.086,1.661,"NN            ",8.66,0.98,8.97,621
"UPK_533          ",122.798,-52.529,267.427,-10.005,1.016,55,-6.788,2.615,2.893,"NN            ",7.95,0.01,7.69,344
"UPK_535          ",127.025,-50.899,267.477,-7.058,1.136,109,-12.913,3.217,3.086,"NN            ",7.52,0.07,7.53,320
"UPK_537          ",126.57,-52.113,268.388,-8.067,0.755,51,-6.638,7.765,1.652,"NN            ",8.37,0.54,8.99,628
"UPK_54           ",286.157,15.689,48.425,4.221,0.342,107,-0.558,-5.854,1.172,"NN            ",8.07,0.94,9.53,807
"UPK_540          ",114.567,-58.609,270.742,-17.111,0.719,52,-4.827,7.67,2.688,"NN            ",7.57,0.32,7.78,360
"UPK_542          ",134.258,-54.303,272.821,-5.815,0.544,33,-4.897,2.508,1.198,"manual        ",8.8,0.49,9.54,808
"UPK_545          ",130.809,-58.629,275.162,-9.931,0.96,174,-8.752,2.72,3.036,"NN            ",7.9,0.27,7.7,346
"UPK_549          ",146.49,-52.49,276.781,0.708,0.195,170,-1.676,-0.439,0.96,"NN            ",8.97,0.8,10.03,1014
"UPK_55           ",296.812,10.428,48.675,-7.348,0.259,46,-1.383,-6.87,1.252,"NN            ",8.33,0.54,9.43,769
"UPK_552          ",158.509,-47.263,280.104,9.484,0.639,44,-22.634,6.34,3.056,"NN            ",8.07,0,7.56,324
"UPK_560          ",158.037,-44.451,278.274,11.695,1.005,87,-12.503,3.828,1.661,"NN            ",8.51,0.07,8.89,598
"UPK_562          ",165.861,-56.978,288.593,2.859,0.489,67,-11.688,4.876,1.199,"NN            ",7.99,0.37,9.52,802
"UPK_567          ",161.029,-67.524,291.158,-7.554,0.577,88,-6.374,0.109,1.538,"NN            ",8.53,0.47,9.05,645
"UPK_578          ",192.965,-57.367,302.989,5.504,0.117,55,-12.913,-4.654,1.045,"NN            ",8.94,0.7,9.9,956
"UPK_579          ",192.917,-50.541,302.969,12.321,1.083,110,-10.71,-3.23,1.367,"NN            ",8.08,0.11,9.23,702
"UPK_585          ",212.787,-75.872,307.818,-13.734,0.217,28,-6.81,-5.57,1.388,"NN            ",7.89,0.2,9.24,705
"UPK_587          ",200.909,-49.907,308.317,12.648,0.459,41,-8.828,-2.618,1.112,"NN            ",8.07,0.14,9.77,900
"UPK_594          ",219.173,-67.975,312.562,-7.099,0.591,39,-1.9,-3.118,1.029,"NN            ",8.18,0.81,9.86,936
"UPK_599          ",205.84,-38.576,313.934,23.147,0.711,87,-9.945,0.293,1.458,"NN            ",7.29,0.1,9.07,652
"UPK_604          ",224.4,-59.75,318.243,-0.703,0.281,43,-4.535,-3.678,1.305,"NN            ",7.63,1,9.24,703
"UPK_605          ",234.582,-65.957,318.842,-8.387,0.144,57,-3.627,-4.257,1.319,"NN            ",7.84,0.16,9.33,734
